ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarLocalTest	aceptarlocaltest	1590257529057	 	3.3.1
REQUEST	1145		RightLogged	1590257611522	1590257611523	OK	 
REQUEST	1145		RightLogged Redirect 1	1590257611523	1590257611525	OK	 
REQUEST	770		Forbidden	1590257611522	1590257611528	OK	 
USER	AceptarLocalTestNegativo	530	END	1590257547491	1590257611538
USER	AceptarLocalTestNegativo	2451	START	1590257611557	1590257611557
USER	AceptarLocalTestPositivo	2436	START	1590257611557	1590257611557
REQUEST	2451		Welcome	1590257611557	1590257611559	OK	 
REQUEST	2436		Welcome	1590257611557	1590257611559	OK	 
REQUEST	2001		WrongLogged	1590257611569	1590257611570	OK	 
REQUEST	2001		WrongLogged Redirect 1	1590257611570	1590257611571	OK	 
REQUEST	2271		WrongLogin	1590257611585	1590257611585	OK	 
REQUEST	2256		RightLogin	1590257611585	1590257611585	OK	 
USER	AceptarLocalTestNegativo	531	END	1590257547557	1590257611587
REQUEST	1146		RightLogged	1590257611587	1590257611588	OK	 
REQUEST	377		MyLocales	1590257611335	1590257611588	OK	 
REQUEST	1146		RightLogged Redirect 1	1590257611588	1590257611590	OK	 
REQUEST	15		ShowLocal	1590257611587	1590257611590	OK	 
REQUEST	771		Forbidden	1590257611587	1590257611595	OK	 
USER	AceptarLocalTestNegativo	2452	START	1590257611632	1590257611632
USER	AceptarLocalTestPositivo	2437	START	1590257611632	1590257611632
REQUEST	2257		RightLogin	1590257611632	1590257611632	OK	 
REQUEST	2272		WrongLogin	1590257611632	1590257611632	OK	 
REQUEST	2452		Welcome	1590257611632	1590257611634	OK	 
REQUEST	2437		Welcome	1590257611632	1590257611637	OK	 
REQUEST	2002		WrongLogged	1590257611647	1590257611649	OK	 
REQUEST	2002		WrongLogged Redirect 1	1590257611649	1590257611650	OK	 
REQUEST	772		Forbidden	1590257611647	1590257611653	OK	 
USER	AceptarLocalTestNegativo	532	END	1590257547632	1590257611667
REQUEST	1147		RightLogged	1590257611667	1590257611667	OK	 
REQUEST	16		ShowLocal	1590257611666	1590257611669	OK	 
REQUEST	1147		RightLogged Redirect 1	1590257611667	1590257611673	OK	 
REQUEST	394		MyLocales	1590257611429	1590257611678	OK	 
REQUEST	393		MyLocales	1590257611397	1590257611684	OK	 
USER	AceptarLocalTestNegativo	2453	START	1590257611697	1590257611697
USER	AceptarLocalTestPositivo	2438	START	1590257611697	1590257611697
REQUEST	2438		Welcome	1590257611697	1590257611700	OK	 
REQUEST	2453		Welcome	1590257611697	1590257611704	OK	 
REQUEST	2273		WrongLogin	1590257611715	1590257611716	OK	 
REQUEST	2258		RightLogin	1590257611715	1590257611716	OK	 
USER	AceptarLocalTestNegativo	533	END	1590257547687	1590257611717
REQUEST	2003		WrongLogged	1590257611717	1590257611718	OK	 
REQUEST	17		ShowLocal	1590257611715	1590257611718	OK	 
REQUEST	2003		WrongLogged Redirect 1	1590257611718	1590257611719	OK	 
REQUEST	1148		RightLogged	1590257611731	1590257611731	OK	 
REQUEST	1148		RightLogged Redirect 1	1590257611731	1590257611733	OK	 
REQUEST	2004		WrongLogged	1590257611747	1590257611747	OK	 
REQUEST	773		Forbidden	1590257611746	1590257611751	OK	 
REQUEST	2004		WrongLogged Redirect 1	1590257611747	1590257611751	OK	 
USER	AceptarLocalTestNegativo	2454	START	1590257611762	1590257611762
USER	AceptarLocalTestPositivo	2439	START	1590257611762	1590257611762
REQUEST	2454		Welcome	1590257611762	1590257611764	OK	 
REQUEST	2439		Welcome	1590257611762	1590257611764	OK	 
REQUEST	2274		WrongLogin	1590257611767	1590257611767	OK	 
REQUEST	2259		RightLogin	1590257611767	1590257611767	OK	 
REQUEST	395		MyLocales	1590257611522	1590257611773	OK	 
REQUEST	1149		RightLogged	1590257611793	1590257611794	OK	 
REQUEST	1149		RightLogged Redirect 1	1590257611794	1590257611795	OK	 
REQUEST	18		ShowLocal	1590257611793	1590257611796	OK	 
USER	AceptarLocalTestNegativo	534	END	1590257547760	1590257611797
REQUEST	774		Forbidden	1590257611797	1590257611803	OK	 
USER	AceptarLocalTestNegativo	2455	START	1590257611827	1590257611827
USER	AceptarLocalTestPositivo	2440	START	1590257611827	1590257611827
REQUEST	2440		Welcome	1590257611827	1590257611829	OK	 
REQUEST	396		MyLocales	1590257611587	1590257611831	OK	 
REQUEST	2455		Welcome	1590257611827	1590257611833	OK	 
REQUEST	2005		WrongLogged	1590257611840	1590257611841	OK	 
REQUEST	2005		WrongLogged Redirect 1	1590257611841	1590257611842	OK	 
REQUEST	19		ShowLocal	1590257611840	1590257611843	OK	 
REQUEST	2275		WrongLogin	1590257611856	1590257611856	OK	 
REQUEST	2260		RightLogin	1590257611856	1590257611857	OK	 
REQUEST	775		Forbidden	1590257611857	1590257611862	OK	 
USER	AceptarLocalTestNegativo	535	END	1590257547828	1590257611872
REQUEST	20		ShowLocal	1590257611871	1590257611881	OK	 
USER	AceptarLocalTestPositivo	2441	START	1590257611887	1590257611887
USER	AceptarLocalTestNegativo	2456	START	1590257611887	1590257611887
REQUEST	1150		RightLogged	1590257611887	1590257611888	OK	 
REQUEST	1150		RightLogged Redirect 1	1590257611888	1590257611889	OK	 
REQUEST	2456		Welcome	1590257611887	1590257611889	OK	 
REQUEST	2441		Welcome	1590257611887	1590257611893	OK	 
USER	AceptarLocalTestNegativo	536	END	1590257547893	1590257611907
REQUEST	2276		WrongLogin	1590257611907	1590257611907	OK	 
REQUEST	2261		RightLogin	1590257611907	1590257611907	OK	 
REQUEST	2006		WrongLogged	1590257611907	1590257611908	OK	 
REQUEST	2006		WrongLogged Redirect 1	1590257611908	1590257611909	OK	 
REQUEST	776		Forbidden	1590257611907	1590257611913	OK	 
REQUEST	1151		RightLogged	1590257611919	1590257611920	OK	 
REQUEST	1151		RightLogged Redirect 1	1590257611920	1590257611921	OK	 
REQUEST	397		MyLocales	1590257611647	1590257611923	OK	 
REQUEST	21		ShowLocal	1590257611935	1590257611938	OK	 
REQUEST	22		ShowLocal	1590257611937	1590257611939	OK	 
USER	AceptarLocalTestPositivo	2442	START	1590257611966	1590257611966
USER	AceptarLocalTestNegativo	2457	START	1590257611966	1590257611966
REQUEST	2442		Welcome	1590257611966	1590257611969	OK	 
REQUEST	2457		Welcome	1590257611966	1590257611971	OK	 
REQUEST	2007		WrongLogged	1590257611982	1590257611982	OK	 
REQUEST	2262		RightLogin	1590257611982	1590257611982	OK	 
REQUEST	2277		WrongLogin	1590257611982	1590257611982	OK	 
REQUEST	2007		WrongLogged Redirect 1	1590257611982	1590257611984	OK	 
REQUEST	398		MyLocales	1590257611717	1590257611993	OK	 
USER	AceptarLocalTestNegativo	537	END	1590257547957	1590257611997
REQUEST	1152		RightLogged	1590257611997	1590257611998	OK	 
REQUEST	1152		RightLogged Redirect 1	1590257611998	1590257612000	OK	 
REQUEST	777		Forbidden	1590257611997	1590257612004	OK	 
USER	AceptarLocalTestPositivo	2443	START	1590257612029	1590257612029
USER	AceptarLocalTestNegativo	2458	START	1590257612029	1590257612029
REQUEST	2443		Welcome	1590257612029	1590257612031	OK	 
REQUEST	2458		Welcome	1590257612029	1590257612031	OK	 
REQUEST	399		MyLocales	1590257611767	1590257612038	OK	 
REQUEST	2263		RightLogin	1590257612044	1590257612045	OK	 
REQUEST	2278		WrongLogin	1590257612044	1590257612045	OK	 
REQUEST	2008		WrongLogged	1590257612044	1590257612046	OK	 
REQUEST	2008		WrongLogged Redirect 1	1590257612046	1590257612048	OK	 
REQUEST	23		ShowLocal	1590257612044	1590257612048	OK	 
REQUEST	778		Forbidden	1590257612047	1590257612052	OK	 
REQUEST	1153		RightLogged	1590257612060	1590257612060	OK	 
REQUEST	1153		RightLogged Redirect 1	1590257612060	1590257612062	OK	 
USER	AceptarLocalTestNegativo	538	END	1590257548033	1590257612076
USER	AceptarLocalTestPositivo	2444	START	1590257612091	1590257612091
USER	AceptarLocalTestNegativo	2459	START	1590257612091	1590257612091
REQUEST	2444		Welcome	1590257612091	1590257612094	OK	 
REQUEST	24		ShowLocal	1590257612091	1590257612094	OK	 
REQUEST	400		MyLocales	1590257611856	1590257612094	OK	 
REQUEST	2459		Welcome	1590257612091	1590257612099	OK	 
REQUEST	2009		WrongLogged	1590257612107	1590257612107	OK	 
REQUEST	1154		RightLogged	1590257612107	1590257612107	OK	 
REQUEST	1154		RightLogged Redirect 1	1590257612107	1590257612109	OK	 
REQUEST	779		Forbidden	1590257612107	1590257612112	OK	 
REQUEST	2009		WrongLogged Redirect 1	1590257612107	1590257612112	OK	 
REQUEST	2279		WrongLogin	1590257612122	1590257612123	OK	 
REQUEST	2264		RightLogin	1590257612122	1590257612123	OK	 
REQUEST	401		MyLocales	1590257611919	1590257612137	OK	 
USER	AceptarLocalTestNegativo	539	END	1590257548096	1590257612138
USER	AceptarLocalTestNegativo	2460	START	1590257612157	1590257612157
USER	AceptarLocalTestPositivo	2445	START	1590257612157	1590257612157
REQUEST	2460		Welcome	1590257612157	1590257612159	OK	 
REQUEST	2445		Welcome	1590257612157	1590257612159	OK	 
REQUEST	2010		WrongLogged	1590257612169	1590257612170	OK	 
REQUEST	2010		WrongLogged Redirect 1	1590257612170	1590257612171	OK	 
REQUEST	2280		WrongLogin	1590257612185	1590257612185	OK	 
REQUEST	2265		RightLogin	1590257612185	1590257612185	OK	 
REQUEST	1155		RightLogged	1590257612185	1590257612186	OK	 
USER	AceptarLocalTestNegativo	540	END	1590257548158	1590257612187
REQUEST	1155		RightLogged Redirect 1	1590257612186	1590257612187	OK	 
REQUEST	25		ShowLocal	1590257612185	1590257612188	OK	 
REQUEST	780		Forbidden	1590257612187	1590257612193	OK	 
REQUEST	402		MyLocales	1590257611982	1590257612214	OK	 
REQUEST	26		ShowLocal	1590257612216	1590257612219	OK	 
USER	AceptarLocalTestNegativo	2461	START	1590257612232	1590257612232
USER	AceptarLocalTestPositivo	2446	START	1590257612232	1590257612232
REQUEST	2446		Welcome	1590257612232	1590257612234	OK	 
REQUEST	2461		Welcome	1590257612232	1590257612236	OK	 
REQUEST	2266		RightLogin	1590257612247	1590257612248	OK	 
REQUEST	2281		WrongLogin	1590257612247	1590257612248	OK	 
REQUEST	2011		WrongLogged	1590257612247	1590257612248	OK	 
REQUEST	2011		WrongLogged Redirect 1	1590257612248	1590257612253	OK	 
REQUEST	27		ShowLocal	1590257612263	1590257612266	OK	 
USER	AceptarLocalTestNegativo	541	END	1590257548236	1590257612267
REQUEST	781		Forbidden	1590257612263	1590257612269	OK	 
REQUEST	403		MyLocales	1590257612044	1590257612272	OK	 
USER	AceptarLocalTestPositivo	2447	START	1590257612288	1590257612288
USER	AceptarLocalTestNegativo	2462	START	1590257612288	1590257612288
REQUEST	1156		RightLogged	1590257612287	1590257612292	OK	 
REQUEST	1156		RightLogged Redirect 1	1590257612292	1590257612294	OK	 
REQUEST	2462		Welcome	1590257612289	1590257612297	OK	 
REQUEST	2447		Welcome	1590257612288	1590257612297	OK	 
REQUEST	2012		WrongLogged	1590257612297	1590257612297	OK	 
REQUEST	2012		WrongLogged Redirect 1	1590257612297	1590257612299	OK	 
REQUEST	2282		WrongLogin	1590257612310	1590257612310	OK	 
REQUEST	2267		RightLogin	1590257612310	1590257612310	OK	 
USER	AceptarLocalTestNegativo	542	END	1590257548299	1590257612327
REQUEST	1157		RightLogged	1590257612327	1590257612328	OK	 
REQUEST	28		ShowLocal	1590257612327	1590257612329	OK	 
REQUEST	1157		RightLogged Redirect 1	1590257612328	1590257612331	OK	 
REQUEST	782		Forbidden	1590257612325	1590257612332	OK	 
REQUEST	404		MyLocales	1590257612122	1590257612337	OK	 
USER	AceptarLocalTestNegativo	2478	START	1590257612357	1590257612357
USER	AceptarLocalTestPositivo	2463	START	1590257612357	1590257612357
REQUEST	2463		Welcome	1590257612357	1590257612359	OK	 
REQUEST	2478		Welcome	1590257612357	1590257612359	OK	 
REQUEST	2283		RightLogin	1590257612372	1590257612373	OK	 
REQUEST	2298		WrongLogin	1590257612372	1590257612373	OK	 
REQUEST	798		Forbidden	1590257612377	1590257612380	OK	 
USER	AceptarLocalTestNegativo	558	END	1590257548361	1590257612388
REQUEST	1173		RightLogged	1590257612388	1590257612388	OK	 
REQUEST	1173		RightLogged Redirect 1	1590257612389	1590257612390	OK	 
REQUEST	2028		WrongLogged	1590257612404	1590257612404	OK	 
REQUEST	29		ShowLocal	1590257612407	1590257612409	OK	 
REQUEST	2028		WrongLogged Redirect 1	1590257612404	1590257612409	OK	 
USER	AceptarLocalTestPositivo	2464	START	1590257612419	1590257612419
USER	AceptarLocalTestNegativo	2479	START	1590257612419	1590257612419
REQUEST	2464		Welcome	1590257612419	1590257612422	OK	 
REQUEST	2479		Welcome	1590257612419	1590257612422	OK	 
REQUEST	1174		RightLogged	1590257612437	1590257612437	OK	 
REQUEST	2029		WrongLogged	1590257612437	1590257612438	OK	 
REQUEST	1174		RightLogged Redirect 1	1590257612437	1590257612439	OK	 
REQUEST	2029		WrongLogged Redirect 1	1590257612438	1590257612439	OK	 
REQUEST	405		MyLocales	1590257612187	1590257612440	OK	 
REQUEST	2284		RightLogin	1590257612450	1590257612451	OK	 
REQUEST	2299		WrongLogin	1590257612450	1590257612451	OK	 
REQUEST	799		Forbidden	1590257612450	1590257612456	OK	 
USER	AceptarLocalTestNegativo	559	END	1590257548427	1590257612466
REQUEST	30		ShowLocal	1590257612467	1590257612470	OK	 
USER	AceptarLocalTestNegativo	2480	START	1590257612482	1590257612482
USER	AceptarLocalTestPositivo	2465	START	1590257612482	1590257612482
REQUEST	2480		Welcome	1590257612482	1590257612484	OK	 
REQUEST	2465		Welcome	1590257612482	1590257612484	OK	 
REQUEST	406		MyLocales	1590257612247	1590257612484	OK	 
REQUEST	2285		RightLogin	1590257612513	1590257612513	OK	 
REQUEST	2300		WrongLogin	1590257612513	1590257612513	OK	 
USER	AceptarLocalTestNegativo	560	END	1590257548487	1590257612517
REQUEST	1175		RightLogged	1590257612517	1590257612517	OK	 
REQUEST	1175		RightLogged Redirect 1	1590257612517	1590257612519	OK	 
REQUEST	800		Forbidden	1590257612517	1590257612522	OK	 
REQUEST	2030		WrongLogged	1590257612544	1590257612545	OK	 
REQUEST	2030		WrongLogged Redirect 1	1590257612545	1590257612546	OK	 
USER	AceptarLocalTestNegativo	2481	START	1590257612547	1590257612547
USER	AceptarLocalTestPositivo	2466	START	1590257612547	1590257612547
REQUEST	2466		Welcome	1590257612547	1590257612549	OK	 
REQUEST	31		ShowLocal	1590257612547	1590257612550	OK	 
REQUEST	407		MyLocales	1590257612325	1590257612550	OK	 
REQUEST	2481		Welcome	1590257612547	1590257612552	OK	 
REQUEST	2301		WrongLogin	1590257612591	1590257612591	OK	 
REQUEST	2286		RightLogin	1590257612591	1590257612592	OK	 
REQUEST	2031		WrongLogged	1590257612591	1590257612592	OK	 
REQUEST	2031		WrongLogged Redirect 1	1590257612592	1590257612596	OK	 
USER	AceptarLocalTestNegativo	561	END	1590257548564	1590257612607
REQUEST	1176		RightLogged	1590257612607	1590257612607	OK	 
REQUEST	423		MyLocales	1590257612388	1590257612608	OK	 
REQUEST	1176		RightLogged Redirect 1	1590257612607	1590257612618	OK	 
REQUEST	801		Forbidden	1590257612607	1590257612618	OK	 
USER	AceptarLocalTestPositivo	2467	START	1590257612622	1590257612622
USER	AceptarLocalTestNegativo	2482	START	1590257612622	1590257612622
REQUEST	2467		Welcome	1590257612623	1590257612625	OK	 
REQUEST	2482		Welcome	1590257612623	1590257612626	OK	 
REQUEST	2287		RightLogin	1590257612638	1590257612638	OK	 
REQUEST	2302		WrongLogin	1590257612638	1590257612639	OK	 
REQUEST	63		ShowLocal	1590257612623	1590257612654	OK	 
REQUEST	2032		WrongLogged	1590257612653	1590257612654	OK	 
REQUEST	2032		WrongLogged Redirect 1	1590257612654	1590257612656	OK	 
USER	AceptarLocalTestNegativo	562	END	1590257548627	1590257612657
REQUEST	1177		RightLogged	1590257612657	1590257612658	OK	 
REQUEST	64		ShowLocal	1590257612657	1590257612659	OK	 
REQUEST	1177		RightLogged Redirect 1	1590257612658	1590257612661	OK	 
REQUEST	802		Forbidden	1590257612657	1590257612663	OK	 
USER	AceptarLocalTestPositivo	2468	START	1590257612687	1590257612687
USER	AceptarLocalTestNegativo	2483	START	1590257612687	1590257612687
REQUEST	2468		Welcome	1590257612687	1590257612690	OK	 
REQUEST	2483		Welcome	1590257612687	1590257612690	OK	 
REQUEST	424		MyLocales	1590257612450	1590257612698	OK	 
REQUEST	2303		WrongLogin	1590257612702	1590257612704	OK	 
REQUEST	2288		RightLogin	1590257612702	1590257612704	OK	 
USER	AceptarLocalTestNegativo	563	END	1590257548689	1590257612718
REQUEST	1178		RightLogged	1590257612736	1590257612741	OK	 
REQUEST	2033		WrongLogged	1590257612736	1590257612741	OK	 
REQUEST	65		ShowLocal	1590257612736	1590257612743	OK	 
REQUEST	803		Forbidden	1590257612737	1590257612746	OK	 
REQUEST	1178		RightLogged Redirect 1	1590257612741	1590257612746	OK	 
REQUEST	2033		WrongLogged Redirect 1	1590257612742	1590257612746	OK	 
USER	AceptarLocalTestPositivo	2469	START	1590257612749	1590257612749
USER	AceptarLocalTestNegativo	2484	START	1590257612749	1590257612749
REQUEST	2484		Welcome	1590257612749	1590257612752	OK	 
REQUEST	2469		Welcome	1590257612749	1590257612752	OK	 
REQUEST	1179		RightLogged	1590257612767	1590257612767	OK	 
REQUEST	1179		RightLogged Redirect 1	1590257612768	1590257612769	OK	 
REQUEST	2289		RightLogin	1590257612781	1590257612781	OK	 
REQUEST	2304		WrongLogin	1590257612781	1590257612782	OK	 
REQUEST	425		MyLocales	1590257612529	1590257612783	OK	 
REQUEST	804		Forbidden	1590257612781	1590257612786	OK	 
REQUEST	2034		WrongLogged	1590257612796	1590257612797	OK	 
REQUEST	2034		WrongLogged Redirect 1	1590257612797	1590257612798	OK	 
USER	AceptarLocalTestNegativo	564	END	1590257548767	1590257612812
REQUEST	66		ShowLocal	1590257612812	1590257612815	OK	 
USER	AceptarLocalTestNegativo	2485	START	1590257612817	1590257612817
USER	AceptarLocalTestPositivo	2470	START	1590257612817	1590257612817
REQUEST	2470		Welcome	1590257612817	1590257612819	OK	 
REQUEST	2485		Welcome	1590257612817	1590257612819	OK	 
REQUEST	426		MyLocales	1590257612591	1590257612835	OK	 
REQUEST	2035		WrongLogged	1590257612843	1590257612844	OK	 
REQUEST	2035		WrongLogged Redirect 1	1590257612844	1590257612849	OK	 
REQUEST	805		Forbidden	1590257612847	1590257612853	OK	 
REQUEST	2290		RightLogin	1590257612859	1590257612859	OK	 
REQUEST	2305		WrongLogin	1590257612859	1590257612859	OK	 
USER	AceptarLocalTestNegativo	565	END	1590257548831	1590257612874
REQUEST	1180		RightLogged	1590257612874	1590257612875	OK	 
REQUEST	1180		RightLogged Redirect 1	1590257612875	1590257612877	OK	 
USER	AceptarLocalTestPositivo	2471	START	1590257612877	1590257612877
USER	AceptarLocalTestNegativo	2486	START	1590257612877	1590257612877
REQUEST	2471		Welcome	1590257612877	1590257612879	OK	 
REQUEST	2486		Welcome	1590257612877	1590257612879	OK	 
REQUEST	67		ShowLocal	1590257612906	1590257612908	OK	 
REQUEST	2036		WrongLogged	1590257612921	1590257612922	OK	 
REQUEST	2306		WrongLogin	1590257612921	1590257612922	OK	 
REQUEST	2291		RightLogin	1590257612921	1590257612922	OK	 
REQUEST	2036		WrongLogged Redirect 1	1590257612922	1590257612924	OK	 
REQUEST	427		MyLocales	1590257612653	1590257612924	OK	 
USER	AceptarLocalTestNegativo	566	END	1590257548894	1590257612939
REQUEST	1181		RightLogged	1590257612939	1590257612941	OK	 
REQUEST	806		Forbidden	1590257612939	1590257612945	OK	 
REQUEST	1181		RightLogged Redirect 1	1590257612941	1590257612946	OK	 
USER	AceptarLocalTestPositivo	2472	START	1590257612955	1590257612955
USER	AceptarLocalTestNegativo	2487	START	1590257612955	1590257612955
REQUEST	2487		Welcome	1590257612955	1590257612957	OK	 
REQUEST	2472		Welcome	1590257612955	1590257612957	OK	 
REQUEST	68		ShowLocal	1590257612955	1590257612958	OK	 
REQUEST	428		MyLocales	1590257612718	1590257612972	OK	 
REQUEST	2307		WrongLogin	1590257612986	1590257612987	OK	 
REQUEST	2292		RightLogin	1590257612986	1590257612987	OK	 
REQUEST	2037		WrongLogged	1590257612986	1590257612987	OK	 
REQUEST	1182		RightLogged	1590257612987	1590257612988	OK	 
REQUEST	2037		WrongLogged Redirect 1	1590257612987	1590257612989	OK	 
REQUEST	1182		RightLogged Redirect 1	1590257612988	1590257612989	OK	 
USER	AceptarLocalTestNegativo	567	END	1590257548957	1590257613002
REQUEST	807		Forbidden	1590257613007	1590257613011	OK	 
USER	AceptarLocalTestPositivo	2473	START	1590257613017	1590257613017
USER	AceptarLocalTestNegativo	2488	START	1590257613017	1590257613017
REQUEST	2473		Welcome	1590257613018	1590257613020	OK	 
REQUEST	2488		Welcome	1590257613018	1590257613020	OK	 
REQUEST	69		ShowLocal	1590257613017	1590257613020	OK	 
REQUEST	1183		RightLogged	1590257613049	1590257613049	OK	 
