ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	DashboardTest	dashboardtest	1590851890831	 	3.3.1
REQUEST	35		dashboard2 Redirect 1	1590851902029	1590851902029	OK	 
USER	VerDashboardNegativo	35	END	1590851893007	1590851902030
REQUEST	14		Login	1590851902048	1590851902049	OK	 
USER	VerDashboardPositivo	206	START	1590851902122	1590851902122
USER	VerDashboardNegativo	216	START	1590851902122	1590851902122
REQUEST	206		Home	1590851902122	1590851902126	OK	 
REQUEST	216		Home	1590851902122	1590851902126	OK	 
REQUEST	36		dashboard2	1590851902137	1590851902138	OK	 
REQUEST	36		dashboard2 Redirect 1	1590851902138	1590851902139	OK	 
USER	VerDashboardNegativo	36	END	1590851893112	1590851902139
REQUEST	15		Login	1590851902147	1590851902148	OK	 
USER	VerDashboardPositivo	207	START	1590851902219	1590851902219
USER	VerDashboardNegativo	217	START	1590851902219	1590851902219
REQUEST	217		Home	1590851902219	1590851902224	OK	 
REQUEST	207		Home	1590851902219	1590851902224	OK	 
REQUEST	37		dashboard2	1590851902229	1590851902230	OK	 
REQUEST	37		dashboard2 Redirect 1	1590851902231	1590851902231	OK	 
USER	VerDashboardNegativo	37	END	1590851893211	1590851902232
REQUEST	16		Login	1590851902251	1590851902252	OK	 
USER	VerDashboardNegativo	218	START	1590851902317	1590851902317
USER	VerDashboardPositivo	208	START	1590851902317	1590851902317
REQUEST	218		Home	1590851902317	1590851902321	OK	 
REQUEST	208		Home	1590851902317	1590851902320	OK	 
REQUEST	38		dashboard2	1590851902327	1590851902329	OK	 
REQUEST	38		dashboard2 Redirect 1	1590851902329	1590851902329	OK	 
USER	VerDashboardNegativo	38	END	1590851893308	1590851902330
REQUEST	17		Login	1590851902348	1590851902349	OK	 
USER	VerDashboardNegativo	219	START	1590851902419	1590851902419
USER	VerDashboardPositivo	209	START	1590851902419	1590851902419
REQUEST	209		Home	1590851902420	1590851902423	OK	 
REQUEST	219		Home	1590851902420	1590851902423	OK	 
REQUEST	39		dashboard2	1590851902430	1590851902431	OK	 
REQUEST	39		dashboard2 Redirect 1	1590851902431	1590851902432	OK	 
USER	VerDashboardNegativo	39	END	1590851893407	1590851902432
REQUEST	18		Login	1590851902451	1590851902451	OK	 
USER	VerDashboardNegativo	220	START	1590851902517	1590851902517
USER	VerDashboardPositivo	210	START	1590851902517	1590851902517
REQUEST	40		dashboard2	1590851902517	1590851902518	OK	 
REQUEST	40		dashboard2 Redirect 1	1590851902519	1590851902519	OK	 
USER	VerDashboardNegativo	40	END	1590851893507	1590851902520
REQUEST	210		Home	1590851902517	1590851902521	OK	 
REQUEST	220		Home	1590851902517	1590851902521	OK	 
REQUEST	19		Login	1590851902548	1590851902550	OK	 
USER	VerDashboardPositivo	211	START	1590851902621	1590851902621
USER	VerDashboardNegativo	221	START	1590851902621	1590851902621
REQUEST	221		Home	1590851902622	1590851902625	OK	 
REQUEST	211		Home	1590851902622	1590851902625	OK	 
REQUEST	41		dashboard2	1590851902632	1590851902633	OK	 
REQUEST	41		dashboard2 Redirect 1	1590851902633	1590851902634	OK	 
USER	VerDashboardNegativo	41	END	1590851893610	1590851902634
REQUEST	20		Login	1590851902652	1590851902653	OK	 
USER	VerDashboardPositivo	212	START	1590851902721	1590851902721
USER	VerDashboardNegativo	222	START	1590851902721	1590851902721
REQUEST	212		Home	1590851902721	1590851902727	OK	 
REQUEST	222		Home	1590851902721	1590851902727	OK	 
REQUEST	42		dashboard2	1590851902732	1590851902734	OK	 
REQUEST	42		dashboard2 Redirect 1	1590851902735	1590851902736	OK	 
USER	VerDashboardNegativo	42	END	1590851893707	1590851902739
REQUEST	21		Login	1590851902747	1590851902748	OK	 
USER	VerDashboardNegativo	233	START	1590851902809	1590851902809
USER	VerDashboardPositivo	223	START	1590851902809	1590851902809
REQUEST	223		Home	1590851902809	1590851902812	OK	 
REQUEST	233		Home	1590851902809	1590851902812	OK	 
REQUEST	43		Login	1590851902840	1590851902841	OK	 
REQUEST	53		dashboard2	1590851902840	1590851902841	OK	 
REQUEST	53		dashboard2 Redirect 1	1590851902841	1590851902842	OK	 
USER	VerDashboardNegativo	53	END	1590851893821	1590851902843
USER	VerDashboardPositivo	224	START	1590851902912	1590851902912
USER	VerDashboardNegativo	234	START	1590851902912	1590851902912
REQUEST	224		Home	1590851902912	1590851902915	OK	 
REQUEST	234		Home	1590851902912	1590851902915	OK	 
REQUEST	44		Login	1590851902938	1590851902939	OK	 
REQUEST	54		dashboard2	1590851902938	1590851902939	OK	 
REQUEST	54		dashboard2 Redirect 1	1590851902939	1590851902940	OK	 
USER	VerDashboardNegativo	54	END	1590851893918	1590851902940
USER	VerDashboardPositivo	225	START	1590851903010	1590851903010
USER	VerDashboardNegativo	235	START	1590851903010	1590851903010
REQUEST	225		Home	1590851903010	1590851903014	OK	 
REQUEST	235		Home	1590851903010	1590851903014	OK	 
REQUEST	55		dashboard2	1590851903042	1590851903043	OK	 
REQUEST	55		dashboard2 Redirect 1	1590851903043	1590851903043	OK	 
REQUEST	45		Login	1590851903042	1590851903044	OK	 
USER	VerDashboardNegativo	55	END	1590851894021	1590851903044
USER	VerDashboardNegativo	236	START	1590851903107	1590851903107
USER	VerDashboardPositivo	226	START	1590851903107	1590851903107
REQUEST	236		Home	1590851903107	1590851903110	OK	 
REQUEST	226		Home	1590851903107	1590851903110	OK	 
REQUEST	46		Login	1590851903138	1590851903139	OK	 
REQUEST	56		dashboard2	1590851903137	1590851903139	OK	 
REQUEST	56		dashboard2 Redirect 1	1590851903139	1590851903140	OK	 
USER	VerDashboardNegativo	56	END	1590851894119	1590851903140
USER	VerDashboardPositivo	227	START	1590851903210	1590851903210
USER	VerDashboardNegativo	237	START	1590851903210	1590851903210
REQUEST	227		Home	1590851903210	1590851903213	OK	 
REQUEST	237		Home	1590851903210	1590851903213	OK	 
REQUEST	47		Login	1590851903231	1590851903232	OK	 
REQUEST	57		dashboard2	1590851903231	1590851903232	OK	 
REQUEST	57		dashboard2 Redirect 1	1590851903232	1590851903234	OK	 
USER	VerDashboardNegativo	57	END	1590851894217	1590851903234
USER	VerDashboardNegativo	238	START	1590851903308	1590851903308
USER	VerDashboardPositivo	228	START	1590851903308	1590851903308
REQUEST	228		Home	1590851903308	1590851903312	OK	 
REQUEST	238		Home	1590851903308	1590851903312	OK	 
REQUEST	48		Login	1590851903339	1590851903340	OK	 
REQUEST	58		dashboard2	1590851903339	1590851903340	OK	 
REQUEST	58		dashboard2 Redirect 1	1590851903340	1590851903341	OK	 
USER	VerDashboardNegativo	58	END	1590851894321	1590851903341
USER	VerDashboardNegativo	239	START	1590851903411	1590851903411
USER	VerDashboardPositivo	229	START	1590851903411	1590851903411
REQUEST	229		Home	1590851903412	1590851903415	OK	 
REQUEST	239		Home	1590851903412	1590851903415	OK	 
REQUEST	49		Login	1590851903437	1590851903438	OK	 
REQUEST	59		dashboard2	1590851903437	1590851903438	OK	 
REQUEST	59		dashboard2 Redirect 1	1590851903438	1590851903439	OK	 
USER	VerDashboardNegativo	59	END	1590851894420	1590851903439
USER	VerDashboardNegativo	240	START	1590851903509	1590851903509
USER	VerDashboardPositivo	230	START	1590851903509	1590851903509
REQUEST	230		Home	1590851903509	1590851903512	OK	 
REQUEST	240		Home	1590851903509	1590851903512	OK	 
REQUEST	50		Login	1590851903539	1590851903540	OK	 
REQUEST	60		dashboard2	1590851903539	1590851903541	OK	 
REQUEST	60		dashboard2 Redirect 1	1590851903541	1590851903541	OK	 
USER	VerDashboardNegativo	60	END	1590851894517	1590851903542
USER	VerDashboardNegativo	241	START	1590851903611	1590851903611
USER	VerDashboardPositivo	231	START	1590851903611	1590851903611
REQUEST	241		Home	1590851903612	1590851903614	OK	 
REQUEST	231		Home	1590851903612	1590851903614	OK	 
REQUEST	51		Login	1590851903637	1590851903638	OK	 
REQUEST	61		dashboard2	1590851903637	1590851903638	OK	 
REQUEST	61		dashboard2 Redirect 1	1590851903638	1590851903638	OK	 
USER	VerDashboardNegativo	61	END	1590851894617	1590851903639
USER	VerDashboardNegativo	242	START	1590851903709	1590851903709
USER	VerDashboardPositivo	232	START	1590851903709	1590851903709
REQUEST	242		Home	1590851903709	1590851903712	OK	 
REQUEST	232		Home	1590851903709	1590851903712	OK	 
REQUEST	52		Login	1590851903741	1590851903742	OK	 
REQUEST	62		dashboard2	1590851903741	1590851903742	OK	 
REQUEST	62		dashboard2 Redirect 1	1590851903742	1590851903743	OK	 
USER	VerDashboardNegativo	62	END	1590851894722	1590851903743
USER	VerDashboardPositivo	243	START	1590851903817	1590851903817
USER	VerDashboardNegativo	253	START	1590851903817	1590851903817
REQUEST	63		Login	1590851903817	1590851903818	OK	 
REQUEST	73		dashboard2	1590851903817	1590851903818	OK	 
REQUEST	73		dashboard2 Redirect 1	1590851903819	1590851903819	OK	 
USER	VerDashboardNegativo	73	END	1590851894800	1590851903820
REQUEST	253		Home	1590851903818	1590851903821	OK	 
REQUEST	243		Home	1590851903818	1590851903821	OK	 
USER	VerDashboardNegativo	254	START	1590851903921	1590851903921
USER	VerDashboardPositivo	244	START	1590851903921	1590851903921
REQUEST	64		Login	1590851903921	1590851903922	OK	 
REQUEST	74		dashboard2	1590851903921	1590851903923	OK	 
REQUEST	74		dashboard2 Redirect 1	1590851903923	1590851903924	OK	 
USER	VerDashboardNegativo	74	END	1590851894899	1590851903924
REQUEST	244		Home	1590851903922	1590851903927	OK	 
REQUEST	254		Home	1590851903922	1590851903927	OK	 
USER	VerDashboardNegativo	255	START	1590851904019	1590851904019
USER	VerDashboardPositivo	245	START	1590851904019	1590851904019
REQUEST	65		Login	1590851904019	1590851904022	OK	 
REQUEST	75		dashboard2	1590851904019	1590851904023	OK	 
REQUEST	75		dashboard2 Redirect 1	1590851904024	1590851904027	OK	 
USER	VerDashboardNegativo	75	END	1590851894998	1590851904029
REQUEST	245		Home	1590851904020	1590851904030	OK	 
REQUEST	255		Home	1590851904020	1590851904030	OK	 
USER	VerDashboardNegativo	256	START	1590851904117	1590851904117
USER	VerDashboardPositivo	246	START	1590851904117	1590851904117
REQUEST	66		Login	1590851904118	1590851904120	OK	 
REQUEST	76		dashboard2	1590851904118	1590851904120	OK	 
REQUEST	76		dashboard2 Redirect 1	1590851904121	1590851904121	OK	 
USER	VerDashboardNegativo	76	END	1590851895101	1590851904122
REQUEST	246		Home	1590851904118	1590851904123	OK	 
REQUEST	256		Home	1590851904118	1590851904123	OK	 
USER	VerDashboardNegativo	257	START	1590851904222	1590851904222
USER	VerDashboardPositivo	247	START	1590851904222	1590851904222
REQUEST	67		Login	1590851904222	1590851904223	OK	 
REQUEST	77		dashboard2	1590851904222	1590851904224	OK	 
REQUEST	77		dashboard2 Redirect 1	1590851904224	1590851904225	OK	 
USER	VerDashboardNegativo	77	END	1590851895199	1590851904226
REQUEST	257		Home	1590851904222	1590851904226	OK	 
REQUEST	247		Home	1590851904222	1590851904226	OK	 
REQUEST	68		Login	1590851904309	1590851904310	OK	 
REQUEST	78		dashboard2	1590851904309	1590851904310	OK	 
REQUEST	78		dashboard2 Redirect 1	1590851904310	1590851904311	OK	 
USER	VerDashboardNegativo	78	END	1590851895297	1590851904311
USER	VerDashboardNegativo	258	START	1590851904319	1590851904319
USER	VerDashboardPositivo	248	START	1590851904319	1590851904319
REQUEST	248		Home	1590851904320	1590851904324	OK	 
REQUEST	258		Home	1590851904320	1590851904324	OK	 
USER	VerDashboardPositivo	249	START	1590851904417	1590851904417
USER	VerDashboardNegativo	259	START	1590851904417	1590851904417
REQUEST	69		Login	1590851904417	1590851904418	OK	 
REQUEST	79		dashboard2	1590851904417	1590851904418	OK	 
REQUEST	79		dashboard2 Redirect 1	1590851904419	1590851904419	OK	 
USER	VerDashboardNegativo	79	END	1590851895400	1590851904420
REQUEST	259		Home	1590851904417	1590851904421	OK	 
REQUEST	249		Home	1590851904417	1590851904421	OK	 
USER	VerDashboardPositivo	250	START	1590851904522	1590851904522
USER	VerDashboardNegativo	260	START	1590851904522	1590851904522
REQUEST	70		Login	1590851904522	1590851904524	OK	 
REQUEST	80		dashboard2	1590851904522	1590851904524	OK	 
REQUEST	80		dashboard2 Redirect 1	1590851904524	1590851904525	OK	 
USER	VerDashboardNegativo	80	END	1590851895498	1590851904526
REQUEST	260		Home	1590851904523	1590851904527	OK	 
REQUEST	250		Home	1590851904523	1590851904527	OK	 
USER	VerDashboardPositivo	251	START	1590851904622	1590851904622
USER	VerDashboardNegativo	261	START	1590851904622	1590851904622
REQUEST	71		Login	1590851904623	1590851904624	OK	 
REQUEST	81		dashboard2	1590851904623	1590851904624	OK	 
REQUEST	81		dashboard2 Redirect 1	1590851904624	1590851904625	OK	 
USER	VerDashboardNegativo	81	END	1590851895599	1590851904626
REQUEST	251		Home	1590851904623	1590851904628	OK	 
REQUEST	261		Home	1590851904623	1590851904628	OK	 
USER	VerDashboardNegativo	262	START	1590851904722	1590851904722
USER	VerDashboardPositivo	252	START	1590851904722	1590851904722
REQUEST	72		Login	1590851904722	1590851904723	OK	 
REQUEST	82		dashboard2	1590851904722	1590851904723	OK	 
REQUEST	82		dashboard2 Redirect 1	1590851904724	1590851904724	OK	 
USER	VerDashboardNegativo	82	END	1590851895698	1590851904725
REQUEST	262		Home	1590851904722	1590851904726	OK	 
REQUEST	252		Home	1590851904722	1590851904726	OK	 
USER	VerDashboardNegativo	273	START	1590851904809	1590851904809
USER	VerDashboardPositivo	263	START	1590851904809	1590851904809
REQUEST	273		Home	1590851904810	1590851904813	OK	 
REQUEST	263		Home	1590851904810	1590851904813	OK	 
REQUEST	83		Login	1590851904842	1590851904843	OK	 
REQUEST	93		dashboard2	1590851904842	1590851904844	OK	 
REQUEST	93		dashboard2 Redirect 1	1590851904844	1590851904845	OK	 
USER	VerDashboardNegativo	93	END	1590851895818	1590851904845
USER	VerDashboardPositivo	264	START	1590851904910	1590851904910
USER	VerDashboardNegativo	274	START	1590851904910	1590851904910
REQUEST	274		Home	1590851904910	1590851904913	OK	 
REQUEST	264		Home	1590851904910	1590851904913	OK	 
REQUEST	84		Login	1590851904942	1590851904943	OK	 
REQUEST	94		dashboard2	1590851904942	1590851904943	OK	 
REQUEST	94		dashboard2 Redirect 1	1590851904943	1590851904943	OK	 
USER	VerDashboardNegativo	94	END	1590851895917	1590851904944
USER	VerDashboardPositivo	265	START	1590851905007	1590851905007
USER	VerDashboardNegativo	275	START	1590851905007	1590851905007
REQUEST	275		Home	1590851905008	1590851905011	OK	 
REQUEST	265		Home	1590851905008	1590851905011	OK	 
REQUEST	85		Login	1590851905040	1590851905041	OK	 
REQUEST	95		dashboard2	1590851905040	1590851905041	OK	 
REQUEST	95		dashboard2 Redirect 1	1590851905041	1590851905042	OK	 
USER	VerDashboardNegativo	95	END	1590851896021	1590851905042
USER	VerDashboardNegativo	276	START	1590851905112	1590851905112
USER	VerDashboardPositivo	266	START	1590851905112	1590851905112
REQUEST	276		Home	1590851905112	1590851905115	OK	 
REQUEST	266		Home	1590851905112	1590851905115	OK	 
REQUEST	86		Login	1590851905138	1590851905139	OK	 
REQUEST	96		dashboard2	1590851905138	1590851905139	OK	 
REQUEST	96		dashboard2 Redirect 1	1590851905139	1590851905140	OK	 
USER	VerDashboardNegativo	96	END	1590851896119	1590851905140
USER	VerDashboardPositivo	267	START	1590851905211	1590851905211
REQUEST	267		Home	1590851905211	1590851905215	OK	 
USER	VerDashboardNegativo	277	START	1590851905211	1590851905211
REQUEST	277		Home	1590851905235	1590851905237	OK	 
REQUEST	87		Login	1590851905237	1590851905238	OK	 
REQUEST	97		dashboard2	1590851905237	1590851905238	OK	 
REQUEST	97		dashboard2 Redirect 1	1590851905238	1590851905239	OK	 
USER	VerDashboardNegativo	97	END	1590851896221	1590851905239
USER	VerDashboardPositivo	268	START	1590851905309	1590851905309
USER	VerDashboardNegativo	278	START	1590851905309	1590851905309
REQUEST	278		Home	1590851905310	1590851905312	OK	 
REQUEST	268		Home	1590851905310	1590851905313	OK	 
REQUEST	88		Login	1590851905342	1590851905343	OK	 
REQUEST	98		dashboard2	1590851905342	1590851905343	OK	 
REQUEST	98		dashboard2 Redirect 1	1590851905344	1590851905344	OK	 
USER	VerDashboardNegativo	98	END	1590851896317	1590851905345
USER	VerDashboardPositivo	269	START	1590851905410	1590851905410
REQUEST	269		Home	1590851905410	1590851905413	OK	 
USER	VerDashboardNegativo	279	START	1590851905410	1590851905410
REQUEST	279		Home	1590851905422	1590851905424	OK	 
REQUEST	89		Login	1590851905441	1590851905442	OK	 
REQUEST	99		dashboard2	1590851905441	1590851905442	OK	 
REQUEST	99		dashboard2 Redirect 1	1590851905442	1590851905443	OK	 
USER	VerDashboardNegativo	99	END	1590851896417	1590851905443
USER	VerDashboardPositivo	270	START	1590851905507	1590851905507
USER	VerDashboardNegativo	280	START	1590851905507	1590851905507
REQUEST	270		Home	1590851905507	1590851905510	OK	 
REQUEST	280		Home	1590851905507	1590851905510	OK	 
REQUEST	90		Login	1590851905539	1590851905540	OK	 
REQUEST	100		dashboard2	1590851905539	1590851905540	OK	 
REQUEST	100		dashboard2 Redirect 1	1590851905540	1590851905540	OK	 
USER	VerDashboardNegativo	100	END	1590851896517	1590851905541
USER	VerDashboardNegativo	281	START	1590851905610	1590851905610
USER	VerDashboardPositivo	271	START	1590851905610	1590851905610
REQUEST	271		Home	1590851905610	1590851905613	OK	 
REQUEST	281		Home	1590851905610	1590851905613	OK	 
REQUEST	91		Login	1590851905640	1590851905641	OK	 
REQUEST	101		dashboard2	1590851905640	1590851905641	OK	 
REQUEST	101		dashboard2 Redirect 1	1590851905641	1590851905642	OK	 
USER	VerDashboardNegativo	101	END	1590851896621	1590851905642
USER	VerDashboardPositivo	272	START	1590851905707	1590851905707
USER	VerDashboardNegativo	282	START	1590851905707	1590851905707
REQUEST	282		Home	1590851905707	1590851905710	OK	 
REQUEST	272		Home	1590851905707	1590851905710	OK	 
REQUEST	92		Login	1590851905739	1590851905739	OK	 
REQUEST	102		dashboard2	1590851905739	1590851905740	OK	 
REQUEST	102		dashboard2 Redirect 1	1590851905740	1590851905740	OK	 
USER	VerDashboardNegativo	102	END	1590851896719	1590851905741
USER	VerDashboardPositivo	283	START	1590851905822	1590851905822
USER	VerDashboardNegativo	293	START	1590851905822	1590851905822
REQUEST	293		Home	1590851905822	1590851905826	OK	 
REQUEST	283		Home	1590851905822	1590851905826	OK	 
REQUEST	103		Login	1590851905837	1590851905838	OK	 
REQUEST	113		dashboard2	1590851905837	1590851905838	OK	 
REQUEST	113		dashboard2 Redirect 1	1590851905838	1590851905839	OK	 
USER	VerDashboardNegativo	113	END	1590851896817	1590851905839
USER	VerDashboardNegativo	294	START	1590851905920	1590851905920
USER	VerDashboardPositivo	284	START	1590851905920	1590851905920
REQUEST	294		Home	1590851905920	1590851905923	OK	 
REQUEST	284		Home	1590851905920	1590851905923	OK	 
REQUEST	104		Login	1590851905941	1590851905942	OK	 
