ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.CrearLocalTest	crearlocaltest	1590260012381	 	3.3.1
REQUEST	1607		LocalCreated Redirect 1	1590260153952	1590260153979	OK	 
USER	CrearLocalTestNegativo	1348	END	1590260046948	1590260153984
REQUEST	3308		MyLocales	1590260153962	1590260153989	OK	 
REQUEST	3288		MyLocales	1590260153962	1590260153990	OK	 
REQUEST	1628		FieldsEmpty	1590260153999	1590260154000	OK	 
REQUEST	2868		FormLocal	1590260153999	1590260154000	OK	 
REQUEST	1608		LocalCreated	1590260153999	1590260154000	OK	 
REQUEST	2848		FormLocal	1590260154009	1590260154010	OK	 
REQUEST	3309		MyLocales	1590260153999	1590260154027	OK	 
REQUEST	1608		LocalCreated Redirect 1	1590260154001	1590260154032	OK	 
REQUEST	3289		MyLocales	1590260154009	1590260154039	OK	 
USER	CrearLocalTestNegativo	1349	END	1590260046995	1590260154053
REQUEST	2849		FormLocal	1590260154053	1590260154056	OK	 
REQUEST	2869		FormLocal	1590260154053	1590260154057	OK	 
REQUEST	1609		LocalCreated	1590260154064	1590260154067	OK	 
REQUEST	1629		FieldsEmpty	1590260154064	1590260154068	OK	 
REQUEST	1610		LocalCreated	1590260154101	1590260154103	OK	 
REQUEST	2870		FormLocal	1590260154101	1590260154103	OK	 
REQUEST	1630		FieldsEmpty	1590260154101	1590260154103	OK	 
REQUEST	2850		FormLocal	1590260154101	1590260154103	OK	 
USER	CrearLocalTestNegativo	1350	END	1590260047058	1590260154112
REQUEST	1609		LocalCreated Redirect 1	1590260154068	1590260154136	OK	 
REQUEST	3290		MyLocales	1590260154053	1590260154136	OK	 
REQUEST	3310		MyLocales	1590260154053	1590260154138	OK	 
USER	CrearLocalTestNegativo	1351	END	1590260047089	1590260154145
REQUEST	1631		FieldsEmpty	1590260154145	1590260154146	OK	 
REQUEST	2871		FormLocal	1590260154145	1590260154146	OK	 
REQUEST	1611		LocalCreated	1590260154145	1590260154147	OK	 
REQUEST	3311		MyLocales	1590260154101	1590260154148	OK	 
REQUEST	2851		FormLocal	1590260154149	1590260154150	OK	 
REQUEST	1610		LocalCreated Redirect 1	1590260154103	1590260154151	OK	 
REQUEST	3291		MyLocales	1590260154112	1590260154161	OK	 
REQUEST	1611		LocalCreated Redirect 1	1590260154147	1590260154178	OK	 
USER	CrearLocalTestNegativo	1352	END	1590260047139	1590260154182
REQUEST	3312		MyLocales	1590260154149	1590260154190	OK	 
REQUEST	3292		MyLocales	1590260154149	1590260154190	OK	 
REQUEST	1612		LocalCreated	1590260154192	1590260154197	OK	 
REQUEST	1632		FieldsEmpty	1590260154192	1590260154198	OK	 
REQUEST	2872		FormLocal	1590260154219	1590260154220	OK	 
REQUEST	2852		FormLocal	1590260154219	1590260154220	OK	 
REQUEST	3313		MyLocales	1590260154192	1590260154221	OK	 
REQUEST	3293		MyLocales	1590260154192	1590260154222	OK	 
REQUEST	1612		LocalCreated Redirect 1	1590260154197	1590260154229	OK	 
USER	CrearLocalTestNegativo	1353	END	1590260047198	1590260154251
REQUEST	1633		FieldsEmpty	1590260154251	1590260154254	OK	 
REQUEST	2853		FormLocal	1590260154251	1590260154254	OK	 
REQUEST	1613		LocalCreated	1590260154251	1590260154255	OK	 
REQUEST	2873		FormLocal	1590260154251	1590260154255	OK	 
REQUEST	2854		FormLocal	1590260154289	1590260154293	OK	 
REQUEST	2874		FormLocal	1590260154289	1590260154295	OK	 
USER	CrearLocalTestNegativo	1354	END	1590260047248	1590260154301
REQUEST	1634		FieldsEmpty	1590260154300	1590260154304	OK	 
REQUEST	1614		LocalCreated	1590260154300	1590260154304	OK	 
USER	CrearLocalTestNegativo	1355	END	1590260047295	1590260154333
REQUEST	1613		LocalCreated Redirect 1	1590260154255	1590260154338	OK	 
REQUEST	3294		MyLocales	1590260154261	1590260154342	OK	 
REQUEST	3314		MyLocales	1590260154261	1590260154348	OK	 
REQUEST	1635		FieldsEmpty	1590260154349	1590260154351	OK	 
REQUEST	2855		FormLocal	1590260154349	1590260154350	OK	 
REQUEST	1615		LocalCreated	1590260154349	1590260154351	OK	 
REQUEST	3295		MyLocales	1590260154300	1590260154354	OK	 
REQUEST	2875		FormLocal	1590260154359	1590260154361	OK	 
REQUEST	1614		LocalCreated Redirect 1	1590260154305	1590260154362	OK	 
REQUEST	3315		MyLocales	1590260154300	1590260154363	OK	 
REQUEST	1615		LocalCreated Redirect 1	1590260154351	1590260154388	OK	 
REQUEST	3296		MyLocales	1590260154359	1590260154390	OK	 
REQUEST	1636		FieldsEmpty	1590260154392	1590260154393	OK	 
REQUEST	3316		MyLocales	1590260154359	1590260154400	OK	 
USER	CrearLocalTestNegativo	1356	END	1590260047342	1590260154403
REQUEST	1616		LocalCreated	1590260154392	1590260154403	OK	 
REQUEST	2876		FormLocal	1590260154403	1590260154404	OK	 
REQUEST	2856		FormLocal	1590260154403	1590260154405	OK	 
REQUEST	1616		LocalCreated Redirect 1	1590260154403	1590260154429	OK	 
USER	CrearLocalTestNegativo	1357	END	1590260047389	1590260154440
REQUEST	1637		FieldsEmpty	1590260154440	1590260154441	OK	 
REQUEST	2857		FormLocal	1590260154440	1590260154441	OK	 
REQUEST	1617		LocalCreated	1590260154440	1590260154442	OK	 
REQUEST	3297		MyLocales	1590260154419	1590260154448	OK	 
REQUEST	2877		FormLocal	1590260154451	1590260154452	OK	 
REQUEST	3317		MyLocales	1590260154419	1590260154453	OK	 
REQUEST	1617		LocalCreated Redirect 1	1590260154442	1590260154472	OK	 
REQUEST	3318		MyLocales	1590260154440	1590260154475	OK	 
REQUEST	3298		MyLocales	1590260154451	1590260154481	OK	 
USER	CrearLocalTestNegativo	1358	END	1590260047439	1590260154489
REQUEST	1638		FieldsEmpty	1590260154489	1590260154490	OK	 
REQUEST	1618		LocalCreated	1590260154489	1590260154491	OK	 
REQUEST	2878		FormLocal	1590260154509	1590260154510	OK	 
REQUEST	2858		FormLocal	1590260154509	1590260154510	OK	 
REQUEST	1618		LocalCreated Redirect 1	1590260154491	1590260154517	OK	 
REQUEST	3299		MyLocales	1590260154509	1590260154538	OK	 
REQUEST	3319		MyLocales	1590260154509	1590260154539	OK	 
USER	CrearLocalTestNegativo	1359	END	1590260047489	1590260154552
REQUEST	1619		LocalCreated	1590260154552	1590260154553	OK	 
REQUEST	2859		FormLocal	1590260154552	1590260154553	OK	 
REQUEST	1639		FieldsEmpty	1590260154552	1590260154554	OK	 
REQUEST	2879		FormLocal	1590260154552	1590260154554	OK	 
REQUEST	3320		MyLocales	1590260154552	1590260154581	OK	 
USER	CrearLocalTestNegativo	1360	END	1590260047539	1590260154589
REQUEST	3300		MyLocales	1590260154552	1590260154591	OK	 
REQUEST	1619		LocalCreated Redirect 1	1590260154553	1590260154593	OK	 
REQUEST	1640		FieldsEmpty	1590260154599	1590260154600	OK	 
REQUEST	2880		FormLocal	1590260154599	1590260154600	OK	 
REQUEST	1620		LocalCreated	1590260154599	1590260154600	OK	 
REQUEST	2860		FormLocal	1590260154609	1590260154611	OK	 
REQUEST	1620		LocalCreated Redirect 1	1590260154600	1590260154626	OK	 
REQUEST	3301		MyLocales	1590260154620	1590260154648	OK	 
REQUEST	3321		MyLocales	1590260154620	1590260154648	OK	 
USER	CrearLocalTestNegativo	1361	END	1590260047598	1590260154653
REQUEST	1641		FieldsEmpty	1590260154664	1590260154666	OK	 
REQUEST	2861		FormLocal	1590260154664	1590260154666	OK	 
REQUEST	2881		FormLocal	1590260154664	1590260154666	OK	 
REQUEST	1621		LocalCreated	1590260154664	1590260154668	OK	 
REQUEST	3322		MyLocales	1590260154653	1590260154683	OK	 
REQUEST	3302		MyLocales	1590260154653	1590260154683	OK	 
REQUEST	1621		LocalCreated Redirect 1	1590260154668	1590260154696	OK	 
USER	CrearLocalTestNegativo	1362	END	1590260047645	1590260154701
REQUEST	1642		FieldsEmpty	1590260154701	1590260154703	OK	 
REQUEST	2862		FormLocal	1590260154701	1590260154703	OK	 
REQUEST	1622		LocalCreated	1590260154701	1590260154703	OK	 
REQUEST	2882		FormLocal	1590260154712	1590260154717	OK	 
REQUEST	1622		LocalCreated Redirect 1	1590260154703	1590260154734	OK	 
USER	CrearLocalTestNegativo	1383	END	1590260047679	1590260154734
REQUEST	1663		FieldsEmpty	1590260154739	1590260154740	OK	 
REQUEST	1643		LocalCreated	1590260154739	1590260154741	OK	 
REQUEST	2883		FormLocal	1590260154760	1590260154761	OK	 
REQUEST	2903		FormLocal	1590260154760	1590260154762	OK	 
REQUEST	3323		MyLocales	1590260154734	1590260154765	OK	 
REQUEST	3343		MyLocales	1590260154734	1590260154766	OK	 
REQUEST	1643		LocalCreated Redirect 1	1590260154741	1590260154778	OK	 
USER	CrearLocalTestNegativo	1384	END	1590260047729	1590260154779
REQUEST	1644		LocalCreated	1590260154789	1590260154790	OK	 
REQUEST	1664		FieldsEmpty	1590260154789	1590260154791	OK	 
REQUEST	3344		MyLocales	1590260154779	1590260154818	OK	 
REQUEST	1644		LocalCreated Redirect 1	1590260154790	1590260154821	OK	 
REQUEST	2884		FormLocal	1590260154822	1590260154824	OK	 
REQUEST	3324		MyLocales	1590260154789	1590260154832	OK	 
USER	CrearLocalTestNegativo	1385	END	1590260047779	1590260154833
REQUEST	3345		MyLocales	1590260154800	1590260154834	OK	 
REQUEST	2904		FormLocal	1590260154844	1590260154845	OK	 
REQUEST	1665		FieldsEmpty	1590260154849	1590260154850	OK	 
REQUEST	2885		FormLocal	1590260154849	1590260154850	OK	 
REQUEST	2905		FormLocal	1590260154849	1590260154850	OK	 
REQUEST	3325		MyLocales	1590260154822	1590260154852	OK	 
REQUEST	1645		LocalCreated	1590260154870	1590260154871	OK	 
REQUEST	3326		MyLocales	1590260154859	1590260154887	OK	 
REQUEST	3346		MyLocales	1590260154859	1590260154887	OK	 
USER	CrearLocalTestNegativo	1386	END	1590260047836	1590260154892
REQUEST	1645		LocalCreated Redirect 1	1590260154871	1590260154900	OK	 
REQUEST	1666		FieldsEmpty	1590260154903	1590260154904	OK	 
REQUEST	2886		FormLocal	1590260154903	1590260154904	OK	 
REQUEST	2906		FormLocal	1590260154903	1590260154904	OK	 
REQUEST	1646		LocalCreated	1590260154913	1590260154917	OK	 
REQUEST	1667		FieldsEmpty	1590260154939	1590260154940	OK	 
REQUEST	2887		FormLocal	1590260154939	1590260154940	OK	 
REQUEST	1647		LocalCreated	1590260154939	1590260154941	OK	 
REQUEST	2907		FormLocal	1590260154949	1590260154951	OK	 
USER	CrearLocalTestNegativo	1387	END	1590260047899	1590260154960
REQUEST	3347		MyLocales	1590260154913	1590260154965	OK	 
REQUEST	1646		LocalCreated Redirect 1	1590260154918	1590260154968	OK	 
REQUEST	3327		MyLocales	1590260154913	1590260154969	OK	 
REQUEST	1647		LocalCreated Redirect 1	1590260154941	1590260154979	OK	 
USER	CrearLocalTestNegativo	1388	END	1590260047932	1590260154993
REQUEST	3348		MyLocales	1590260154960	1590260154994	OK	 
REQUEST	1648		LocalCreated	1590260154993	1590260154995	OK	 
REQUEST	2888		FormLocal	1590260154993	1590260154995	OK	 
REQUEST	3328		MyLocales	1590260154960	1590260154997	OK	 
REQUEST	1668		FieldsEmpty	1590260154993	1590260155001	OK	 
REQUEST	2908		FormLocal	1590260155004	1590260155005	OK	 
REQUEST	1648		LocalCreated Redirect 1	1590260154995	1590260155022	OK	 
USER	CrearLocalTestNegativo	1389	END	1590260047979	1590260155041
REQUEST	2889		FormLocal	1590260155041	1590260155043	OK	 
REQUEST	1649		LocalCreated	1590260155041	1590260155043	OK	 
REQUEST	1669		FieldsEmpty	1590260155041	1590260155043	OK	 
REQUEST	3349		MyLocales	1590260155019	1590260155048	OK	 
REQUEST	3329		MyLocales	1590260155019	1590260155049	OK	 
REQUEST	2909		FormLocal	1590260155052	1590260155053	OK	 
REQUEST	1649		LocalCreated Redirect 1	1590260155043	1590260155071	OK	 
USER	CrearLocalTestNegativo	1390	END	1590260048029	1590260155074
REQUEST	2890		FormLocal	1590260155079	1590260155080	OK	 
REQUEST	1650		LocalCreated	1590260155089	1590260155090	OK	 
REQUEST	1670		FieldsEmpty	1590260155089	1590260155090	OK	 
REQUEST	2910		FormLocal	1590260155089	1590260155090	OK	 
REQUEST	3330		MyLocales	1590260155079	1590260155107	OK	 
REQUEST	3350		MyLocales	1590260155079	1590260155108	OK	 
REQUEST	1650		LocalCreated Redirect 1	1590260155090	1590260155122	OK	 
REQUEST	3331		MyLocales	1590260155110	1590260155141	OK	 
REQUEST	3351		MyLocales	1590260155110	1590260155142	OK	 
USER	CrearLocalTestNegativo	1391	END	1590260048088	1590260155142
REQUEST	2911		FormLocal	1590260155142	1590260155148	OK	 
REQUEST	1671		FieldsEmpty	1590260155142	1590260155149	OK	 
REQUEST	1651		LocalCreated	1590260155153	1590260155156	OK	 
REQUEST	2891		FormLocal	1590260155153	1590260155156	OK	 
REQUEST	1652		LocalCreated	1590260155179	1590260155182	OK	 
USER	CrearLocalTestNegativo	1392	END	1590260048135	1590260155190
REQUEST	1672		FieldsEmpty	1590260155190	1590260155191	OK	 
REQUEST	2892		FormLocal	1590260155201	1590260155202	OK	 
REQUEST	2912		FormLocal	1590260155201	1590260155203	OK	 
REQUEST	1651		LocalCreated Redirect 1	1590260155156	1590260155208	OK	 
REQUEST	3332		MyLocales	1590260155179	1590260155217	OK	 
REQUEST	3352		MyLocales	1590260155179	1590260155221	OK	 
REQUEST	1652		LocalCreated Redirect 1	1590260155182	1590260155224	OK	 
USER	CrearLocalTestNegativo	1393	END	1590260048182	1590260155234
REQUEST	1673		FieldsEmpty	1590260155234	1590260155236	OK	 
REQUEST	1653		LocalCreated	1590260155239	1590260155240	OK	 
REQUEST	2893		FormLocal	1590260155239	1590260155240	OK	 
REQUEST	2913		FormLocal	1590260155239	1590260155240	OK	 
REQUEST	3353		MyLocales	1590260155212	1590260155246	OK	 
REQUEST	3333		MyLocales	1590260155212	1590260155248	OK	 
REQUEST	1653		LocalCreated Redirect 1	1590260155240	1590260155269	OK	 
USER	CrearLocalTestNegativo	1394	END	1590260048229	1590260155281
REQUEST	3354		MyLocales	1590260155260	1590260155287	OK	 
REQUEST	3334		MyLocales	1590260155260	1590260155288	OK	 
REQUEST	2914		FormLocal	1590260155292	1590260155293	OK	 
REQUEST	1674		FieldsEmpty	1590260155292	1590260155295	OK	 
REQUEST	1654		LocalCreated	1590260155292	1590260155295	OK	 
REQUEST	2894		FormLocal	1590260155313	1590260155314	OK	 
REQUEST	1654		LocalCreated Redirect 1	1590260155295	1590260155325	OK	 
USER	CrearLocalTestNegativo	1395	END	1590260048279	1590260155329
REQUEST	1675		FieldsEmpty	1590260155339	1590260155341	OK	 
REQUEST	1655		LocalCreated	1590260155339	1590260155341	OK	 
REQUEST	3355		MyLocales	1590260155324	1590260155353	OK	 
REQUEST	3335		MyLocales	1590260155324	1590260155356	OK	 
REQUEST	2895		FormLocal	1590260155361	1590260155362	OK	 
REQUEST	2915		FormLocal	1590260155361	1590260155363	OK	 
REQUEST	1655		LocalCreated Redirect 1	1590260155341	1590260155371	OK	 
REQUEST	3336		MyLocales	1590260155361	1590260155390	OK	 
REQUEST	3356		MyLocales	1590260155361	1590260155391	OK	 
USER	CrearLocalTestNegativo	1396	END	1590260048338	1590260155393
REQUEST	1656		LocalCreated	1590260155393	1590260155397	OK	 
REQUEST	2896		FormLocal	1590260155409	1590260155411	OK	 
REQUEST	2916		FormLocal	1590260155409	1590260155411	OK	 
REQUEST	1676		FieldsEmpty	1590260155409	1590260155411	OK	 
USER	CrearLocalTestNegativo	1397	END	1590260048385	1590260155420
REQUEST	1657		LocalCreated	1590260155420	1590260155421	OK	 
REQUEST	1656		LocalCreated Redirect 1	1590260155397	1590260155426	OK	 
REQUEST	1677		FieldsEmpty	1590260155431	1590260155432	OK	 
REQUEST	3337		MyLocales	1590260155409	1590260155441	OK	 
REQUEST	3357		MyLocales	1590260155409	1590260155441	OK	 
REQUEST	2917		FormLocal	1590260155442	1590260155444	OK	 
REQUEST	1657		LocalCreated Redirect 1	1590260155422	1590260155453	OK	 
REQUEST	2897		FormLocal	1590260155453	1590260155468	OK	 
REQUEST	1658		LocalCreated	1590260155469	1590260155470	OK	 
USER	CrearLocalTestNegativo	1398	END	1590260048431	1590260155479
REQUEST	1678		FieldsEmpty	1590260155490	1590260155491	OK	 
REQUEST	3338		MyLocales	1590260155468	1590260155497	OK	 
REQUEST	1658		LocalCreated Redirect 1	1590260155470	1590260155504	OK	 
REQUEST	3358		MyLocales	1590260155468	1590260155508	OK	 
REQUEST	2898		FormLocal	1590260155512	1590260155513	OK	 
REQUEST	2918		FormLocal	1590260155512	1590260155513	OK	 
USER	CrearLocalTestNegativo	1399	END	1590260048479	1590260155539
REQUEST	1659		LocalCreated	1590260155539	1590260155540	OK	 
REQUEST	2899		FormLocal	1590260155539	1590260155540	OK	 
REQUEST	1679		FieldsEmpty	1590260155539	1590260155541	OK	 
REQUEST	3339		MyLocales	1590260155512	1590260155544	OK	 
REQUEST	3359		MyLocales	1590260155512	1590260155545	OK	 
REQUEST	2919		FormLocal	1590260155549	1590260155550	OK	 
REQUEST	1659		LocalCreated Redirect 1	1590260155540	1590260155569	OK	 
REQUEST	3340		MyLocales	1590260155559	1590260155587	OK	 
REQUEST	3360		MyLocales	1590260155559	1590260155588	OK	 
USER	CrearLocalTestNegativo	1400	END	1590260048529	1590260155591
REQUEST	2900		FormLocal	1590260155591	1590260155592	OK	 
REQUEST	1680		FieldsEmpty	1590260155601	1590260155602	OK	 
REQUEST	2920		FormLocal	1590260155601	1590260155602	OK	 
REQUEST	1660		LocalCreated	1590260155601	1590260155603	OK	 
REQUEST	1660		LocalCreated Redirect 1	1590260155603	1590260155629	OK	 
USER	CrearLocalTestNegativo	1401	END	1590260048583	1590260155644
REQUEST	1661		LocalCreated	1590260155644	1590260155646	OK	 
REQUEST	1681		FieldsEmpty	1590260155644	1590260155646	OK	 
REQUEST	3341		MyLocales	1590260155633	1590260155663	OK	 
REQUEST	3361		MyLocales	1590260155633	1590260155663	OK	 
USER	CrearLocalTestNegativo	1402	END	1590260048630	1590260155681
REQUEST	1661		LocalCreated Redirect 1	1590260155646	1590260155682	OK	 
REQUEST	3362		MyLocales	1590260155659	1590260155693	OK	 
REQUEST	3342		MyLocales	1590260155659	1590260155693	OK	 
REQUEST	1682		FieldsEmpty	1590260155703	1590260155706	OK	 
REQUEST	2901		FormLocal	1590260155703	1590260155705	OK	 
REQUEST	1662		LocalCreated	1590260155703	1590260155706	OK	 
REQUEST	2921		FormLocal	1590260155703	1590260155706	OK	 
REQUEST	2902		FormLocal	1590260155712	1590260155714	OK	 
REQUEST	2922		FormLocal	1590260155712	1590260155715	OK	 
USER	CrearLocalTestNegativo	1423	END	1590260048692	1590260155733
REQUEST	1703		FieldsEmpty	1590260155733	1590260155735	OK	 
REQUEST	1683		LocalCreated	1590260155744	1590260155746	OK	 
REQUEST	2923		FormLocal	1590260155744	1590260155746	OK	 
REQUEST	1662		LocalCreated Redirect 1	1590260155706	1590260155747	OK	 
REQUEST	2943		FormLocal	1590260155749	1590260155750	OK	 
REQUEST	3363		MyLocales	1590260155733	1590260155765	OK	 
REQUEST	3383		MyLocales	1590260155733	1590260155766	OK	 
USER	CrearLocalTestPositivo	1	END	1590260013627	1590260155770
REQUEST	1683		LocalCreated Redirect 1	1590260155746	1590260155777	OK	 
USER	CrearLocalTestPositivo	2	END	1590260013686	1590260155781
REQUEST	1704		FieldsEmpty	1590260155781	1590260155783	OK	 
REQUEST	1684		LocalCreated	1590260155781	1590260155783	OK	 
USER	CrearLocalTestNegativo	1424	END	1590260048739	1590260155792
REQUEST	2924		FormLocal	1590260155792	1590260155793	OK	 
REQUEST	2944		FormLocal	1590260155792	1590260155794	OK	 
REQUEST	3384		MyLocales	1590260155770	1590260155800	OK	 
REQUEST	3364		MyLocales	1590260155770	1590260155800	OK	 
REQUEST	1684		LocalCreated Redirect 1	1590260155783	1590260155811	OK	 
USER	CrearLocalTestPositivo	3	END	1590260013749	1590260155822
REQUEST	1685		LocalCreated	1590260155822	1590260155823	OK	 
REQUEST	1705		FieldsEmpty	1590260155822	1590260155824	OK	 
USER	CrearLocalTestNegativo	1425	END	1590260048789	1590260155832
REQUEST	3385		MyLocales	1590260155822	1590260155851	OK	 
REQUEST	3365		MyLocales	1590260155822	1590260155851	OK	 
REQUEST	1685		LocalCreated Redirect 1	1590260155823	1590260155858	OK	 
USER	CrearLocalTestPositivo	4	END	1590260013799	1590260155859
REQUEST	1686		LocalCreated	1590260155869	1590260155870	OK	 
REQUEST	1706		FieldsEmpty	1590260155869	1590260155870	OK	 
REQUEST	3366		MyLocales	1590260155854	1590260155883	OK	 
REQUEST	3386		MyLocales	1590260155854	1590260155883	OK	 
USER	CrearLocalTestNegativo	1426	END	1590260048839	1590260155890
REQUEST	2925		FormLocal	1590260155890	1590260155891	OK	 
REQUEST	2945		FormLocal	1590260155890	1590260155892	OK	 
REQUEST	1686		LocalCreated Redirect 1	1590260155870	1590260155898	OK	 
REQUEST	2926		FormLocal	1590260155901	1590260155902	OK	 
REQUEST	2946		FormLocal	1590260155901	1590260155902	OK	 
USER	CrearLocalTestPositivo	5	END	1590260013858	1590260155922
REQUEST	3367		MyLocales	1590260155911	1590260155939	OK	 
REQUEST	3387		MyLocales	1590260155911	1590260155939	OK	 
REQUEST	1687		LocalCreated	1590260155943	1590260155947	OK	 
REQUEST	1707		FieldsEmpty	1590260155943	1590260155947	OK	 
REQUEST	2947		FormLocal	1590260155954	1590260155955	OK	 
REQUEST	2927		FormLocal	1590260155954	1590260155955	OK	 
USER	CrearLocalTestNegativo	1427	END	1590260048897	1590260155959
REQUEST	1708		FieldsEmpty	1590260155969	1590260155970	OK	 
REQUEST	1687		LocalCreated Redirect 1	1590260155947	1590260155976	OK	 
REQUEST	2928		FormLocal	1590260155980	1590260155981	OK	 
REQUEST	2948		FormLocal	1590260155980	1590260155981	OK	 
USER	CrearLocalTestPositivo	6	END	1590260013906	1590260155990
USER	CrearLocalTestNegativo	1428	END	1590260048944	1590260155990
REQUEST	1688		LocalCreated	1590260155990	1590260155993	OK	 
