ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarAnuncioTest	aceptaranunciotest	1590183771307	 	3.3.1
REQUEST	402		WrongLogin	1590183792199	1590183792201	OK	 
REQUEST	383		RightLogin	1590183792199	1590183792203	OK	 
REQUEST	744		Welcome	1590183792199	1590183792210	OK	 
REQUEST	764		Welcome	1590183792199	1590183792210	OK	 
USER	AceptarAnuncioTestNegativo	784	START	1590183792249	1590183792249
USER	AceptarAnuncioTestPositivo	765	START	1590183792249	1590183792249
REQUEST	784		Welcome	1590183792250	1590183792255	OK	 
REQUEST	765		Welcome	1590183792250	1590183792255	OK	 
REQUEST	404		RightLogin	1590183792274	1590183792275	OK	 
USER	AceptarAnuncioTestPositivo	766	START	1590183792291	1590183792291
REQUEST	403		RightLogin	1590183792291	1590183792293	OK	 
REQUEST	766		Welcome	1590183792291	1590183792298	OK	 
USER	AceptarAnuncioTestNegativo	785	START	1590183792310	1590183792310
REQUEST	425		WrongLogin	1590183792311	1590183792314	OK	 
REQUEST	785		Welcome	1590183792311	1590183792319	OK	 
USER	AceptarAnuncioTestNegativo	786	START	1590183792349	1590183792349
USER	AceptarAnuncioTestPositivo	767	START	1590183792349	1590183792349
REQUEST	424		WrongLogin	1590183792349	1590183792353	OK	 
REQUEST	767		Welcome	1590183792350	1590183792358	OK	 
REQUEST	786		Welcome	1590183792350	1590183792359	OK	 
REQUEST	426		WrongLogin	1590183792360	1590183792361	OK	 
USER	AceptarAnuncioTestPositivo	768	START	1590183792389	1590183792389
REQUEST	768		Welcome	1590183792389	1590183792395	OK	 
USER	AceptarAnuncioTestNegativo	787	START	1590183792409	1590183792409
REQUEST	787		Welcome	1590183792410	1590183792417	OK	 
REQUEST	427		WrongLogin	1590183792441	1590183792444	OK	 
REQUEST	423		WrongLogin	1590183792440	1590183792444	OK	 
REQUEST	406		RightLogin	1590183792440	1590183792446	OK	 
USER	AceptarAnuncioTestPositivo	769	START	1590183792448	1590183792448
USER	AceptarAnuncioTestNegativo	788	START	1590183792449	1590183792449
REQUEST	769		Welcome	1590183792449	1590183792459	OK	 
REQUEST	788		Welcome	1590183792450	1590183792460	OK	 
USER	AceptarAnuncioTestPositivo	770	START	1590183792490	1590183792490
REQUEST	770		Welcome	1590183792490	1590183792497	OK	 
USER	AceptarAnuncioTestNegativo	789	START	1590183792509	1590183792509
REQUEST	428		WrongLogin	1590183792509	1590183792514	OK	 
REQUEST	405		RightLogin	1590183792509	1590183792514	OK	 
REQUEST	408		RightLogin	1590183792511	1590183792516	OK	 
REQUEST	789		Welcome	1590183792510	1590183792521	OK	 
REQUEST	409		RightLogin	1590183792522	1590183792524	OK	 
REQUEST	429		WrongLogin	1590183792546	1590183792548	OK	 
USER	AceptarAnuncioTestPositivo	771	START	1590183792549	1590183792549
USER	AceptarAnuncioTestNegativo	790	START	1590183792554	1590183792554
REQUEST	771		Welcome	1590183792549	1590183792565	OK	 
REQUEST	790		Welcome	1590183792554	1590183792567	OK	 
REQUEST	410		RightLogin	1590183792571	1590183792573	OK	 
REQUEST	430		WrongLogin	1590183792572	1590183792574	OK	 
REQUEST	407		RightLogin	1590183792575	1590183792576	OK	 
USER	AceptarAnuncioTestPositivo	772	START	1590183792599	1590183792599
USER	AceptarAnuncioTestNegativo	791	START	1590183792601	1590183792601
REQUEST	772		Welcome	1590183792599	1590183792604	OK	 
REQUEST	791		Welcome	1590183792602	1590183792606	OK	 
REQUEST	431		WrongLogin	1590183792623	1590183792625	OK	 
REQUEST	411		RightLogin	1590183792623	1590183792625	OK	 
USER	AceptarAnuncioTestPositivo	773	START	1590183792644	1590183792644
USER	AceptarAnuncioTestNegativo	792	START	1590183792666	1590183792666
REQUEST	412		RightLogin	1590183792666	1590183792668	OK	 
REQUEST	432		WrongLogin	1590183792666	1590183792668	OK	 
REQUEST	792		Welcome	1590183792666	1590183792672	OK	 
REQUEST	773		Welcome	1590183792666	1590183792672	OK	 
USER	AceptarAnuncioTestPositivo	774	START	1590183792689	1590183792689
REQUEST	774		Welcome	1590183792689	1590183792692	OK	 
USER	AceptarAnuncioTestNegativo	793	START	1590183792709	1590183792709
REQUEST	793		Welcome	1590183792709	1590183792715	OK	 
REQUEST	433		WrongLogin	1590183792731	1590183792733	OK	 
REQUEST	413		RightLogin	1590183792731	1590183792734	OK	 
USER	AceptarAnuncioTestNegativo	794	START	1590183792750	1590183792750
USER	AceptarAnuncioTestPositivo	775	START	1590183792750	1590183792750
REQUEST	794		Welcome	1590183792751	1590183792761	OK	 
REQUEST	775		Welcome	1590183792751	1590183792761	OK	 
REQUEST	434		WrongLogin	1590183792762	1590183792764	OK	 
REQUEST	414		RightLogin	1590183792762	1590183792766	OK	 
USER	AceptarAnuncioTestPositivo	776	START	1590183792789	1590183792789
REQUEST	776		Welcome	1590183792789	1590183792793	OK	 
USER	AceptarAnuncioTestNegativo	795	START	1590183792808	1590183792808
REQUEST	795		Welcome	1590183792808	1590183792812	OK	 
REQUEST	415		RightLogin	1590183792827	1590183792828	OK	 
REQUEST	435		WrongLogin	1590183792827	1590183792829	OK	 
USER	AceptarAnuncioTestPositivo	777	START	1590183792849	1590183792849
USER	AceptarAnuncioTestNegativo	796	START	1590183792849	1590183792849
REQUEST	416		RightLogin	1590183792849	1590183792851	OK	 
REQUEST	436		WrongLogin	1590183792849	1590183792853	OK	 
REQUEST	777		Welcome	1590183792849	1590183792856	OK	 
REQUEST	796		Welcome	1590183792850	1590183792857	OK	 
USER	AceptarAnuncioTestPositivo	778	START	1590183792899	1590183792899
REQUEST	417		RightLogin	1590183792899	1590183792900	OK	 
REQUEST	437		WrongLogin	1590183792899	1590183792901	OK	 
USER	AceptarAnuncioTestNegativo	797	START	1590183792902	1590183792902
REQUEST	778		Welcome	1590183792899	1590183792905	OK	 
REQUEST	797		Welcome	1590183792902	1590183792908	OK	 
USER	AceptarAnuncioTestPositivo	779	START	1590183792951	1590183792951
USER	AceptarAnuncioTestNegativo	798	START	1590183792951	1590183792951
REQUEST	798		Welcome	1590183792951	1590183792959	OK	 
REQUEST	779		Welcome	1590183792951	1590183792959	OK	 
REQUEST	438		WrongLogin	1590183792970	1590183792972	OK	 
REQUEST	418		RightLogin	1590183792970	1590183792973	OK	 
USER	AceptarAnuncioTestNegativo	799	START	1590183793006	1590183793006
USER	AceptarAnuncioTestPositivo	780	START	1590183793006	1590183793006
REQUEST	799		Welcome	1590183793007	1590183793015	OK	 
REQUEST	780		Welcome	1590183793007	1590183793015	OK	 
REQUEST	439		WrongLogin	1590183793029	1590183793031	OK	 
REQUEST	419		RightLogin	1590183793029	1590183793033	OK	 
USER	AceptarAnuncioTestPositivo	781	START	1590183793056	1590183793056
USER	AceptarAnuncioTestNegativo	800	START	1590183793057	1590183793057
REQUEST	440		WrongLogin	1590183793059	1590183793061	OK	 
REQUEST	420		RightLogin	1590183793059	1590183793062	OK	 
REQUEST	781		Welcome	1590183793057	1590183793066	OK	 
REQUEST	800		Welcome	1590183793057	1590183793066	OK	 
USER	AceptarAnuncioTestPositivo	782	START	1590183793108	1590183793108
USER	AceptarAnuncioTestNegativo	801	START	1590183793108	1590183793108
REQUEST	801		Welcome	1590183793108	1590183793116	OK	 
REQUEST	782		Welcome	1590183793108	1590183793116	OK	 
USER	AceptarAnuncioTestNegativo	802	START	1590183793149	1590183793149
USER	AceptarAnuncioTestPositivo	783	START	1590183793149	1590183793149
REQUEST	802		Welcome	1590183793149	1590183793157	OK	 
REQUEST	783		Welcome	1590183793149	1590183793157	OK	 
REQUEST	422		RightLogin	1590183793175	1590183793177	OK	 
REQUEST	442		WrongLogin	1590183793175	1590183793177	OK	 
REQUEST	441		WrongLogin	1590183793175	1590183793179	OK	 
REQUEST	421		RightLogin	1590183793175	1590183793180	OK	 
USER	AceptarAnuncioTestNegativo	823	START	1590183793209	1590183793209
USER	AceptarAnuncioTestPositivo	803	START	1590183793209	1590183793209
REQUEST	823		Welcome	1590183793209	1590183793215	OK	 
REQUEST	803		Welcome	1590183793209	1590183793215	OK	 
REQUEST	463		WrongLogin	1590183793232	1590183793233	OK	 
REQUEST	443		RightLogin	1590183793232	1590183793234	OK	 
USER	AceptarAnuncioTestNegativo	824	START	1590183793264	1590183793264
USER	AceptarAnuncioTestPositivo	804	START	1590183793264	1590183793264
REQUEST	444		RightLogin	1590183793269	1590183793270	OK	 
REQUEST	464		WrongLogin	1590183793269	1590183793271	OK	 
REQUEST	824		Welcome	1590183793265	1590183793275	OK	 
REQUEST	804		Welcome	1590183793265	1590183793276	OK	 
USER	AceptarAnuncioTestPositivo	805	START	1590183793309	1590183793309
USER	AceptarAnuncioTestNegativo	825	START	1590183793309	1590183793309
REQUEST	825		Welcome	1590183793309	1590183793317	OK	 
REQUEST	805		Welcome	1590183793309	1590183793317	OK	 
REQUEST	445		RightLogin	1590183793328	1590183793330	OK	 
REQUEST	465		WrongLogin	1590183793328	1590183793331	OK	 
USER	AceptarAnuncioTestNegativo	826	START	1590183793362	1590183793362
USER	AceptarAnuncioTestPositivo	806	START	1590183793362	1590183793362
REQUEST	466		WrongLogin	1590183793362	1590183793365	OK	 
REQUEST	446		RightLogin	1590183793362	1590183793367	OK	 
REQUEST	806		Welcome	1590183793362	1590183793372	OK	 
REQUEST	826		Welcome	1590183793362	1590183793373	OK	 
REQUEST	447		RightLogin	1590183793415	1590183793416	OK	 
USER	AceptarAnuncioTestPositivo	807	START	1590183793418	1590183793418
REQUEST	467		WrongLogin	1590183793418	1590183793420	OK	 
USER	AceptarAnuncioTestNegativo	827	START	1590183793422	1590183793422
REQUEST	807		Welcome	1590183793418	1590183793430	OK	 
REQUEST	827		Welcome	1590183793422	1590183793430	OK	 
USER	AceptarAnuncioTestNegativo	828	START	1590183793459	1590183793459
USER	AceptarAnuncioTestPositivo	808	START	1590183793459	1590183793459
REQUEST	828		Welcome	1590183793459	1590183793463	OK	 
REQUEST	808		Welcome	1590183793459	1590183793463	OK	 
REQUEST	468		WrongLogin	1590183793489	1590183793491	OK	 
REQUEST	448		RightLogin	1590183793489	1590183793491	OK	 
USER	AceptarAnuncioTestPositivo	809	START	1590183793509	1590183793509
USER	AceptarAnuncioTestNegativo	829	START	1590183793509	1590183793509
REQUEST	809		Welcome	1590183793509	1590183793518	OK	 
REQUEST	829		Welcome	1590183793509	1590183793519	OK	 
REQUEST	469		WrongLogin	1590183793533	1590183793535	OK	 
REQUEST	449		RightLogin	1590183793533	1590183793537	OK	 
USER	AceptarAnuncioTestNegativo	830	START	1590183793566	1590183793566
REQUEST	470		WrongLogin	1590183793566	1590183793568	OK	 
USER	AceptarAnuncioTestPositivo	810	START	1590183793566	1590183793566
REQUEST	450		RightLogin	1590183793566	1590183793569	OK	 
REQUEST	810		Welcome	1590183793567	1590183793572	OK	 
REQUEST	830		Welcome	1590183793566	1590183793572	OK	 
USER	AceptarAnuncioTestNegativo	831	START	1590183793609	1590183793609
USER	AceptarAnuncioTestPositivo	811	START	1590183793609	1590183793609
REQUEST	831		Welcome	1590183793610	1590183793615	OK	 
REQUEST	811		Welcome	1590183793610	1590183793615	OK	 
REQUEST	451		RightLogin	1590183793635	1590183793636	OK	 
REQUEST	471		WrongLogin	1590183793637	1590183793638	OK	 
REQUEST	452		RightLogin	1590183793659	1590183793660	OK	 
USER	AceptarAnuncioTestPositivo	812	START	1590183793661	1590183793661
USER	AceptarAnuncioTestNegativo	832	START	1590183793662	1590183793662
REQUEST	812		Welcome	1590183793662	1590183793668	OK	 
REQUEST	832		Welcome	1590183793662	1590183793670	OK	 
REQUEST	472		WrongLogin	1590183793681	1590183793683	OK	 
USER	AceptarAnuncioTestNegativo	833	START	1590183793711	1590183793711
USER	AceptarAnuncioTestPositivo	813	START	1590183793711	1590183793711
REQUEST	833		Welcome	1590183793711	1590183793739	OK	 
REQUEST	813		Welcome	1590183793711	1590183793739	OK	 
REQUEST	453		RightLogin	1590183793733	1590183793740	OK	 
REQUEST	473		WrongLogin	1590183793733	1590183793740	OK	 
USER	AceptarAnuncioTestNegativo	834	START	1590183793764	1590183793764
USER	AceptarAnuncioTestPositivo	814	START	1590183793764	1590183793764
REQUEST	814		Welcome	1590183793765	1590183793769	OK	 
REQUEST	834		Welcome	1590183793765	1590183793769	OK	 
REQUEST	474		WrongLogin	1590183793787	1590183793789	OK	 
REQUEST	454		RightLogin	1590183793787	1590183793790	OK	 
USER	AceptarAnuncioTestNegativo	835	START	1590183793809	1590183793809
USER	AceptarAnuncioTestPositivo	815	START	1590183793809	1590183793809
REQUEST	815		Welcome	1590183793809	1590183793817	OK	 
REQUEST	835		Welcome	1590183793809	1590183793817	OK	 
REQUEST	475		WrongLogin	1590183793829	1590183793832	OK	 
REQUEST	455		RightLogin	1590183793829	1590183793832	OK	 
USER	AceptarAnuncioTestNegativo	836	START	1590183793867	1590183793867
USER	AceptarAnuncioTestPositivo	816	START	1590183793867	1590183793867
REQUEST	836		Welcome	1590183793867	1590183793876	OK	 
REQUEST	816		Welcome	1590183793867	1590183793876	OK	 
REQUEST	456		RightLogin	1590183793887	1590183793890	OK	 
REQUEST	476		WrongLogin	1590183793887	1590183793891	OK	 
USER	AceptarAnuncioTestPositivo	817	START	1590183793918	1590183793918
USER	AceptarAnuncioTestNegativo	837	START	1590183793918	1590183793918
REQUEST	837		Welcome	1590183793918	1590183793927	OK	 
REQUEST	817		Welcome	1590183793918	1590183793927	OK	 
REQUEST	457		RightLogin	1590183793946	1590183793948	OK	 
USER	AceptarAnuncioTestPositivo	818	START	1590183793964	1590183793964
REQUEST	477		WrongLogin	1590183793964	1590183793966	OK	 
USER	AceptarAnuncioTestNegativo	838	START	1590183793967	1590183793967
REQUEST	458		RightLogin	1590183793977	1590183793979	OK	 
REQUEST	478		WrongLogin	1590183793979	1590183793980	OK	 
REQUEST	818		Welcome	1590183793964	1590183793982	OK	 
REQUEST	838		Welcome	1590183793968	1590183793983	OK	 
USER	AceptarAnuncioTestNegativo	839	START	1590183794013	1590183794013
USER	AceptarAnuncioTestPositivo	819	START	1590183794013	1590183794013
REQUEST	839		Welcome	1590183794013	1590183794017	OK	 
REQUEST	819		Welcome	1590183794013	1590183794017	OK	 
REQUEST	479		WrongLogin	1590183794035	1590183794036	OK	 
REQUEST	459		RightLogin	1590183794035	1590183794037	OK	 
USER	AceptarAnuncioTestNegativo	840	START	1590183794071	1590183794071
USER	AceptarAnuncioTestPositivo	820	START	1590183794070	1590183794070
REQUEST	820		Welcome	1590183794071	1590183794079	OK	 
REQUEST	840		Welcome	1590183794071	1590183794080	OK	 
REQUEST	480		WrongLogin	1590183794090	1590183794091	OK	 
REQUEST	460		RightLogin	1590183794090	1590183794093	OK	 
USER	AceptarAnuncioTestPositivo	821	START	1590183794109	1590183794109
USER	AceptarAnuncioTestNegativo	841	START	1590183794109	1590183794109
REQUEST	461		RightLogin	1590183794109	1590183794112	OK	 
REQUEST	481		WrongLogin	1590183794109	1590183794112	OK	 
REQUEST	821		Welcome	1590183794110	1590183794116	OK	 
REQUEST	841		Welcome	1590183794110	1590183794116	OK	 
USER	AceptarAnuncioTestNegativo	842	START	1590183794159	1590183794159
USER	AceptarAnuncioTestPositivo	822	START	1590183794159	1590183794159
REQUEST	842		Welcome	1590183794159	1590183794163	OK	 
REQUEST	822		Welcome	1590183794159	1590183794163	OK	 
USER	AceptarAnuncioTestPositivo	843	START	1590183794179	1590183794179
USER	AceptarAnuncioTestNegativo	864	START	1590183794180	1590183794180
REQUEST	462		RightLogin	1590183794179	1590183794182	OK	 
REQUEST	482		WrongLogin	1590183794179	1590183794183	OK	 
REQUEST	864		Welcome	1590183794181	1590183794187	OK	 
REQUEST	843		Welcome	1590183794180	1590183794188	OK	 
REQUEST	503		WrongLogin	1590183794238	1590183794240	OK	 
REQUEST	483		RightLogin	1590183794238	1590183794241	OK	 
USER	AceptarAnuncioTestNegativo	865	START	1590183794259	1590183794259
USER	AceptarAnuncioTestPositivo	844	START	1590183794259	1590183794259
REQUEST	844		Welcome	1590183794259	1590183794267	OK	 
REQUEST	865		Welcome	1590183794259	1590183794267	OK	 
REQUEST	484		RightLogin	1590183794278	1590183794280	OK	 
REQUEST	504		WrongLogin	1590183794278	1590183794281	OK	 
USER	AceptarAnuncioTestNegativo	866	START	1590183794309	1590183794309
USER	AceptarAnuncioTestPositivo	845	START	1590183794309	1590183794309
REQUEST	866		Welcome	1590183794309	1590183794317	OK	 
REQUEST	845		Welcome	1590183794309	1590183794317	OK	 
REQUEST	485		RightLogin	1590183794329	1590183794331	OK	 
REQUEST	505		WrongLogin	1590183794329	1590183794331	OK	 
USER	AceptarAnuncioTestNegativo	867	START	1590183794362	1590183794362
USER	AceptarAnuncioTestPositivo	846	START	1590183794362	1590183794362
REQUEST	846		Welcome	1590183794363	1590183794370	OK	 
REQUEST	867		Welcome	1590183794363	1590183794371	OK	 
REQUEST	506		WrongLogin	1590183794383	1590183794385	OK	 
REQUEST	486		RightLogin	1590183794383	1590183794385	OK	 
USER	AceptarAnuncioTestPositivo	847	START	1590183794418	1590183794418
USER	AceptarAnuncioTestNegativo	868	START	1590183794422	1590183794422
REQUEST	847		Welcome	1590183794418	1590183794430	OK	 
REQUEST	868		Welcome	1590183794422	1590183794432	OK	 
REQUEST	487		RightLogin	1590183794434	1590183794436	OK	 
REQUEST	507		WrongLogin	1590183794434	1590183794438	OK	 
USER	AceptarAnuncioTestPositivo	848	START	1590183794473	1590183794473
USER	AceptarAnuncioTestNegativo	869	START	1590183794473	1590183794473
REQUEST	508		WrongLogin	1590183794474	1590183794475	OK	 
REQUEST	488		RightLogin	1590183794475	1590183794477	OK	 
REQUEST	848		Welcome	1590183794474	1590183794480	OK	 
REQUEST	869		Welcome	1590183794474	1590183794480	OK	 
USER	AceptarAnuncioTestNegativo	870	START	1590183794509	1590183794509
USER	AceptarAnuncioTestPositivo	849	START	1590183794509	1590183794509
REQUEST	870		Welcome	1590183794509	1590183794513	OK	 
REQUEST	849		Welcome	1590183794509	1590183794514	OK	 
REQUEST	509		WrongLogin	1590183794527	1590183794528	OK	 
REQUEST	489		RightLogin	1590183794527	1590183794529	OK	 
USER	AceptarAnuncioTestPositivo	850	START	1590183794563	1590183794563
USER	AceptarAnuncioTestNegativo	871	START	1590183794563	1590183794563
REQUEST	871		Welcome	1590183794564	1590183794572	OK	 
REQUEST	850		Welcome	1590183794564	1590183794572	OK	 
REQUEST	490		RightLogin	1590183794589	1590183794591	OK	 
REQUEST	510		WrongLogin	1590183794589	1590183794592	OK	 
USER	AceptarAnuncioTestPositivo	851	START	1590183794609	1590183794609
USER	AceptarAnuncioTestNegativo	872	START	1590183794609	1590183794609
REQUEST	851		Welcome	1590183794610	1590183794618	OK	 
REQUEST	872		Welcome	1590183794610	1590183794618	OK	 
REQUEST	511		WrongLogin	1590183794630	1590183794631	OK	 
REQUEST	491		RightLogin	1590183794630	1590183794633	OK	 
USER	AceptarAnuncioTestPositivo	852	START	1590183794668	1590183794668
USER	AceptarAnuncioTestNegativo	873	START	1590183794668	1590183794668
REQUEST	512		WrongLogin	1590183794669	1590183794670	OK	 
REQUEST	492		RightLogin	1590183794669	1590183794671	OK	 
REQUEST	873		Welcome	1590183794668	1590183794675	OK	 
REQUEST	852		Welcome	1590183794668	1590183794675	OK	 
USER	AceptarAnuncioTestNegativo	874	START	1590183794711	1590183794711
USER	AceptarAnuncioTestPositivo	853	START	1590183794711	1590183794711
REQUEST	853		Welcome	1590183794712	1590183794718	OK	 
