ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	DashboardTest	dashboardtest	1590851489531	 	3.3.1
REQUEST	9278		Home	1590851582918	1590851582922	OK	 
REQUEST	9228		Home	1590851582918	1590851582922	OK	 
USER	VerDashboardPositivo	4627	END	1590851536894	1590851582929
REQUEST	6727		Logged	1590851582929	1590851582930	OK	 
REQUEST	6727		Logged Redirect 1	1590851582930	1590851582931	OK	 
USER	VerDashboardPositivo	9229	START	1590851582933	1590851582933
USER	VerDashboardNegativo	9279	START	1590851582933	1590851582933
REQUEST	8328		Login	1590851582933	1590851582934	OK	 
REQUEST	6728		Logged	1590851582933	1590851582934	OK	 
REQUEST	8378		dashboard2	1590851582933	1590851582934	OK	 
REQUEST	6728		Logged Redirect 1	1590851582934	1590851582935	OK	 
REQUEST	8378		dashboard2 Redirect 1	1590851582934	1590851582936	OK	 
USER	VerDashboardNegativo	8378	END	1590851573915	1590851582936
REQUEST	9229		Home	1590851582933	1590851582937	OK	 
REQUEST	9279		Home	1590851582933	1590851582937	OK	 
USER	VerDashboardPositivo	4628	END	1590851536915	1590851582943
REQUEST	5227		dashboard	1590851582943	1590851582945	OK	 
REQUEST	5227		dashboard Redirect 1	1590851582945	1590851582945	OK	 
USER	VerDashboardPositivo	9230	START	1590851582954	1590851582954
USER	VerDashboardNegativo	9280	START	1590851582954	1590851582954
REQUEST	8329		Login	1590851582954	1590851582955	OK	 
REQUEST	8379		dashboard2	1590851582954	1590851582955	OK	 
REQUEST	6729		Logged	1590851582954	1590851582955	OK	 
REQUEST	8379		dashboard2 Redirect 1	1590851582955	1590851582956	OK	 
USER	VerDashboardNegativo	8379	END	1590851573937	1590851582956
REQUEST	6729		Logged Redirect 1	1590851582956	1590851582957	OK	 
REQUEST	9230		Home	1590851582954	1590851582958	OK	 
REQUEST	9280		Home	1590851582954	1590851582958	OK	 
USER	VerDashboardPositivo	4629	END	1590851536936	1590851582964
REQUEST	5228		dashboard	1590851582964	1590851582965	OK	 
REQUEST	5228		dashboard Redirect 1	1590851582965	1590851582966	OK	 
USER	VerDashboardNegativo	9281	START	1590851582974	1590851582974
USER	VerDashboardPositivo	9231	START	1590851582974	1590851582974
REQUEST	8330		Login	1590851582974	1590851582975	OK	 
REQUEST	8380		dashboard2	1590851582974	1590851582976	OK	 
REQUEST	8380		dashboard2 Redirect 1	1590851582976	1590851582977	OK	 
USER	VerDashboardNegativo	8380	END	1590851573953	1590851582977
REQUEST	9281		Home	1590851582974	1590851582978	OK	 
REQUEST	9231		Home	1590851582974	1590851582978	OK	 
USER	VerDashboardPositivo	4630	END	1590851536958	1590851582985
REQUEST	5229		dashboard	1590851582985	1590851582986	OK	 
REQUEST	6730		Logged	1590851582985	1590851582986	OK	 
REQUEST	6730		Logged Redirect 1	1590851582986	1590851582987	OK	 
REQUEST	5229		dashboard Redirect 1	1590851582986	1590851582987	OK	 
USER	VerDashboardNegativo	9282	START	1590851582995	1590851582995
USER	VerDashboardPositivo	9232	START	1590851582995	1590851582995
REQUEST	9282		Home	1590851582995	1590851582998	OK	 
REQUEST	9232		Home	1590851582995	1590851582998	OK	 
USER	VerDashboardPositivo	4631	END	1590851536973	1590851583005
REQUEST	8381		dashboard2	1590851583005	1590851583006	OK	 
REQUEST	5230		dashboard	1590851583005	1590851583006	OK	 
REQUEST	8331		Login	1590851583005	1590851583007	OK	 
REQUEST	8381		dashboard2 Redirect 1	1590851583006	1590851583007	OK	 
USER	VerDashboardNegativo	8381	END	1590851573975	1590851583007
REQUEST	5230		dashboard Redirect 1	1590851583006	1590851583008	OK	 
USER	VerDashboardNegativo	9283	START	1590851583015	1590851583015
USER	VerDashboardPositivo	9233	START	1590851583015	1590851583015
REQUEST	8382		dashboard2	1590851583015	1590851583017	OK	 
REQUEST	8332		Login	1590851583015	1590851583017	OK	 
REQUEST	6731		Logged	1590851583015	1590851583017	OK	 
REQUEST	8382		dashboard2 Redirect 1	1590851583017	1590851583018	OK	 
USER	VerDashboardNegativo	8382	END	1590851573996	1590851583018
REQUEST	6731		Logged Redirect 1	1590851583017	1590851583018	OK	 
REQUEST	9283		Home	1590851583016	1590851583020	OK	 
REQUEST	9233		Home	1590851583016	1590851583020	OK	 
USER	VerDashboardPositivo	4632	END	1590851536994	1590851583026
REQUEST	6732		Logged	1590851583026	1590851583027	OK	 
REQUEST	5231		dashboard	1590851583026	1590851583027	OK	 
REQUEST	5231		dashboard Redirect 1	1590851583027	1590851583028	OK	 
REQUEST	6732		Logged Redirect 1	1590851583027	1590851583028	OK	 
USER	VerDashboardNegativo	9284	START	1590851583037	1590851583037
USER	VerDashboardPositivo	9234	START	1590851583037	1590851583037
REQUEST	9284		Home	1590851583037	1590851583040	OK	 
REQUEST	9234		Home	1590851583037	1590851583041	OK	 
USER	VerDashboardPositivo	4633	END	1590851537016	1590851583048
REQUEST	8333		Login	1590851583048	1590851583049	OK	 
REQUEST	5232		dashboard	1590851583048	1590851583049	OK	 
REQUEST	5232		dashboard Redirect 1	1590851583049	1590851583050	OK	 
REQUEST	6733		Logged	1590851583048	1590851583050	OK	 
REQUEST	8383		dashboard2	1590851583048	1590851583051	OK	 
REQUEST	6733		Logged Redirect 1	1590851583050	1590851583051	OK	 
REQUEST	8383		dashboard2 Redirect 1	1590851583051	1590851583052	OK	 
USER	VerDashboardNegativo	8383	END	1590851574018	1590851583052
USER	VerDashboardPositivo	9235	START	1590851583053	1590851583053
USER	VerDashboardNegativo	9285	START	1590851583053	1590851583053
REQUEST	8334		Login	1590851583053	1590851583054	OK	 
REQUEST	8384		dashboard2	1590851583053	1590851583054	OK	 
REQUEST	8384		dashboard2 Redirect 1	1590851583054	1590851583055	OK	 
USER	VerDashboardNegativo	8384	END	1590851574034	1590851583055
REQUEST	9285		Home	1590851583053	1590851583057	OK	 
REQUEST	9235		Home	1590851583053	1590851583057	OK	 
USER	VerDashboardPositivo	4634	END	1590851537037	1590851583064
REQUEST	6734		Logged	1590851583064	1590851583065	OK	 
REQUEST	5233		dashboard	1590851583064	1590851583065	OK	 
REQUEST	6734		Logged Redirect 1	1590851583065	1590851583066	OK	 
REQUEST	5233		dashboard Redirect 1	1590851583065	1590851583067	OK	 
USER	VerDashboardPositivo	4635	END	1590851537058	1590851583074
USER	VerDashboardPositivo	9236	START	1590851583074	1590851583074
USER	VerDashboardNegativo	9286	START	1590851583074	1590851583074
REQUEST	8335		Login	1590851583074	1590851583075	OK	 
REQUEST	6735		Logged	1590851583074	1590851583076	OK	 
REQUEST	6735		Logged Redirect 1	1590851583076	1590851583077	OK	 
REQUEST	9286		Home	1590851583074	1590851583078	OK	 
REQUEST	9236		Home	1590851583074	1590851583078	OK	 
REQUEST	8385		dashboard2	1590851583085	1590851583086	OK	 
REQUEST	5234		dashboard	1590851583085	1590851583086	OK	 
REQUEST	8385		dashboard2 Redirect 1	1590851583086	1590851583087	OK	 
USER	VerDashboardNegativo	8385	END	1590851574056	1590851583087
REQUEST	5234		dashboard Redirect 1	1590851583086	1590851583087	OK	 
USER	VerDashboardNegativo	9287	START	1590851583096	1590851583096
USER	VerDashboardPositivo	9237	START	1590851583096	1590851583096
REQUEST	8336		Login	1590851583096	1590851583097	OK	 
REQUEST	8386		dashboard2	1590851583096	1590851583097	OK	 
REQUEST	8386		dashboard2 Redirect 1	1590851583097	1590851583098	OK	 
USER	VerDashboardNegativo	8386	END	1590851574078	1590851583099
REQUEST	9237		Home	1590851583096	1590851583100	OK	 
REQUEST	9287		Home	1590851583096	1590851583100	OK	 
USER	VerDashboardPositivo	4636	END	1590851537073	1590851583106
REQUEST	6736		Logged	1590851583106	1590851583107	OK	 
REQUEST	5235		dashboard	1590851583106	1590851583108	OK	 
REQUEST	6736		Logged Redirect 1	1590851583107	1590851583108	OK	 
REQUEST	5235		dashboard Redirect 1	1590851583108	1590851583109	OK	 
USER	VerDashboardNegativo	9288	START	1590851583116	1590851583116
USER	VerDashboardPositivo	9238	START	1590851583116	1590851583116
REQUEST	8337		Login	1590851583116	1590851583117	OK	 
REQUEST	8387		dashboard2	1590851583116	1590851583117	OK	 
REQUEST	8387		dashboard2 Redirect 1	1590851583118	1590851583118	OK	 
USER	VerDashboardNegativo	8387	END	1590851574093	1590851583119
REQUEST	9238		Home	1590851583116	1590851583120	OK	 
REQUEST	9288		Home	1590851583116	1590851583120	OK	 
USER	VerDashboardPositivo	4637	END	1590851537094	1590851583127
REQUEST	5236		dashboard	1590851583127	1590851583128	OK	 
REQUEST	6737		Logged	1590851583127	1590851583129	OK	 
REQUEST	5236		dashboard Redirect 1	1590851583128	1590851583129	OK	 
REQUEST	6737		Logged Redirect 1	1590851583129	1590851583130	OK	 
USER	VerDashboardPositivo	9239	START	1590851583138	1590851583138
USER	VerDashboardNegativo	9289	START	1590851583138	1590851583138
REQUEST	8338		Login	1590851583138	1590851583139	OK	 
REQUEST	8388		dashboard2	1590851583138	1590851583139	OK	 
REQUEST	8388		dashboard2 Redirect 1	1590851583139	1590851583140	OK	 
USER	VerDashboardNegativo	8388	END	1590851574115	1590851583141
REQUEST	9289		Home	1590851583138	1590851583142	OK	 
REQUEST	9239		Home	1590851583138	1590851583142	OK	 
USER	VerDashboardPositivo	4638	END	1590851537115	1590851583143
REQUEST	5237		dashboard	1590851583143	1590851583144	OK	 
REQUEST	6738		Logged	1590851583143	1590851583144	OK	 
REQUEST	5237		dashboard Redirect 1	1590851583144	1590851583145	OK	 
REQUEST	6738		Logged Redirect 1	1590851583144	1590851583145	OK	 
USER	VerDashboardPositivo	9240	START	1590851583153	1590851583153
USER	VerDashboardNegativo	9290	START	1590851583153	1590851583153
REQUEST	8339		Login	1590851583153	1590851583154	OK	 
REQUEST	8389		dashboard2	1590851583153	1590851583154	OK	 
REQUEST	8389		dashboard2 Redirect 1	1590851583155	1590851583156	OK	 
USER	VerDashboardNegativo	8389	END	1590851574137	1590851583156
REQUEST	9290		Home	1590851583153	1590851583157	OK	 
REQUEST	9240		Home	1590851583153	1590851583157	OK	 
USER	VerDashboardPositivo	4639	END	1590851537136	1590851583164
REQUEST	5238		dashboard	1590851583164	1590851583165	OK	 
REQUEST	5238		dashboard Redirect 1	1590851583165	1590851583166	OK	 
USER	VerDashboardPositivo	9241	START	1590851583175	1590851583175
USER	VerDashboardNegativo	9291	START	1590851583175	1590851583175
REQUEST	6739		Logged	1590851583175	1590851583176	OK	 
REQUEST	5239		dashboard	1590851583175	1590851583176	OK	 
REQUEST	6739		Logged Redirect 1	1590851583176	1590851583177	OK	 
REQUEST	5239		dashboard Redirect 1	1590851583176	1590851583177	OK	 
REQUEST	9291		Home	1590851583175	1590851583179	OK	 
REQUEST	9241		Home	1590851583175	1590851583179	OK	 
REQUEST	8340		Login	1590851583186	1590851583187	OK	 
REQUEST	6740		Logged	1590851583186	1590851583187	OK	 
REQUEST	8390		dashboard2	1590851583186	1590851583187	OK	 
REQUEST	6740		Logged Redirect 1	1590851583187	1590851583188	OK	 
REQUEST	8390		dashboard2 Redirect 1	1590851583187	1590851583188	OK	 
USER	VerDashboardNegativo	8390	END	1590851574159	1590851583188
USER	VerDashboardPositivo	4640	END	1590851537158	1590851583197
USER	VerDashboardNegativo	9292	START	1590851583197	1590851583197
USER	VerDashboardPositivo	9242	START	1590851583197	1590851583197
REQUEST	8341		Login	1590851583197	1590851583198	OK	 
REQUEST	8391		dashboard2	1590851583197	1590851583199	OK	 
REQUEST	8391		dashboard2 Redirect 1	1590851583199	1590851583200	OK	 
USER	VerDashboardNegativo	8391	END	1590851574174	1590851583201
REQUEST	9292		Home	1590851583197	1590851583201	OK	 
REQUEST	9242		Home	1590851583197	1590851583201	OK	 
USER	VerDashboardPositivo	4641	END	1590851537173	1590851583208
REQUEST	5240		dashboard	1590851583208	1590851583209	OK	 
REQUEST	6741		Logged	1590851583208	1590851583209	OK	 
REQUEST	5240		dashboard Redirect 1	1590851583209	1590851583210	OK	 
REQUEST	6741		Logged Redirect 1	1590851583209	1590851583210	OK	 
USER	VerDashboardPositivo	9243	START	1590851583218	1590851583218
USER	VerDashboardNegativo	9293	START	1590851583218	1590851583218
REQUEST	8392		dashboard2	1590851583218	1590851583219	OK	 
REQUEST	6742		Logged	1590851583218	1590851583219	OK	 
REQUEST	8342		Login	1590851583218	1590851583220	OK	 
REQUEST	8392		dashboard2 Redirect 1	1590851583219	1590851583220	OK	 
REQUEST	6742		Logged Redirect 1	1590851583219	1590851583220	OK	 
USER	VerDashboardNegativo	8392	END	1590851574195	1590851583220
REQUEST	9293		Home	1590851583218	1590851583222	OK	 
REQUEST	9243		Home	1590851583218	1590851583222	OK	 
USER	VerDashboardPositivo	4642	END	1590851537193	1590851583229
REQUEST	5241		dashboard	1590851583229	1590851583230	OK	 
REQUEST	5241		dashboard Redirect 1	1590851583230	1590851583231	OK	 
USER	VerDashboardPositivo	9244	START	1590851583233	1590851583233
USER	VerDashboardNegativo	9294	START	1590851583233	1590851583233
REQUEST	8343		Login	1590851583233	1590851583234	OK	 
REQUEST	8393		dashboard2	1590851583233	1590851583234	OK	 
REQUEST	8393		dashboard2 Redirect 1	1590851583234	1590851583235	OK	 
USER	VerDashboardNegativo	8393	END	1590851574217	1590851583236
REQUEST	9244		Home	1590851583233	1590851583237	OK	 
REQUEST	9294		Home	1590851583233	1590851583237	OK	 
USER	VerDashboardPositivo	4643	END	1590851537215	1590851583243
REQUEST	6743		Logged	1590851583243	1590851583245	OK	 
REQUEST	6743		Logged Redirect 1	1590851583245	1590851583245	OK	 
USER	VerDashboardNegativo	9295	START	1590851583254	1590851583254
USER	VerDashboardPositivo	9245	START	1590851583254	1590851583254
REQUEST	5243		dashboard	1590851583254	1590851583255	OK	 
REQUEST	5242		dashboard	1590851583254	1590851583255	OK	 
REQUEST	8344		Login	1590851583254	1590851583255	OK	 
REQUEST	8394		dashboard2	1590851583254	1590851583255	OK	 
REQUEST	5242		dashboard Redirect 1	1590851583255	1590851583256	OK	 
REQUEST	5243		dashboard Redirect 1	1590851583255	1590851583256	OK	 
REQUEST	8394		dashboard2 Redirect 1	1590851583255	1590851583256	OK	 
USER	VerDashboardNegativo	8394	END	1590851574233	1590851583257
REQUEST	9295		Home	1590851583254	1590851583258	OK	 
REQUEST	9245		Home	1590851583254	1590851583258	OK	 
REQUEST	6744		Logged	1590851583265	1590851583266	OK	 
REQUEST	5244		dashboard	1590851583265	1590851583266	OK	 
REQUEST	6744		Logged Redirect 1	1590851583266	1590851583266	OK	 
REQUEST	5244		dashboard Redirect 1	1590851583266	1590851583267	OK	 
USER	VerDashboardPositivo	4644	END	1590851537237	1590851583275
USER	VerDashboardPositivo	9246	START	1590851583275	1590851583275
USER	VerDashboardNegativo	9296	START	1590851583275	1590851583275
REQUEST	8345		Login	1590851583275	1590851583276	OK	 
REQUEST	8395		dashboard2	1590851583275	1590851583276	OK	 
REQUEST	8395		dashboard2 Redirect 1	1590851583276	1590851583277	OK	 
USER	VerDashboardNegativo	8395	END	1590851574254	1590851583278
REQUEST	9296		Home	1590851583275	1590851583279	OK	 
REQUEST	9246		Home	1590851583275	1590851583279	OK	 
USER	VerDashboardPositivo	4645	END	1590851537253	1590851583286
REQUEST	6745		Logged	1590851583286	1590851583288	OK	 
REQUEST	6745		Logged Redirect 1	1590851583288	1590851583289	OK	 
USER	VerDashboardNegativo	9297	START	1590851583297	1590851583297
USER	VerDashboardPositivo	9247	START	1590851583297	1590851583297
REQUEST	8396		dashboard2	1590851583297	1590851583298	OK	 
REQUEST	8346		Login	1590851583297	1590851583299	OK	 
REQUEST	8396		dashboard2 Redirect 1	1590851583299	1590851583300	OK	 
USER	VerDashboardNegativo	8396	END	1590851574276	1590851583300
REQUEST	9247		Home	1590851583297	1590851583302	OK	 
REQUEST	9297		Home	1590851583297	1590851583303	OK	 
USER	VerDashboardPositivo	4646	END	1590851537274	1590851583308
REQUEST	6746		Logged	1590851583308	1590851583309	OK	 
REQUEST	5245		dashboard	1590851583308	1590851583309	OK	 
REQUEST	8397		dashboard2	1590851583308	1590851583310	OK	 
REQUEST	6746		Logged Redirect 1	1590851583309	1590851583311	OK	 
REQUEST	5245		dashboard Redirect 1	1590851583309	1590851583312	OK	 
REQUEST	8397		dashboard2 Redirect 1	1590851583310	1590851583312	OK	 
USER	VerDashboardNegativo	8397	END	1590851574298	1590851583313
USER	VerDashboardPositivo	9248	START	1590851583313	1590851583313
USER	VerDashboardNegativo	9298	START	1590851583313	1590851583313
REQUEST	8347		Login	1590851583313	1590851583314	OK	 
REQUEST	9298		Home	1590851583313	1590851583317	OK	 
REQUEST	9248		Home	1590851583313	1590851583317	OK	 
USER	VerDashboardPositivo	4647	END	1590851537295	1590851583323
REQUEST	5246		dashboard	1590851583323	1590851583324	OK	 
REQUEST	6747		Logged	1590851583323	1590851583325	OK	 
REQUEST	6747		Logged Redirect 1	1590851583325	1590851583326	OK	 
REQUEST	5246		dashboard Redirect 1	1590851583324	1590851583326	OK	 
USER	VerDashboardNegativo	9299	START	1590851583333	1590851583333
USER	VerDashboardPositivo	9249	START	1590851583333	1590851583333
REQUEST	8348		Login	1590851583333	1590851583334	OK	 
REQUEST	5247		dashboard	1590851583333	1590851583335	OK	 
REQUEST	8398		dashboard2	1590851583333	1590851583335	OK	 
REQUEST	5247		dashboard Redirect 1	1590851583335	1590851583336	OK	 
REQUEST	8398		dashboard2 Redirect 1	1590851583335	1590851583336	OK	 
USER	VerDashboardNegativo	8398	END	1590851574313	1590851583337
REQUEST	9299		Home	1590851583334	1590851583338	OK	 
REQUEST	9249		Home	1590851583334	1590851583338	OK	 
USER	VerDashboardPositivo	4648	END	1590851537315	1590851583344
REQUEST	6748		Logged	1590851583344	1590851583346	OK	 
REQUEST	6748		Logged Redirect 1	1590851583346	1590851583347	OK	 
USER	VerDashboardPositivo	9250	START	1590851583355	1590851583355
USER	VerDashboardNegativo	9300	START	1590851583355	1590851583355
REQUEST	8399		dashboard2	1590851583355	1590851583357	OK	 
REQUEST	5248		dashboard	1590851583355	1590851583357	OK	 
REQUEST	8399		dashboard2 Redirect 1	1590851583357	1590851583357	OK	 
USER	VerDashboardNegativo	8399	END	1590851574333	1590851583358
REQUEST	5248		dashboard Redirect 1	1590851583357	1590851583359	OK	 
REQUEST	8349		Login	1590851583355	1590851583359	OK	 
REQUEST	9300		Home	1590851583356	1590851583360	OK	 
REQUEST	9250		Home	1590851583356	1590851583360	OK	 
REQUEST	6749		Logged	1590851583366	1590851583367	OK	 
REQUEST	6749		Logged Redirect 1	1590851583367	1590851583367	OK	 
USER	VerDashboardPositivo	4649	END	1590851537337	1590851583377
USER	VerDashboardPositivo	9251	START	1590851583377	1590851583377
USER	VerDashboardNegativo	9301	START	1590851583377	1590851583377
REQUEST	8350		Login	1590851583377	1590851583378	OK	 
REQUEST	8400		dashboard2	1590851583377	1590851583378	OK	 
REQUEST	8400		dashboard2 Redirect 1	1590851583378	1590851583379	OK	 
USER	VerDashboardNegativo	8400	END	1590851574354	1590851583379
REQUEST	9301		Home	1590851583377	1590851583381	OK	 
REQUEST	9251		Home	1590851583377	1590851583381	OK	 
REQUEST	6750		Logged	1590851583388	1590851583389	OK	 
REQUEST	6750		Logged Redirect 1	1590851583389	1590851583389	OK	 
USER	VerDashboardPositivo	4650	END	1590851537358	1590851583399
USER	VerDashboardPositivo	9252	START	1590851583399	1590851583399
USER	VerDashboardNegativo	9302	START	1590851583399	1590851583399
REQUEST	8351		Login	1590851583399	1590851583400	OK	 
REQUEST	8401		dashboard2	1590851583399	1590851583407	OK	 
USER	VerDashboardPositivo	4651	END	1590851537373	1590851583407
REQUEST	5249		dashboard	1590851583399	1590851583407	OK	 
REQUEST	8401		dashboard2 Redirect 1	1590851583407	1590851583408	OK	 
REQUEST	9252		Home	1590851583399	1590851583408	OK	 
REQUEST	9302		Home	1590851583399	1590851583408	OK	 
USER	VerDashboardNegativo	8401	END	1590851574376	1590851583408
REQUEST	5249		dashboard Redirect 1	1590851583407	1590851583409	OK	 
REQUEST	6751		Logged	1590851583407	1590851583409	OK	 
