ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarAnuncioTest	aceptaranunciotest	1590184077373	 	3.3.1
USER	AceptarAnuncioTestPositivo	197	START	1590184086109	1590184086109
REQUEST	197		Welcome	1590184086110	1590184086119	OK	 
USER	AceptarAnuncioTestPositivo	213	START	1590184086158	1590184086158
USER	AceptarAnuncioTestNegativo	228	START	1590184086158	1590184086158
REQUEST	213		Welcome	1590184086160	1590184086174	OK	 
REQUEST	228		Welcome	1590184086164	1590184086174	OK	 
USER	AceptarAnuncioTestPositivo	214	START	1590184086241	1590184086241
USER	AceptarAnuncioTestNegativo	229	START	1590184086241	1590184086241
REQUEST	229		Welcome	1590184086243	1590184086254	OK	 
REQUEST	214		Welcome	1590184086242	1590184086254	OK	 
USER	AceptarAnuncioTestNegativo	230	START	1590184086291	1590184086291
REQUEST	230		Welcome	1590184086291	1590184086297	OK	 
USER	AceptarAnuncioTestPositivo	215	START	1590184086315	1590184086315
REQUEST	215		Welcome	1590184086316	1590184086322	OK	 
USER	AceptarAnuncioTestPositivo	216	START	1590184086358	1590184086358
USER	AceptarAnuncioTestNegativo	231	START	1590184086360	1590184086360
REQUEST	231		Welcome	1590184086361	1590184086370	OK	 
REQUEST	216		Welcome	1590184086361	1590184086370	OK	 
USER	AceptarAnuncioTestPositivo	217	START	1590184086428	1590184086428
USER	AceptarAnuncioTestNegativo	232	START	1590184086428	1590184086428
REQUEST	232		Welcome	1590184086429	1590184086436	OK	 
REQUEST	217		Welcome	1590184086429	1590184086436	OK	 
USER	AceptarAnuncioTestNegativo	233	START	1590184086492	1590184086492
REQUEST	233		Welcome	1590184086493	1590184086501	OK	 
USER	AceptarAnuncioTestPositivo	218	START	1590184086513	1590184086513
REQUEST	218		Welcome	1590184086514	1590184086521	OK	 
USER	AceptarAnuncioTestNegativo	234	START	1590184086558	1590184086558
USER	AceptarAnuncioTestPositivo	219	START	1590184086558	1590184086558
REQUEST	234		Welcome	1590184086560	1590184086571	OK	 
REQUEST	219		Welcome	1590184086561	1590184086571	OK	 
USER	AceptarAnuncioTestPositivo	220	START	1590184086645	1590184086645
USER	AceptarAnuncioTestNegativo	235	START	1590184086645	1590184086645
REQUEST	220		Welcome	1590184086646	1590184086652	OK	 
REQUEST	235		Welcome	1590184086646	1590184086652	OK	 
USER	AceptarAnuncioTestNegativo	236	START	1590184086688	1590184086688
REQUEST	236		Welcome	1590184086689	1590184086696	OK	 
USER	AceptarAnuncioTestPositivo	221	START	1590184086714	1590184086714
REQUEST	221		Welcome	1590184086715	1590184086724	OK	 
USER	AceptarAnuncioTestPositivo	222	START	1590184086761	1590184086761
USER	AceptarAnuncioTestNegativo	237	START	1590184086761	1590184086761
REQUEST	237		Welcome	1590184086762	1590184086770	OK	 
REQUEST	222		Welcome	1590184086762	1590184086823	OK	 
USER	AceptarAnuncioTestNegativo	238	START	1590184086841	1590184086841
USER	AceptarAnuncioTestPositivo	223	START	1590184086841	1590184086841
REQUEST	238		Welcome	1590184086842	1590184086848	OK	 
REQUEST	223		Welcome	1590184086842	1590184086848	OK	 
USER	AceptarAnuncioTestNegativo	239	START	1590184086888	1590184086888
REQUEST	239		Welcome	1590184086889	1590184086897	OK	 
USER	AceptarAnuncioTestPositivo	224	START	1590184086900	1590184086900
REQUEST	224		Welcome	1590184086901	1590184086908	OK	 
USER	AceptarAnuncioTestPositivo	225	START	1590184086965	1590184086965
USER	AceptarAnuncioTestNegativo	240	START	1590184086974	1590184086974
REQUEST	225		Welcome	1590184086968	1590184086984	OK	 
REQUEST	240		Welcome	1590184086975	1590184086985	OK	 
USER	AceptarAnuncioTestPositivo	226	START	1590184087028	1590184087028
USER	AceptarAnuncioTestNegativo	241	START	1590184087028	1590184087028
REQUEST	226		Welcome	1590184087029	1590184087033	OK	 
REQUEST	241		Welcome	1590184087029	1590184087033	OK	 
USER	AceptarAnuncioTestNegativo	242	START	1590184087089	1590184087089
REQUEST	242		Welcome	1590184087089	1590184087093	OK	 
USER	AceptarAnuncioTestPositivo	227	START	1590184087111	1590184087111
REQUEST	227		Welcome	1590184087112	1590184087116	OK	 
USER	AceptarAnuncioTestPositivo	243	START	1590184087171	1590184087171
USER	AceptarAnuncioTestNegativo	258	START	1590184087171	1590184087171
REQUEST	258		Welcome	1590184087172	1590184087205	OK	 
REQUEST	243		Welcome	1590184087173	1590184087206	OK	 
USER	AceptarAnuncioTestNegativo	259	START	1590184087228	1590184087228
USER	AceptarAnuncioTestPositivo	244	START	1590184087228	1590184087228
REQUEST	259		Welcome	1590184087229	1590184087238	OK	 
REQUEST	244		Welcome	1590184087229	1590184087238	OK	 
USER	AceptarAnuncioTestNegativo	260	START	1590184087288	1590184087288
USER	AceptarAnuncioTestPositivo	245	START	1590184087288	1590184087288
REQUEST	260		Welcome	1590184087290	1590184087300	OK	 
REQUEST	245		Welcome	1590184087290	1590184087300	OK	 
USER	AceptarAnuncioTestPositivo	246	START	1590184087358	1590184087358
USER	AceptarAnuncioTestNegativo	261	START	1590184087359	1590184087359
REQUEST	261		Welcome	1590184087360	1590184087367	OK	 
REQUEST	246		Welcome	1590184087359	1590184087367	OK	 
USER	AceptarAnuncioTestPositivo	247	START	1590184087440	1590184087440
USER	AceptarAnuncioTestNegativo	262	START	1590184087440	1590184087440
REQUEST	262		Welcome	1590184087441	1590184087446	OK	 
REQUEST	247		Welcome	1590184087441	1590184087446	OK	 
USER	AceptarAnuncioTestPositivo	248	START	1590184087497	1590184087497
USER	AceptarAnuncioTestNegativo	263	START	1590184087497	1590184087497
REQUEST	248		Welcome	1590184087498	1590184087508	OK	 
REQUEST	263		Welcome	1590184087498	1590184087508	OK	 
USER	AceptarAnuncioTestPositivo	249	START	1590184087563	1590184087563
USER	AceptarAnuncioTestNegativo	264	START	1590184087563	1590184087563
REQUEST	264		Welcome	1590184087565	1590184087574	OK	 
REQUEST	249		Welcome	1590184087565	1590184087574	OK	 
USER	AceptarAnuncioTestPositivo	250	START	1590184087628	1590184087628
USER	AceptarAnuncioTestNegativo	265	START	1590184087635	1590184087635
REQUEST	250		Welcome	1590184087629	1590184087650	OK	 
REQUEST	265		Welcome	1590184087639	1590184087656	OK	 
USER	AceptarAnuncioTestPositivo	251	START	1590184087694	1590184087694
USER	AceptarAnuncioTestNegativo	266	START	1590184087694	1590184087694
REQUEST	251		Welcome	1590184087694	1590184087701	OK	 
REQUEST	266		Welcome	1590184087694	1590184087703	OK	 
USER	AceptarAnuncioTestNegativo	268	START	1590184087828	1590184087828
REQUEST	268		Welcome	1590184087829	1590184087832	OK	 
USER	AceptarAnuncioTestNegativo	267	START	1590184087758	1590184087758
REQUEST	267		Welcome	1590184087846	1590184087850	OK	 
USER	AceptarAnuncioTestPositivo	252	START	1590184087758	1590184087758
REQUEST	252		Welcome	1590184087880	1590184087884	OK	 
USER	AceptarAnuncioTestPositivo	254	START	1590184087888	1590184087888
USER	AceptarAnuncioTestNegativo	269	START	1590184087888	1590184087888
REQUEST	254		Welcome	1590184087889	1590184087896	OK	 
REQUEST	269		Welcome	1590184087891	1590184087898	OK	 
USER	AceptarAnuncioTestPositivo	253	START	1590184087828	1590184087828
REQUEST	253		Welcome	1590184087914	1590184087918	OK	 
USER	AceptarAnuncioTestPositivo	255	START	1590184087974	1590184087974
USER	AceptarAnuncioTestNegativo	270	START	1590184087974	1590184087974
REQUEST	270		Welcome	1590184087975	1590184087979	OK	 
REQUEST	255		Welcome	1590184087975	1590184087979	OK	 
USER	AceptarAnuncioTestPositivo	256	START	1590184088028	1590184088028
USER	AceptarAnuncioTestNegativo	271	START	1590184088028	1590184088028
REQUEST	256		Welcome	1590184088029	1590184088033	OK	 
REQUEST	271		Welcome	1590184088029	1590184088033	OK	 
USER	AceptarAnuncioTestPositivo	257	START	1590184088097	1590184088097
USER	AceptarAnuncioTestNegativo	272	START	1590184088097	1590184088097
REQUEST	257		Welcome	1590184088097	1590184088101	OK	 
REQUEST	272		Welcome	1590184088097	1590184088101	OK	 
USER	AceptarAnuncioTestPositivo	273	START	1590184088158	1590184088158
USER	AceptarAnuncioTestNegativo	288	START	1590184088158	1590184088158
REQUEST	273		Welcome	1590184088159	1590184088168	OK	 
REQUEST	288		Welcome	1590184088159	1590184088168	OK	 
USER	AceptarAnuncioTestPositivo	274	START	1590184088228	1590184088228
USER	AceptarAnuncioTestNegativo	289	START	1590184088228	1590184088228
USER	AceptarAnuncioTestNegativo	290	START	1590184088288	1590184088288
USER	AceptarAnuncioTestPositivo	275	START	1590184088288	1590184088288
REQUEST	2		RightLogin	1590184088210	1590184088212	OK	 
REQUEST	32		WrongLogin	1590184088210	1590184088212	OK	 
REQUEST	1		RightLogin	1590184088210	1590184088212	OK	 
REQUEST	275		Welcome	1590184088290	1590184088299	OK	 
REQUEST	290		Welcome	1590184088289	1590184088303	OK	 
REQUEST	274		Welcome	1590184088237	1590184088305	OK	 
REQUEST	289		Welcome	1590184088239	1590184088306	OK	 
REQUEST	33		WrongLogin	1590184088333	1590184088335	OK	 
REQUEST	35		WrongLogin	1590184088333	1590184088334	OK	 
REQUEST	34		WrongLogin	1590184088333	1590184088334	OK	 
REQUEST	3		RightLogin	1590184088357	1590184088359	OK	 
REQUEST	4		RightLogin	1590184088358	1590184088359	OK	 
USER	AceptarAnuncioTestPositivo	276	START	1590184088358	1590184088358
USER	AceptarAnuncioTestNegativo	291	START	1590184088363	1590184088363
REQUEST	276		Welcome	1590184088363	1590184088366	OK	 
REQUEST	291		Welcome	1590184088364	1590184088367	OK	 
REQUEST	36		WrongLogin	1590184088388	1590184088389	OK	 
REQUEST	5		RightLogin	1590184088426	1590184088427	OK	 
USER	AceptarAnuncioTestNegativo	292	START	1590184088431	1590184088431
USER	AceptarAnuncioTestPositivo	277	START	1590184088430	1590184088430
REQUEST	292		Welcome	1590184088431	1590184088435	OK	 
REQUEST	277		Welcome	1590184088431	1590184088435	OK	 
REQUEST	37		WrongLogin	1590184088460	1590184088462	OK	 
REQUEST	6		RightLogin	1590184088481	1590184088482	OK	 
USER	AceptarAnuncioTestPositivo	278	START	1590184088503	1590184088503
USER	AceptarAnuncioTestNegativo	293	START	1590184088503	1590184088503
REQUEST	278		Welcome	1590184088504	1590184088511	OK	 
REQUEST	293		Welcome	1590184088504	1590184088511	OK	 
REQUEST	38		WrongLogin	1590184088529	1590184088530	OK	 
USER	AceptarAnuncioTestNegativo	294	START	1590184088567	1590184088567
USER	AceptarAnuncioTestPositivo	279	START	1590184088567	1590184088567
REQUEST	7		RightLogin	1590184088568	1590184088571	OK	 
REQUEST	294		Welcome	1590184088568	1590184088578	OK	 
REQUEST	279		Welcome	1590184088569	1590184088581	OK	 
REQUEST	39		WrongLogin	1590184088602	1590184088604	OK	 
REQUEST	8		RightLogin	1590184088624	1590184088626	OK	 
USER	AceptarAnuncioTestPositivo	280	START	1590184088642	1590184088642
USER	AceptarAnuncioTestNegativo	295	START	1590184088642	1590184088642
REQUEST	280		Welcome	1590184088643	1590184088653	OK	 
REQUEST	295		Welcome	1590184088643	1590184088653	OK	 
REQUEST	40		WrongLogin	1590184088672	1590184088674	OK	 
USER	AceptarAnuncioTestNegativo	296	START	1590184088693	1590184088693
USER	AceptarAnuncioTestPositivo	281	START	1590184088692	1590184088692
REQUEST	9		RightLogin	1590184088693	1590184088698	OK	 
REQUEST	296		Welcome	1590184088694	1590184088702	OK	 
REQUEST	281		Welcome	1590184088695	1590184088706	OK	 
REQUEST	41		WrongLogin	1590184088726	1590184088729	OK	 
REQUEST	10		RightLogin	1590184088750	1590184088752	OK	 
USER	AceptarAnuncioTestNegativo	297	START	1590184088772	1590184088772
USER	AceptarAnuncioTestPositivo	282	START	1590184088771	1590184088771
REQUEST	297		Welcome	1590184088773	1590184088782	OK	 
REQUEST	282		Welcome	1590184088772	1590184088782	OK	 
REQUEST	11		RightLogin	1590184088803	1590184088804	OK	 
USER	AceptarAnuncioTestNegativo	298	START	1590184088833	1590184088833
USER	AceptarAnuncioTestPositivo	283	START	1590184088833	1590184088833
REQUEST	42		WrongLogin	1590184088833	1590184088835	OK	 
REQUEST	283		Welcome	1590184088834	1590184088841	OK	 
REQUEST	298		Welcome	1590184088834	1590184088843	OK	 
REQUEST	43		WrongLogin	1590184088862	1590184088863	OK	 
REQUEST	12		RightLogin	1590184088881	1590184088883	OK	 
USER	AceptarAnuncioTestNegativo	299	START	1590184088901	1590184088901
USER	AceptarAnuncioTestPositivo	284	START	1590184088901	1590184088901
REQUEST	284		Welcome	1590184088902	1590184088908	OK	 
REQUEST	299		Welcome	1590184088902	1590184088908	OK	 
REQUEST	44		WrongLogin	1590184088930	1590184088931	OK	 
REQUEST	13		RightLogin	1590184088950	1590184088952	OK	 
USER	AceptarAnuncioTestNegativo	300	START	1590184088966	1590184088966
USER	AceptarAnuncioTestPositivo	285	START	1590184088966	1590184088966
REQUEST	300		Welcome	1590184088967	1590184088977	OK	 
REQUEST	285		Welcome	1590184088967	1590184088981	OK	 
REQUEST	45		WrongLogin	1590184089025	1590184089026	OK	 
REQUEST	14		RightLogin	1590184089025	1590184089026	OK	 
USER	AceptarAnuncioTestPositivo	286	START	1590184089028	1590184089028
USER	AceptarAnuncioTestNegativo	301	START	1590184089028	1590184089028
REQUEST	286		Welcome	1590184089029	1590184089037	OK	 
REQUEST	301		Welcome	1590184089029	1590184089037	OK	 
USER	AceptarAnuncioTestPositivo	287	START	1590184089102	1590184089102
USER	AceptarAnuncioTestNegativo	302	START	1590184089102	1590184089102
REQUEST	15		RightLogin	1590184089102	1590184089106	OK	 
REQUEST	46		WrongLogin	1590184089102	1590184089107	OK	 
REQUEST	302		Welcome	1590184089104	1590184089119	OK	 
REQUEST	47		WrongLogin	1590184089116	1590184089121	OK	 
REQUEST	287		Welcome	1590184089103	1590184089126	OK	 
REQUEST	16		RightLogin	1590184089141	1590184089143	OK	 
USER	AceptarAnuncioTestNegativo	318	START	1590184089165	1590184089165
USER	AceptarAnuncioTestPositivo	303	START	1590184089165	1590184089165
REQUEST	303		Welcome	1590184089165	1590184089169	OK	 
REQUEST	318		Welcome	1590184089165	1590184089170	OK	 
REQUEST	48		WrongLogin	1590184089209	1590184089210	OK	 
REQUEST	17		RightLogin	1590184089209	1590184089210	OK	 
USER	AceptarAnuncioTestNegativo	319	START	1590184089229	1590184089229
USER	AceptarAnuncioTestPositivo	304	START	1590184089229	1590184089229
REQUEST	319		Welcome	1590184089229	1590184089233	OK	 
REQUEST	304		Welcome	1590184089229	1590184089233	OK	 
REQUEST	49		WrongLogin	1590184089285	1590184089288	OK	 
REQUEST	18		RightLogin	1590184089285	1590184089288	OK	 
USER	AceptarAnuncioTestPositivo	305	START	1590184089289	1590184089289
USER	AceptarAnuncioTestNegativo	320	START	1590184089291	1590184089291
REQUEST	305		Welcome	1590184089290	1590184089298	OK	 
REQUEST	320		Welcome	1590184089292	1590184089299	OK	 
REQUEST	50		WrongLogin	1590184089318	1590184089320	OK	 
REQUEST	19		RightLogin	1590184089339	1590184089340	OK	 
USER	AceptarAnuncioTestNegativo	321	START	1590184089359	1590184089359
USER	AceptarAnuncioTestPositivo	306	START	1590184089359	1590184089359
REQUEST	321		Welcome	1590184089359	1590184089365	OK	 
REQUEST	306		Welcome	1590184089359	1590184089365	OK	 
REQUEST	51		WrongLogin	1590184089399	1590184089400	OK	 
REQUEST	20		RightLogin	1590184089399	1590184089400	OK	 
USER	AceptarAnuncioTestNegativo	322	START	1590184089436	1590184089436
USER	AceptarAnuncioTestPositivo	307	START	1590184089436	1590184089436
REQUEST	322		Welcome	1590184089437	1590184089441	OK	 
REQUEST	307		Welcome	1590184089437	1590184089441	OK	 
REQUEST	52		WrongLogin	1590184089476	1590184089477	OK	 
REQUEST	21		RightLogin	1590184089476	1590184089477	OK	 
USER	AceptarAnuncioTestPositivo	308	START	1590184089496	1590184089496
USER	AceptarAnuncioTestNegativo	323	START	1590184089496	1590184089496
REQUEST	308		Welcome	1590184089497	1590184089507	OK	 
REQUEST	323		Welcome	1590184089497	1590184089507	OK	 
REQUEST	53		WrongLogin	1590184089544	1590184089546	OK	 
USER	AceptarAnuncioTestPositivo	309	START	1590184089572	1590184089572
REQUEST	22		RightLogin	1590184089572	1590184089574	OK	 
USER	AceptarAnuncioTestNegativo	324	START	1590184089573	1590184089573
REQUEST	309		Welcome	1590184089572	1590184089588	OK	 
REQUEST	324		Welcome	1590184089582	1590184089591	OK	 
REQUEST	54		WrongLogin	1590184089590	1590184089591	OK	 
USER	AceptarAnuncioTestPositivo	310	START	1590184089628	1590184089628
USER	AceptarAnuncioTestNegativo	325	START	1590184089628	1590184089628
REQUEST	23		RightLogin	1590184089628	1590184089635	OK	 
REQUEST	310		Welcome	1590184089629	1590184089645	OK	 
REQUEST	325		Welcome	1590184089631	1590184089652	OK	 
REQUEST	55		WrongLogin	1590184089657	1590184089659	OK	 
REQUEST	24		RightLogin	1590184089682	1590184089683	OK	 
USER	AceptarAnuncioTestNegativo	326	START	1590184089702	1590184089702
USER	AceptarAnuncioTestPositivo	311	START	1590184089702	1590184089702
REQUEST	311		Welcome	1590184089702	1590184089707	OK	 
REQUEST	326		Welcome	1590184089702	1590184089707	OK	 
REQUEST	56		WrongLogin	1590184089728	1590184089730	OK	 
REQUEST	25		RightLogin	1590184089729	1590184089732	OK	 
USER	AceptarAnuncioTestNegativo	327	START	1590184089769	1590184089769
USER	AceptarAnuncioTestPositivo	312	START	1590184089769	1590184089769
REQUEST	327		Welcome	1590184089770	1590184089779	OK	 
REQUEST	312		Welcome	1590184089770	1590184089779	OK	 
REQUEST	57		WrongLogin	1590184089799	1590184089802	OK	 
REQUEST	26		RightLogin	1590184089821	1590184089823	OK	 
USER	AceptarAnuncioTestNegativo	328	START	1590184089842	1590184089842
USER	AceptarAnuncioTestPositivo	313	START	1590184089842	1590184089842
REQUEST	313		Welcome	1590184089843	1590184089852	OK	 
REQUEST	328		Welcome	1590184089843	1590184089861	OK	 
REQUEST	58		WrongLogin	1590184089868	1590184089870	OK	 
REQUEST	27		RightLogin	1590184089871	1590184089874	OK	 
USER	AceptarAnuncioTestNegativo	329	START	1590184089896	1590184089896
USER	AceptarAnuncioTestPositivo	314	START	1590184089896	1590184089896
REQUEST	329		Welcome	1590184089897	1590184089900	OK	 
REQUEST	314		Welcome	1590184089897	1590184089900	OK	 
REQUEST	59		WrongLogin	1590184089918	1590184089920	OK	 
REQUEST	28		RightLogin	1590184089938	1590184089940	OK	 
USER	AceptarAnuncioTestNegativo	330	START	1590184089958	1590184089958
USER	AceptarAnuncioTestPositivo	315	START	1590184089958	1590184089958
REQUEST	330		Welcome	1590184089958	1590184089963	OK	 
REQUEST	315		Welcome	1590184089958	1590184089963	OK	 
REQUEST	60		WrongLogin	1590184089992	1590184089993	OK	 
REQUEST	29		RightLogin	1590184090012	1590184090013	OK	 
USER	AceptarAnuncioTestNegativo	331	START	1590184090031	1590184090031
USER	AceptarAnuncioTestPositivo	316	START	1590184090031	1590184090031
REQUEST	331		Welcome	1590184090031	1590184090035	OK	 
REQUEST	316		Welcome	1590184090031	1590184090036	OK	 
REQUEST	61		WrongLogin	1590184090048	1590184090049	OK	 
REQUEST	30		RightLogin	1590184090085	1590184090087	OK	 
USER	AceptarAnuncioTestNegativo	332	START	1590184090088	1590184090088
USER	AceptarAnuncioTestPositivo	317	START	1590184090088	1590184090088
REQUEST	317		Welcome	1590184090089	1590184090097	OK	 
