ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	DashboardTest	dashboardtest	1590851688957	 	3.3.1
REQUEST	215		Home	1590851695501	1590851695504	OK	 
REQUEST	235		Home	1590851695501	1590851695504	OK	 
USER	VerDashboardNegativo	236	START	1590851695553	1590851695553
USER	VerDashboardPositivo	216	START	1590851695553	1590851695553
REQUEST	216		Home	1590851695553	1590851695556	OK	 
REQUEST	236		Home	1590851695553	1590851695556	OK	 
USER	VerDashboardNegativo	237	START	1590851695600	1590851695600
USER	VerDashboardPositivo	217	START	1590851695600	1590851695600
REQUEST	217		Home	1590851695600	1590851695603	OK	 
REQUEST	237		Home	1590851695600	1590851695603	OK	 
USER	VerDashboardPositivo	218	START	1590851695651	1590851695651
USER	VerDashboardNegativo	238	START	1590851695651	1590851695651
REQUEST	218		Home	1590851695651	1590851695654	OK	 
REQUEST	238		Home	1590851695651	1590851695654	OK	 
USER	VerDashboardNegativo	239	START	1590851695703	1590851695703
USER	VerDashboardPositivo	219	START	1590851695703	1590851695703
REQUEST	219		Home	1590851695704	1590851695707	OK	 
REQUEST	239		Home	1590851695704	1590851695707	OK	 
USER	VerDashboardNegativo	240	START	1590851695754	1590851695754
USER	VerDashboardPositivo	220	START	1590851695754	1590851695754
REQUEST	240		Home	1590851695754	1590851695757	OK	 
REQUEST	220		Home	1590851695754	1590851695757	OK	 
USER	VerDashboardPositivo	221	START	1590851695805	1590851695805
USER	VerDashboardNegativo	241	START	1590851695805	1590851695805
REQUEST	241		Home	1590851695806	1590851695809	OK	 
REQUEST	221		Home	1590851695806	1590851695809	OK	 
USER	VerDashboardPositivo	222	START	1590851695851	1590851695851
USER	VerDashboardNegativo	242	START	1590851695851	1590851695851
REQUEST	242		Home	1590851695852	1590851695855	OK	 
REQUEST	222		Home	1590851695852	1590851695855	OK	 
USER	VerDashboardPositivo	243	START	1590851695904	1590851695904
USER	VerDashboardNegativo	263	START	1590851695904	1590851695904
REQUEST	263		Home	1590851695904	1590851695907	OK	 
REQUEST	243		Home	1590851695904	1590851695907	OK	 
USER	VerDashboardPositivo	244	START	1590851695951	1590851695951
USER	VerDashboardNegativo	264	START	1590851695951	1590851695951
REQUEST	264		Home	1590851695951	1590851695954	OK	 
REQUEST	244		Home	1590851695951	1590851695954	OK	 
USER	VerDashboardNegativo	265	START	1590851696004	1590851696004
USER	VerDashboardPositivo	245	START	1590851696004	1590851696004
REQUEST	245		Home	1590851696005	1590851696008	OK	 
REQUEST	265		Home	1590851696005	1590851696008	OK	 
USER	VerDashboardPositivo	246	START	1590851696050	1590851696050
USER	VerDashboardNegativo	266	START	1590851696050	1590851696050
REQUEST	266		Home	1590851696050	1590851696053	OK	 
REQUEST	246		Home	1590851696050	1590851696053	OK	 
USER	VerDashboardPositivo	247	START	1590851696102	1590851696102
USER	VerDashboardNegativo	267	START	1590851696102	1590851696102
REQUEST	247		Home	1590851696102	1590851696106	OK	 
REQUEST	267		Home	1590851696102	1590851696106	OK	 
USER	VerDashboardPositivo	248	START	1590851696150	1590851696150
USER	VerDashboardNegativo	268	START	1590851696150	1590851696150
REQUEST	268		Home	1590851696150	1590851696153	OK	 
REQUEST	248		Home	1590851696150	1590851696153	OK	 
USER	VerDashboardNegativo	269	START	1590851696201	1590851696201
USER	VerDashboardPositivo	249	START	1590851696201	1590851696201
REQUEST	269		Home	1590851696201	1590851696204	OK	 
REQUEST	249		Home	1590851696201	1590851696204	OK	 
USER	VerDashboardPositivo	250	START	1590851696252	1590851696252
USER	VerDashboardNegativo	270	START	1590851696252	1590851696252
REQUEST	270		Home	1590851696253	1590851696256	OK	 
REQUEST	250		Home	1590851696253	1590851696256	OK	 
USER	VerDashboardNegativo	271	START	1590851696304	1590851696304
USER	VerDashboardPositivo	251	START	1590851696304	1590851696304
REQUEST	271		Home	1590851696304	1590851696308	OK	 
REQUEST	251		Home	1590851696304	1590851696308	OK	 
USER	VerDashboardPositivo	252	START	1590851696351	1590851696351
USER	VerDashboardNegativo	272	START	1590851696351	1590851696351
REQUEST	272		Home	1590851696352	1590851696355	OK	 
REQUEST	252		Home	1590851696351	1590851696355	OK	 
USER	VerDashboardPositivo	253	START	1590851696404	1590851696404
USER	VerDashboardNegativo	273	START	1590851696404	1590851696404
REQUEST	273		Home	1590851696404	1590851696407	OK	 
REQUEST	253		Home	1590851696404	1590851696407	OK	 
USER	VerDashboardPositivo	254	START	1590851696455	1590851696455
USER	VerDashboardNegativo	274	START	1590851696455	1590851696455
REQUEST	254		Home	1590851696455	1590851696459	OK	 
REQUEST	274		Home	1590851696455	1590851696459	OK	 
USER	VerDashboardNegativo	275	START	1590851696500	1590851696500
REQUEST	275		Home	1590851696500	1590851696505	OK	 
USER	VerDashboardPositivo	255	START	1590851696500	1590851696500
REQUEST	255		Home	1590851696513	1590851696516	OK	 
USER	VerDashboardNegativo	276	START	1590851696553	1590851696553
USER	VerDashboardPositivo	256	START	1590851696553	1590851696553
REQUEST	276		Home	1590851696553	1590851696556	OK	 
REQUEST	256		Home	1590851696553	1590851696556	OK	 
USER	VerDashboardNegativo	277	START	1590851696604	1590851696604
USER	VerDashboardPositivo	257	START	1590851696604	1590851696604
REQUEST	257		Home	1590851696604	1590851696607	OK	 
REQUEST	277		Home	1590851696604	1590851696608	OK	 
USER	VerDashboardNegativo	278	START	1590851696650	1590851696650
USER	VerDashboardPositivo	258	START	1590851696650	1590851696650
REQUEST	278		Home	1590851696650	1590851696653	OK	 
REQUEST	258		Home	1590851696650	1590851696653	OK	 
USER	VerDashboardNegativo	279	START	1590851696702	1590851696702
USER	VerDashboardPositivo	259	START	1590851696702	1590851696702
REQUEST	259		Home	1590851696703	1590851696706	OK	 
REQUEST	279		Home	1590851696703	1590851696706	OK	 
USER	VerDashboardPositivo	260	START	1590851696754	1590851696754
USER	VerDashboardNegativo	280	START	1590851696754	1590851696754
REQUEST	280		Home	1590851696755	1590851696758	OK	 
REQUEST	260		Home	1590851696755	1590851696758	OK	 
USER	VerDashboardNegativo	281	START	1590851696800	1590851696800
USER	VerDashboardPositivo	261	START	1590851696800	1590851696800
REQUEST	281		Home	1590851696801	1590851696804	OK	 
REQUEST	261		Home	1590851696801	1590851696804	OK	 
USER	VerDashboardPositivo	262	START	1590851696853	1590851696853
USER	VerDashboardNegativo	282	START	1590851696853	1590851696853
REQUEST	282		Home	1590851696854	1590851696857	OK	 
REQUEST	262		Home	1590851696854	1590851696857	OK	 
USER	VerDashboardNegativo	303	START	1590851696901	1590851696901
USER	VerDashboardPositivo	283	START	1590851696901	1590851696901
REQUEST	283		Home	1590851696902	1590851696904	OK	 
REQUEST	303		Home	1590851696902	1590851696904	OK	 
USER	VerDashboardNegativo	304	START	1590851696954	1590851696954
USER	VerDashboardPositivo	284	START	1590851696954	1590851696954
REQUEST	284		Home	1590851696954	1590851696958	OK	 
REQUEST	304		Home	1590851696954	1590851696958	OK	 
USER	VerDashboardNegativo	305	START	1590851697000	1590851697000
USER	VerDashboardPositivo	285	START	1590851697000	1590851697000
REQUEST	305		Home	1590851697001	1590851697004	OK	 
REQUEST	285		Home	1590851697001	1590851697004	OK	 
USER	VerDashboardNegativo	306	START	1590851697051	1590851697051
USER	VerDashboardPositivo	286	START	1590851697051	1590851697051
REQUEST	286		Home	1590851697051	1590851697055	OK	 
REQUEST	306		Home	1590851697051	1590851697055	OK	 
USER	VerDashboardPositivo	287	START	1590851697104	1590851697104
USER	VerDashboardNegativo	307	START	1590851697104	1590851697104
REQUEST	307		Home	1590851697104	1590851697107	OK	 
REQUEST	287		Home	1590851697104	1590851697107	OK	 
USER	VerDashboardNegativo	308	START	1590851697155	1590851697155
USER	VerDashboardPositivo	288	START	1590851697155	1590851697155
REQUEST	308		Home	1590851697155	1590851697158	OK	 
REQUEST	288		Home	1590851697155	1590851697158	OK	 
USER	VerDashboardPositivo	289	START	1590851697200	1590851697200
USER	VerDashboardNegativo	309	START	1590851697200	1590851697200
REQUEST	289		Home	1590851697201	1590851697205	OK	 
REQUEST	309		Home	1590851697201	1590851697205	OK	 
USER	VerDashboardNegativo	310	START	1590851697251	1590851697251
USER	VerDashboardPositivo	290	START	1590851697251	1590851697251
REQUEST	310		Home	1590851697251	1590851697254	OK	 
REQUEST	290		Home	1590851697251	1590851697254	OK	 
USER	VerDashboardPositivo	291	START	1590851697303	1590851697303
USER	VerDashboardNegativo	311	START	1590851697303	1590851697303
REQUEST	291		Home	1590851697304	1590851697307	OK	 
REQUEST	311		Home	1590851697304	1590851697307	OK	 
USER	VerDashboardPositivo	292	START	1590851697355	1590851697355
USER	VerDashboardNegativo	312	START	1590851697355	1590851697355
REQUEST	292		Home	1590851697355	1590851697359	OK	 
REQUEST	312		Home	1590851697355	1590851697359	OK	 
USER	VerDashboardPositivo	293	START	1590851697400	1590851697400
USER	VerDashboardNegativo	313	START	1590851697400	1590851697400
REQUEST	313		Home	1590851697401	1590851697404	OK	 
REQUEST	293		Home	1590851697401	1590851697404	OK	 
USER	VerDashboardNegativo	314	START	1590851697452	1590851697452
USER	VerDashboardPositivo	294	START	1590851697452	1590851697452
REQUEST	314		Home	1590851697452	1590851697455	OK	 
REQUEST	294		Home	1590851697452	1590851697455	OK	 
USER	VerDashboardNegativo	315	START	1590851697504	1590851697504
USER	VerDashboardPositivo	295	START	1590851697504	1590851697504
REQUEST	295		Home	1590851697505	1590851697508	OK	 
REQUEST	315		Home	1590851697505	1590851697508	OK	 
USER	VerDashboardPositivo	296	START	1590851697550	1590851697550
USER	VerDashboardNegativo	316	START	1590851697550	1590851697550
REQUEST	316		Home	1590851697551	1590851697553	OK	 
REQUEST	296		Home	1590851697550	1590851697553	OK	 
USER	VerDashboardNegativo	317	START	1590851697602	1590851697602
USER	VerDashboardPositivo	297	START	1590851697602	1590851697602
REQUEST	317		Home	1590851697602	1590851697606	OK	 
REQUEST	297		Home	1590851697602	1590851697606	OK	 
USER	VerDashboardNegativo	318	START	1590851697653	1590851697653
USER	VerDashboardPositivo	298	START	1590851697653	1590851697653
REQUEST	318		Home	1590851697653	1590851697656	OK	 
REQUEST	298		Home	1590851697653	1590851697656	OK	 
USER	VerDashboardPositivo	299	START	1590851697705	1590851697705
USER	VerDashboardNegativo	319	START	1590851697705	1590851697705
REQUEST	319		Home	1590851697705	1590851697708	OK	 
REQUEST	299		Home	1590851697705	1590851697709	OK	 
USER	VerDashboardPositivo	300	START	1590851697750	1590851697750
USER	VerDashboardNegativo	320	START	1590851697750	1590851697750
REQUEST	320		Home	1590851697751	1590851697754	OK	 
REQUEST	300		Home	1590851697751	1590851697754	OK	 
USER	VerDashboardPositivo	301	START	1590851697802	1590851697802
USER	VerDashboardNegativo	321	START	1590851697802	1590851697802
REQUEST	301		Home	1590851697802	1590851697806	OK	 
REQUEST	321		Home	1590851697802	1590851697805	OK	 
USER	VerDashboardPositivo	302	START	1590851697855	1590851697855
USER	VerDashboardNegativo	322	START	1590851697855	1590851697855
REQUEST	322		Home	1590851697855	1590851697859	OK	 
REQUEST	302		Home	1590851697855	1590851697859	OK	 
USER	VerDashboardNegativo	343	START	1590851697880	1590851697880
USER	VerDashboardPositivo	323	START	1590851697880	1590851697880
REQUEST	323		Home	1590851697880	1590851697883	OK	 
REQUEST	343		Home	1590851697880	1590851697883	OK	 
USER	VerDashboardPositivo	324	START	1590851697931	1590851697931
USER	VerDashboardNegativo	344	START	1590851697931	1590851697931
REQUEST	344		Home	1590851697931	1590851697938	OK	 
REQUEST	324		Home	1590851697931	1590851697938	OK	 
USER	VerDashboardNegativo	345	START	1590851697983	1590851697983
USER	VerDashboardPositivo	325	START	1590851697983	1590851697983
REQUEST	325		Home	1590851697983	1590851697986	OK	 
REQUEST	345		Home	1590851697983	1590851697986	OK	 
USER	VerDashboardNegativo	346	START	1590851698036	1590851698036
USER	VerDashboardPositivo	326	START	1590851698036	1590851698036
REQUEST	346		Home	1590851698036	1590851698044	OK	 
REQUEST	326		Home	1590851698036	1590851698044	OK	 
USER	VerDashboardPositivo	327	START	1590851698086	1590851698086
USER	VerDashboardNegativo	347	START	1590851698086	1590851698086
REQUEST	347		Home	1590851698087	1590851698099	OK	 
REQUEST	327		Home	1590851698087	1590851698099	OK	 
USER	VerDashboardNegativo	348	START	1590851698132	1590851698132
USER	VerDashboardPositivo	328	START	1590851698132	1590851698132
REQUEST	328		Home	1590851698132	1590851698135	OK	 
REQUEST	348		Home	1590851698132	1590851698135	OK	 
USER	VerDashboardNegativo	349	START	1590851698184	1590851698184
USER	VerDashboardPositivo	329	START	1590851698184	1590851698184
REQUEST	349		Home	1590851698184	1590851698187	OK	 
REQUEST	329		Home	1590851698184	1590851698187	OK	 
USER	VerDashboardPositivo	330	START	1590851698234	1590851698234
USER	VerDashboardNegativo	350	START	1590851698235	1590851698235
REQUEST	330		Home	1590851698235	1590851698238	OK	 
REQUEST	350		Home	1590851698235	1590851698238	OK	 
USER	VerDashboardNegativo	351	START	1590851698280	1590851698280
USER	VerDashboardPositivo	331	START	1590851698280	1590851698280
REQUEST	331		Home	1590851698280	1590851698283	OK	 
REQUEST	351		Home	1590851698280	1590851698283	OK	 
USER	VerDashboardNegativo	352	START	1590851698331	1590851698331
USER	VerDashboardPositivo	332	START	1590851698331	1590851698331
REQUEST	352		Home	1590851698331	1590851698334	OK	 
REQUEST	332		Home	1590851698331	1590851698334	OK	 
USER	VerDashboardPositivo	333	START	1590851698383	1590851698383
USER	VerDashboardNegativo	353	START	1590851698383	1590851698383
REQUEST	333		Home	1590851698383	1590851698386	OK	 
REQUEST	353		Home	1590851698383	1590851698386	OK	 
USER	VerDashboardNegativo	354	START	1590851698434	1590851698434
USER	VerDashboardPositivo	334	START	1590851698434	1590851698434
REQUEST	334		Home	1590851698434	1590851698437	OK	 
REQUEST	354		Home	1590851698434	1590851698437	OK	 
USER	VerDashboardNegativo	355	START	1590851698484	1590851698484
USER	VerDashboardPositivo	335	START	1590851698484	1590851698484
REQUEST	335		Home	1590851698485	1590851698488	OK	 
REQUEST	355		Home	1590851698485	1590851698488	OK	 
USER	VerDashboardPositivo	336	START	1590851698531	1590851698531
USER	VerDashboardNegativo	356	START	1590851698531	1590851698531
REQUEST	356		Home	1590851698531	1590851698535	OK	 
REQUEST	336		Home	1590851698531	1590851698535	OK	 
USER	VerDashboardNegativo	357	START	1590851698581	1590851698581
USER	VerDashboardPositivo	337	START	1590851698581	1590851698581
REQUEST	357		Home	1590851698582	1590851698585	OK	 
REQUEST	337		Home	1590851698582	1590851698585	OK	 
USER	VerDashboardPositivo	338	START	1590851698634	1590851698634
USER	VerDashboardNegativo	358	START	1590851698634	1590851698634
REQUEST	358		Home	1590851698634	1590851698637	OK	 
REQUEST	338		Home	1590851698634	1590851698637	OK	 
USER	VerDashboardPositivo	339	START	1590851698680	1590851698680
USER	VerDashboardNegativo	359	START	1590851698681	1590851698681
REQUEST	339		Home	1590851698681	1590851698684	OK	 
REQUEST	359		Home	1590851698681	1590851698684	OK	 
USER	VerDashboardNegativo	360	START	1590851698732	1590851698732
USER	VerDashboardPositivo	340	START	1590851698732	1590851698732
REQUEST	340		Home	1590851698733	1590851698736	OK	 
REQUEST	360		Home	1590851698733	1590851698736	OK	 
USER	VerDashboardNegativo	361	START	1590851698784	1590851698784
USER	VerDashboardPositivo	341	START	1590851698784	1590851698784
REQUEST	341		Home	1590851698785	1590851698787	OK	 
REQUEST	361		Home	1590851698785	1590851698787	OK	 
USER	VerDashboardNegativo	362	START	1590851698830	1590851698830
USER	VerDashboardPositivo	342	START	1590851698830	1590851698830
REQUEST	362		Home	1590851698831	1590851698835	OK	 
REQUEST	342		Home	1590851698831	1590851698835	OK	 
USER	VerDashboardNegativo	383	START	1590851698904	1590851698904
USER	VerDashboardPositivo	363	START	1590851698904	1590851698904
REQUEST	363		Home	1590851698904	1590851698907	OK	 
REQUEST	383		Home	1590851698904	1590851698907	OK	 
REQUEST	1		Login	1590851698914	1590851698915	OK	 
REQUEST	42		dashboard2	1590851698914	1590851698916	OK	 
REQUEST	2		Login	1590851698925	1590851698926	OK	 
REQUEST	43		dashboard2	1590851698925	1590851698926	OK	 
REQUEST	42		dashboard2 Redirect 1	1590851698925	1590851698926	OK	 
REQUEST	43		dashboard2 Redirect 1	1590851698927	1590851698928	OK	 
USER	VerDashboardNegativo	42	END	1590851689849	1590851698932
USER	VerDashboardNegativo	43	END	1590851689895	1590851698932
USER	VerDashboardNegativo	384	START	1590851698950	1590851698950
USER	VerDashboardPositivo	364	START	1590851698950	1590851698950
REQUEST	384		Home	1590851698950	1590851698953	OK	 
REQUEST	364		Home	1590851698950	1590851698953	OK	 
REQUEST	3		Login	1590851698972	1590851698973	OK	 
REQUEST	44		dashboard2	1590851698972	1590851698973	OK	 
REQUEST	44		dashboard2 Redirect 1	1590851698973	1590851698974	OK	 
USER	VerDashboardNegativo	44	END	1590851689942	1590851698974
USER	VerDashboardPositivo	365	START	1590851699003	1590851699003
USER	VerDashboardNegativo	385	START	1590851699003	1590851699003
REQUEST	365		Home	1590851699003	1590851699006	OK	 
REQUEST	385		Home	1590851699003	1590851699006	OK	 
REQUEST	45		dashboard2	1590851699014	1590851699015	OK	 
REQUEST	45		dashboard2 Redirect 1	1590851699015	1590851699016	OK	 
USER	VerDashboardNegativo	45	END	1590851689990	1590851699016
REQUEST	4		Login	1590851699025	1590851699026	OK	 
USER	VerDashboardNegativo	386	START	1590851699051	1590851699051
USER	VerDashboardPositivo	366	START	1590851699051	1590851699051
REQUEST	366		Home	1590851699051	1590851699054	OK	 
REQUEST	386		Home	1590851699051	1590851699054	OK	 
REQUEST	46		dashboard2	1590851699062	1590851699063	OK	 
REQUEST	46		dashboard2 Redirect 1	1590851699063	1590851699064	OK	 
USER	VerDashboardNegativo	46	END	1590851690044	1590851699065
REQUEST	5		Login	1590851699073	1590851699074	OK	 
USER	VerDashboardNegativo	387	START	1590851699104	1590851699104
USER	VerDashboardPositivo	367	START	1590851699104	1590851699104
REQUEST	387		Home	1590851699104	1590851699112	OK	 
REQUEST	367		Home	1590851699104	1590851699112	OK	 
REQUEST	47		dashboard2	1590851699114	1590851699115	OK	 
REQUEST	47		dashboard2 Redirect 1	1590851699116	1590851699116	OK	 
USER	VerDashboardNegativo	47	END	1590851690092	1590851699117
REQUEST	6		Login	1590851699125	1590851699128	OK	 
USER	VerDashboardPositivo	368	START	1590851699150	1590851699150
USER	VerDashboardNegativo	388	START	1590851699150	1590851699150
REQUEST	368		Home	1590851699150	1590851699154	OK	 
REQUEST	388		Home	1590851699150	1590851699154	OK	 
REQUEST	7		Login	1590851699170	1590851699171	OK	 
REQUEST	48		dashboard2	1590851699170	1590851699171	OK	 
REQUEST	48		dashboard2 Redirect 1	1590851699172	1590851699175	OK	 
USER	VerDashboardNegativo	48	END	1590851690146	1590851699177
USER	VerDashboardPositivo	369	START	1590851699202	1590851699202
USER	VerDashboardNegativo	389	START	1590851699202	1590851699202
REQUEST	369		Home	1590851699202	1590851699206	OK	 
REQUEST	389		Home	1590851699202	1590851699206	OK	 
REQUEST	49		dashboard2	1590851699213	1590851699214	OK	 
REQUEST	49		dashboard2 Redirect 1	1590851699215	1590851699215	OK	 
USER	VerDashboardNegativo	49	END	1590851690191	1590851699216
REQUEST	8		Login	1590851699225	1590851699226	OK	 
USER	VerDashboardNegativo	390	START	1590851699255	1590851699255
