ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	CrearValoraciones	crearvaloraciones	1590567675602	 	3.3.1
REQUEST	2126		Valorar Redirect 1	1590567864983	1590567865004	OK	 
REQUEST	2116		Valorar Redirect 1	1590567864952	1590567865005	OK	 
REQUEST	2128		Valorar Redirect 1	1590567864990	1590567865012	OK	 
REQUEST	2124		Valorar Redirect 1	1590567864983	1590567865013	OK	 
REQUEST	2125		Valorar Redirect 1	1590567864993	1590567865013	OK	 
REQUEST	2131		Valorar	1590567865013	1590567865016	OK	 
REQUEST	2132		Valorar	1590567865013	1590567865016	OK	 
REQUEST	2131		Valorar Redirect 1	1590567865016	1590567865026	OK	 
REQUEST	2132		Valorar Redirect 1	1590567865016	1590567865029	OK	 
REQUEST	2129		Valorar	1590567865029	1590567865031	OK	 
REQUEST	2137		Valorar	1590567865029	1590567865032	OK	 
REQUEST	2134		Valorar	1590567865031	1590567865033	OK	 
REQUEST	2129		Valorar Redirect 1	1590567865031	1590567865042	OK	 
REQUEST	2137		Valorar Redirect 1	1590567865032	1590567865046	OK	 
REQUEST	2134		Valorar Redirect 1	1590567865033	1590567865047	OK	 
REQUEST	2141		Valorar	1590567865061	1590567865063	OK	 
REQUEST	2139		Valorar	1590567865061	1590567865063	OK	 
REQUEST	2141		Valorar Redirect 1	1590567865063	1590567865072	OK	 
REQUEST	2139		Valorar Redirect 1	1590567865063	1590567865072	OK	 
REQUEST	2133		Valorar	1590567865091	1590567865093	OK	 
REQUEST	2133		Valorar Redirect 1	1590567865094	1590567865101	OK	 
REQUEST	2135		Valorar	1590567865114	1590567865116	OK	 
REQUEST	2135		Valorar Redirect 1	1590567865116	1590567865127	OK	 
REQUEST	2153		Valorar	1590567865129	1590567865132	OK	 
REQUEST	2153		Valorar Redirect 1	1590567865132	1590567865141	OK	 
REQUEST	2152		Valorar	1590567865214	1590567865217	OK	 
REQUEST	2152		Valorar Redirect 1	1590567865217	1590567865225	OK	 
REQUEST	2146		Valorar	1590567865229	1590567865232	OK	 
REQUEST	2167		Valorar	1590567865229	1590567865232	OK	 
REQUEST	2136		Valorar	1590567865229	1590567865232	OK	 
REQUEST	2169		Valorar	1590567865229	1590567865232	OK	 
REQUEST	2177		Valorar	1590567865231	1590567865234	OK	 
REQUEST	2130		Valorar	1590567865231	1590567865234	OK	 
REQUEST	2176		Valorar	1590567865231	1590567865234	OK	 
REQUEST	2146		Valorar Redirect 1	1590567865232	1590567865243	OK	 
REQUEST	2136		Valorar Redirect 1	1590567865232	1590567865249	OK	 
REQUEST	2169		Valorar Redirect 1	1590567865232	1590567865250	OK	 
REQUEST	2176		Valorar Redirect 1	1590567865234	1590567865252	OK	 
REQUEST	2143		Valorar	1590567865247	1590567865253	OK	 
REQUEST	2130		Valorar Redirect 1	1590567865234	1590567865254	OK	 
REQUEST	2177		Valorar Redirect 1	1590567865234	1590567865255	OK	 
REQUEST	2167		Valorar Redirect 1	1590567865232	1590567865255	OK	 
REQUEST	2179		Valorar	1590567865251	1590567865256	OK	 
REQUEST	2180		Valorar	1590567865253	1590567865257	OK	 
REQUEST	2186		Valorar	1590567865261	1590567865278	OK	 
REQUEST	2143		Valorar Redirect 1	1590567865253	1590567865282	OK	 
REQUEST	2179		Valorar Redirect 1	1590567865256	1590567865286	OK	 
REQUEST	2180		Valorar Redirect 1	1590567865257	1590567865287	OK	 
REQUEST	2186		Valorar Redirect 1	1590567865278	1590567865290	OK	 
REQUEST	2158		Valorar	1590567865292	1590567865294	OK	 
REQUEST	2157		Valorar	1590567865292	1590567865295	OK	 
REQUEST	2195		Valorar	1590567865292	1590567865295	OK	 
REQUEST	2170		Valorar	1590567865292	1590567865295	OK	 
REQUEST	2157		Valorar Redirect 1	1590567865295	1590567865308	OK	 
REQUEST	2170		Valorar Redirect 1	1590567865295	1590567865309	OK	 
REQUEST	2158		Valorar Redirect 1	1590567865294	1590567865311	OK	 
REQUEST	2195		Valorar Redirect 1	1590567865295	1590567865311	OK	 
REQUEST	2164		Valorar	1590567865314	1590567865316	OK	 
REQUEST	2196		Valorar	1590567865314	1590567865316	OK	 
REQUEST	2198		Valorar	1590567865314	1590567865316	OK	 
REQUEST	2198		Valorar Redirect 1	1590567865316	1590567865327	OK	 
REQUEST	2196		Valorar Redirect 1	1590567865316	1590567865327	OK	 
REQUEST	2164		Valorar Redirect 1	1590567865316	1590567865335	OK	 
REQUEST	2162		Valorar	1590567865333	1590567865337	OK	 
REQUEST	2160		Valorar	1590567865333	1590567865337	OK	 
REQUEST	2149		Valorar	1590567865333	1590567865338	OK	 
REQUEST	2174		Valorar	1590567865333	1590567865338	OK	 
REQUEST	2159		Valorar	1590567865333	1590567865338	OK	 
REQUEST	2147		Valorar	1590567865333	1590567865338	OK	 
REQUEST	2202		Valorar	1590567865334	1590567865338	OK	 
REQUEST	2140		Valorar	1590567865333	1590567865339	OK	 
REQUEST	2168		Valorar	1590567865333	1590567865339	OK	 
REQUEST	2159		Valorar Redirect 1	1590567865338	1590567865398	OK	 
REQUEST	2140		Valorar Redirect 1	1590567865339	1590567865399	OK	 
REQUEST	2162		Valorar Redirect 1	1590567865337	1590567865401	OK	 
REQUEST	2145		Valorar	1590567865361	1590567865404	OK	 
REQUEST	2173		Valorar	1590567865376	1590567865404	OK	 
REQUEST	2202		Valorar Redirect 1	1590567865338	1590567865405	OK	 
REQUEST	2148		Valorar	1590567865361	1590567865407	OK	 
REQUEST	2160		Valorar Redirect 1	1590567865337	1590567865408	OK	 
REQUEST	2147		Valorar Redirect 1	1590567865338	1590567865409	OK	 
REQUEST	2174		Valorar Redirect 1	1590567865338	1590567865410	OK	 
REQUEST	2178		Valorar	1590567865361	1590567865412	OK	 
REQUEST	2175		Valorar	1590567865377	1590567865412	OK	 
REQUEST	2168		Valorar Redirect 1	1590567865339	1590567865413	OK	 
REQUEST	2138		Valorar	1590567865376	1590567865413	OK	 
REQUEST	2144		Valorar	1590567865377	1590567865416	OK	 
REQUEST	2172		Valorar	1590567865377	1590567865418	OK	 
REQUEST	2149		Valorar Redirect 1	1590567865338	1590567865419	OK	 
REQUEST	2411		Valorar	1590567865414	1590567865422	OK	 
REQUEST	2155		Valorar	1590567865431	1590567865436	OK	 
REQUEST	2173		Valorar Redirect 1	1590567865404	1590567865438	OK	 
REQUEST	2178		Valorar Redirect 1	1590567865412	1590567865439	OK	 
REQUEST	2145		Valorar Redirect 1	1590567865404	1590567865440	OK	 
REQUEST	2148		Valorar Redirect 1	1590567865407	1590567865442	OK	 
REQUEST	2182		Valorar	1590567865431	1590567865445	OK	 
REQUEST	2175		Valorar Redirect 1	1590567865412	1590567865445	OK	 
REQUEST	2138		Valorar Redirect 1	1590567865413	1590567865448	OK	 
REQUEST	2424		Valorar	1590567865446	1590567865450	OK	 
REQUEST	2411		Valorar Redirect 1	1590567865422	1590567865459	OK	 
REQUEST	2172		Valorar Redirect 1	1590567865418	1590567865461	OK	 
REQUEST	2155		Valorar Redirect 1	1590567865436	1590567865461	OK	 
REQUEST	2144		Valorar Redirect 1	1590567865416	1590567865462	OK	 
REQUEST	2182		Valorar Redirect 1	1590567865445	1590567865464	OK	 
REQUEST	2420		Valorar	1590567865461	1590567865465	OK	 
REQUEST	2185		Valorar	1590567865461	1590567865465	OK	 
REQUEST	2422		Valorar	1590567865461	1590567865466	OK	 
REQUEST	2424		Valorar Redirect 1	1590567865450	1590567865466	OK	 
REQUEST	2422		Valorar Redirect 1	1590567865466	1590567865477	OK	 
REQUEST	2185		Valorar Redirect 1	1590567865465	1590567865477	OK	 
REQUEST	2420		Valorar Redirect 1	1590567865465	1590567865480	OK	 
REQUEST	2150		Valorar	1590567865561	1590567865564	OK	 
REQUEST	2444		Valorar	1590567865561	1590567865564	OK	 
REQUEST	2192		Valorar	1590567865561	1590567865564	OK	 
REQUEST	2171		Valorar	1590567865561	1590567865564	OK	 
REQUEST	2156		Valorar	1590567865561	1590567865564	OK	 
REQUEST	2443		Valorar	1590567865561	1590567865564	OK	 
REQUEST	2188		Valorar	1590567865576	1590567865579	OK	 
REQUEST	2156		Valorar Redirect 1	1590567865564	1590567865582	OK	 
REQUEST	2150		Valorar Redirect 1	1590567865564	1590567865582	OK	 
REQUEST	2192		Valorar Redirect 1	1590567865564	1590567865583	OK	 
REQUEST	2444		Valorar Redirect 1	1590567865564	1590567865584	OK	 
REQUEST	2445		Valorar	1590567865581	1590567865590	OK	 
REQUEST	2443		Valorar Redirect 1	1590567865564	1590567865590	OK	 
REQUEST	2171		Valorar Redirect 1	1590567865564	1590567865591	OK	 
REQUEST	2188		Valorar Redirect 1	1590567865579	1590567865594	OK	 
REQUEST	2445		Valorar Redirect 1	1590567865590	1590567865599	OK	 
REQUEST	2142		Valorar	1590567865661	1590567865664	OK	 
REQUEST	2142		Valorar Redirect 1	1590567865664	1590567865672	OK	 
REQUEST	2464		Valorar	1590567865692	1590567865695	OK	 
REQUEST	2464		Valorar Redirect 1	1590567865695	1590567865704	OK	 
REQUEST	2193		Valorar	1590567865714	1590567865717	OK	 
REQUEST	2193		Valorar Redirect 1	1590567865717	1590567865728	OK	 
REQUEST	2446		Valorar	1590567865730	1590567865733	OK	 
REQUEST	2165		Valorar	1590567865731	1590567865734	OK	 
REQUEST	2201		Valorar	1590567865731	1590567865734	OK	 
REQUEST	2199		Valorar	1590567865731	1590567865734	OK	 
REQUEST	2468		Valorar	1590567865731	1590567865735	OK	 
REQUEST	2201		Valorar Redirect 1	1590567865734	1590567865747	OK	 
REQUEST	2200		Valorar	1590567865745	1590567865750	OK	 
REQUEST	2446		Valorar Redirect 1	1590567865733	1590567865750	OK	 
REQUEST	2199		Valorar Redirect 1	1590567865734	1590567865752	OK	 
REQUEST	2483		Valorar	1590567865745	1590567865753	OK	 
REQUEST	2468		Valorar Redirect 1	1590567865735	1590567865753	OK	 
REQUEST	2151		Valorar	1590567865745	1590567865753	OK	 
REQUEST	2165		Valorar Redirect 1	1590567865734	1590567865756	OK	 
REQUEST	2206		Valorar	1590567865754	1590567865758	OK	 
REQUEST	2203		Valorar	1590567865753	1590567865758	OK	 
REQUEST	2209		Valorar	1590567865754	1590567865758	OK	 
REQUEST	2205		Valorar	1590567865754	1590567865758	OK	 
REQUEST	2214		Valorar	1590567865777	1590567865791	OK	 
REQUEST	2211		Valorar	1590567865781	1590567865792	OK	 
REQUEST	2483		Valorar Redirect 1	1590567865753	1590567865794	OK	 
REQUEST	2151		Valorar Redirect 1	1590567865753	1590567865796	OK	 
REQUEST	2200		Valorar Redirect 1	1590567865750	1590567865800	OK	 
REQUEST	2414		Valorar	1590567865781	1590567865805	OK	 
REQUEST	2213		Valorar	1590567865781	1590567865806	OK	 
REQUEST	2209		Valorar Redirect 1	1590567865758	1590567865807	OK	 
REQUEST	2210		Valorar	1590567865781	1590567865809	OK	 
REQUEST	2205		Valorar Redirect 1	1590567865758	1590567865814	OK	 
REQUEST	2181		Valorar	1590567865781	1590567865817	OK	 
REQUEST	2204		Valorar	1590567865796	1590567865817	OK	 
REQUEST	2214		Valorar Redirect 1	1590567865792	1590567865819	OK	 
REQUEST	2206		Valorar Redirect 1	1590567865758	1590567865822	OK	 
REQUEST	2187		Valorar	1590567865800	1590567865822	OK	 
REQUEST	2414		Valorar Redirect 1	1590567865805	1590567865824	OK	 
REQUEST	2412		Valorar	1590567865781	1590567865824	OK	 
REQUEST	2213		Valorar Redirect 1	1590567865806	1590567865825	OK	 
REQUEST	2203		Valorar Redirect 1	1590567865758	1590567865827	OK	 
REQUEST	2212		Valorar	1590567865800	1590567865828	OK	 
REQUEST	2210		Valorar Redirect 1	1590567865809	1590567865833	OK	 
REQUEST	2486		Valorar	1590567865835	1590567865840	OK	 
REQUEST	2415		Valorar	1590567865835	1590567865842	OK	 
REQUEST	2211		Valorar Redirect 1	1590567865792	1590567865844	OK	 
REQUEST	2204		Valorar Redirect 1	1590567865817	1590567865845	OK	 
REQUEST	2181		Valorar Redirect 1	1590567865817	1590567865845	OK	 
REQUEST	2187		Valorar Redirect 1	1590567865822	1590567865845	OK	 
REQUEST	2412		Valorar Redirect 1	1590567865824	1590567865847	OK	 
REQUEST	2482		Valorar	1590567865851	1590567865855	OK	 
REQUEST	2212		Valorar Redirect 1	1590567865828	1590567865855	OK	 
REQUEST	2486		Valorar Redirect 1	1590567865840	1590567865860	OK	 
REQUEST	2415		Valorar Redirect 1	1590567865842	1590567865861	OK	 
REQUEST	2184		Valorar	1590567865861	1590567865863	OK	 
REQUEST	2489		Valorar	1590567865861	1590567865863	OK	 
REQUEST	2482		Valorar Redirect 1	1590567865855	1590567865870	OK	 
REQUEST	2489		Valorar Redirect 1	1590567865863	1590567865874	OK	 
REQUEST	2184		Valorar Redirect 1	1590567865863	1590567865874	OK	 
REQUEST	2421		Valorar	1590567865877	1590567865879	OK	 
REQUEST	2488		Valorar	1590567865881	1590567865883	OK	 
REQUEST	2413		Valorar	1590567865881	1590567865883	OK	 
REQUEST	2423		Valorar	1590567865881	1590567865883	OK	 
REQUEST	2419		Valorar	1590567865881	1590567865883	OK	 
REQUEST	2190		Valorar	1590567865881	1590567865884	OK	 
REQUEST	2421		Valorar Redirect 1	1590567865879	1590567865891	OK	 
REQUEST	2488		Valorar Redirect 1	1590567865883	1590567865901	OK	 
REQUEST	2423		Valorar Redirect 1	1590567865883	1590567865901	OK	 
REQUEST	2413		Valorar Redirect 1	1590567865883	1590567865902	OK	 
REQUEST	2419		Valorar Redirect 1	1590567865883	1590567865902	OK	 
REQUEST	2190		Valorar Redirect 1	1590567865884	1590567865904	OK	 
REQUEST	2512		Valorar	1590567865915	1590567865917	OK	 
REQUEST	2512		Valorar Redirect 1	1590567865917	1590567865925	OK	 
REQUEST	2436		Valorar	1590567865931	1590567865933	OK	 
REQUEST	2427		Valorar	1590567865931	1590567865933	OK	 
REQUEST	2428		Valorar	1590567865931	1590567865933	OK	 
REQUEST	2437		Valorar	1590567865931	1590567865933	OK	 
REQUEST	2428		Valorar Redirect 1	1590567865933	1590567865947	OK	 
REQUEST	2436		Valorar Redirect 1	1590567865933	1590567865948	OK	 
REQUEST	2427		Valorar Redirect 1	1590567865933	1590567865953	OK	 
REQUEST	2430		Valorar	1590567865946	1590567865953	OK	 
REQUEST	2435		Valorar	1590567865946	1590567865954	OK	 
REQUEST	2437		Valorar Redirect 1	1590567865933	1590567865956	OK	 
REQUEST	2435		Valorar Redirect 1	1590567865954	1590567865964	OK	 
REQUEST	2430		Valorar Redirect 1	1590567865953	1590567865965	OK	 
REQUEST	2438		Valorar	1590567866015	1590567866018	OK	 
REQUEST	2429		Valorar	1590567866015	1590567866018	OK	 
REQUEST	2528		Valorar	1590567866015	1590567866018	OK	 
REQUEST	2442		Valorar	1590567866015	1590567866018	OK	 
REQUEST	2429		Valorar Redirect 1	1590567866018	1590567866031	OK	 
REQUEST	2438		Valorar Redirect 1	1590567866018	1590567866031	OK	 
REQUEST	2442		Valorar Redirect 1	1590567866018	1590567866031	OK	 
REQUEST	2528		Valorar Redirect 1	1590567866018	1590567866032	OK	 
REQUEST	2534		Valorar	1590567866031	1590567866033	OK	 
REQUEST	2191		Valorar	1590567866031	1590567866034	OK	 
REQUEST	2191		Valorar Redirect 1	1590567866034	1590567866043	OK	 
REQUEST	2534		Valorar Redirect 1	1590567866033	1590567866043	OK	 
REQUEST	2431		Valorar	1590567866046	1590567866048	OK	 
REQUEST	2431		Valorar Redirect 1	1590567866048	1590567866056	OK	 
REQUEST	2541		Valorar	1590567866062	1590567866064	OK	 
REQUEST	2449		Valorar	1590567866062	1590567866064	OK	 
REQUEST	2194		Valorar	1590567866062	1590567866064	OK	 
REQUEST	2197		Valorar	1590567866062	1590567866064	OK	 
REQUEST	2544		Valorar	1590567866062	1590567866065	OK	 
REQUEST	2447		Valorar	1590567866062	1590567866065	OK	 
REQUEST	2547		Valorar	1590567866077	1590567866080	OK	 
REQUEST	2440		Valorar	1590567866077	1590567866090	OK	 
REQUEST	2542		Valorar	1590567866087	1590567866090	OK	 
REQUEST	2194		Valorar Redirect 1	1590567866065	1590567866093	OK	 
REQUEST	2449		Valorar Redirect 1	1590567866065	1590567866094	OK	 
REQUEST	2447		Valorar Redirect 1	1590567866065	1590567866094	OK	 
REQUEST	2458		Valorar	1590567866088	1590567866098	OK	 
REQUEST	2547		Valorar Redirect 1	1590567866080	1590567866100	OK	 
REQUEST	2197		Valorar Redirect 1	1590567866065	1590567866100	OK	 
REQUEST	2544		Valorar Redirect 1	1590567866065	1590567866101	OK	 
REQUEST	2463		Valorar	1590567866099	1590567866104	OK	 
REQUEST	2451		Valorar	1590567866099	1590567866105	OK	 
REQUEST	2541		Valorar Redirect 1	1590567866065	1590567866108	OK	 
REQUEST	2542		Valorar Redirect 1	1590567866090	1590567866116	OK	 
REQUEST	2440		Valorar Redirect 1	1590567866090	1590567866117	OK	 
REQUEST	2458		Valorar Redirect 1	1590567866098	1590567866117	OK	 
REQUEST	2463		Valorar Redirect 1	1590567866104	1590567866122	OK	 
REQUEST	2451		Valorar Redirect 1	1590567866105	1590567866122	OK	 
REQUEST	2540		Valorar	1590567866121	1590567866124	OK	 
REQUEST	2448		Valorar	1590567866121	1590567866124	OK	 
REQUEST	2467		Valorar	1590567866131	1590567866134	OK	 
REQUEST	2448		Valorar Redirect 1	1590567866124	1590567866137	OK	 
REQUEST	2540		Valorar Redirect 1	1590567866124	1590567866137	OK	 
REQUEST	2163		Valorar	1590567866131	1590567866140	OK	 
REQUEST	2539		Valorar	1590567866131	1590567866140	OK	 
REQUEST	2470		Valorar	1590567866131	1590567866140	OK	 
REQUEST	2549		Valorar	1590567866131	1590567866140	OK	 
REQUEST	2454		Valorar	1590567866131	1590567866140	OK	 
REQUEST	2455		Valorar	1590567866131	1590567866141	OK	 
REQUEST	2166		Valorar	1590567866154	1590567866159	OK	 
REQUEST	2163		Valorar Redirect 1	1590567866140	1590567866159	OK	 
REQUEST	2455		Valorar Redirect 1	1590567866141	1590567866160	OK	 
REQUEST	2467		Valorar Redirect 1	1590567866134	1590567866162	OK	 
REQUEST	2549		Valorar Redirect 1	1590567866140	1590567866162	OK	 
REQUEST	2462		Valorar	1590567866154	1590567866165	OK	 
REQUEST	2470		Valorar Redirect 1	1590567866140	1590567866167	OK	 
REQUEST	2539		Valorar Redirect 1	1590567866140	1590567866167	OK	 
REQUEST	2454		Valorar Redirect 1	1590567866140	1590567866169	OK	 
REQUEST	2485		Valorar	1590567866154	1590567866170	OK	 
REQUEST	2472		Valorar	1590567866155	1590567866170	OK	 
REQUEST	2475		Valorar	1590567866154	1590567866170	OK	 
REQUEST	2465		Valorar	1590567866155	1590567866170	OK	 
REQUEST	2460		Valorar	1590567866155	1590567866172	OK	 
REQUEST	2478		Valorar	1590567866154	1590567866172	OK	 
REQUEST	2457		Valorar	1590567866154	1590567866172	OK	 
REQUEST	2459		Valorar	1590567866154	1590567866173	OK	 
REQUEST	2416		Valorar	1590567866154	1590567866173	OK	 
REQUEST	2466		Valorar	1590567866154	1590567866173	OK	 
REQUEST	2474		Valorar	1590567866155	1590567866175	OK	 
REQUEST	2476		Valorar	1590567866154	1590567866176	OK	 
REQUEST	2481		Valorar	1590567866167	1590567866176	OK	 
REQUEST	2471		Valorar	1590567866154	1590567866177	OK	 
REQUEST	2166		Valorar Redirect 1	1590567866159	1590567866187	OK	 
REQUEST	2462		Valorar Redirect 1	1590567866165	1590567866191	OK	 
REQUEST	2460		Valorar Redirect 1	1590567866172	1590567866192	OK	 
REQUEST	2459		Valorar Redirect 1	1590567866173	1590567866194	OK	 
REQUEST	2465		Valorar Redirect 1	1590567866170	1590567866195	OK	 
REQUEST	2478		Valorar Redirect 1	1590567866172	1590567866195	OK	 
REQUEST	2492		Valorar	1590567866181	1590567866198	OK	 
REQUEST	2474		Valorar Redirect 1	1590567866175	1590567866199	OK	 
REQUEST	2479		Valorar	1590567866167	1590567866201	OK	 
REQUEST	2495		Valorar	1590567866167	1590567866204	OK	 
REQUEST	2457		Valorar Redirect 1	1590567866172	1590567866205	OK	 
REQUEST	2473		Valorar	1590567866167	1590567866208	OK	 
REQUEST	2557		Valorar	1590567866171	1590567866208	OK	 
REQUEST	2207		Valorar	1590567866167	1590567866208	OK	 
REQUEST	2502		Valorar	1590567866201	1590567866208	OK	 
REQUEST	2477		Valorar	1590567866167	1590567866211	OK	 
REQUEST	2475		Valorar Redirect 1	1590567866170	1590567866212	OK	 
REQUEST	2472		Valorar Redirect 1	1590567866170	1590567866214	OK	 
REQUEST	2466		Valorar Redirect 1	1590567866173	1590567866220	OK	 
REQUEST	2484		Valorar	1590567866181	1590567866221	OK	 
REQUEST	2493		Valorar	1590567866196	1590567866223	OK	 
REQUEST	2416		Valorar Redirect 1	1590567866173	1590567866226	OK	 
REQUEST	2494		Valorar	1590567866181	1590567866226	OK	 
REQUEST	2471		Valorar Redirect 1	1590567866177	1590567866228	OK	 
REQUEST	2507		Valorar	1590567866218	1590567866228	OK	 
REQUEST	2183		Valorar	1590567866201	1590567866230	OK	 
REQUEST	2487		Valorar	1590567866203	1590567866230	OK	 
REQUEST	2480		Valorar	1590567866196	1590567866232	OK	 
REQUEST	2476		Valorar Redirect 1	1590567866176	1590567866234	OK	 
REQUEST	2505		Valorar	1590567866219	1590567866234	OK	 
REQUEST	2477		Valorar Redirect 1	1590567866211	1590567866237	OK	 
REQUEST	2506		Valorar	1590567866201	1590567866237	OK	 
REQUEST	2491		Valorar	1590567866202	1590567866239	OK	 
REQUEST	2498		Valorar	1590567866196	1590567866240	OK	 
REQUEST	2469		Valorar	1590567866219	1590567866243	OK	 
REQUEST	2479		Valorar Redirect 1	1590567866201	1590567866243	OK	 
REQUEST	2481		Valorar Redirect 1	1590567866176	1590567866255	OK	 
REQUEST	2495		Valorar Redirect 1	1590567866204	1590567866255	OK	 
REQUEST	2473		Valorar Redirect 1	1590567866208	1590567866256	OK	 
REQUEST	2183		Valorar Redirect 1	1590567866230	1590567866259	OK	 
REQUEST	2502		Valorar Redirect 1	1590567866208	1590567866259	OK	 
REQUEST	2507		Valorar Redirect 1	1590567866228	1590567866259	OK	 
REQUEST	2417		Valorar	1590567866219	1590567866262	OK	 
REQUEST	2492		Valorar Redirect 1	1590567866198	1590567866263	OK	 
REQUEST	2207		Valorar Redirect 1	1590567866208	1590567866267	OK	 
REQUEST	2208		Valorar	1590567866203	1590567866275	OK	 
REQUEST	2499		Valorar	1590567866201	1590567866278	OK	 
REQUEST	2484		Valorar Redirect 1	1590567866222	1590567866280	OK	 
REQUEST	2498		Valorar Redirect 1	1590567866240	1590567866280	OK	 
REQUEST	2557		Valorar Redirect 1	1590567866208	1590567866305	OK	 
REQUEST	2480		Valorar Redirect 1	1590567866232	1590567866306	OK	 
REQUEST	2494		Valorar Redirect 1	1590567866227	1590567866306	OK	 
