ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.CrearLocalTest	crearlocaltest	1590235716678	 	3.3.1
USER	CrearLocalTestPositivo	2356	END	1590235765147	1590236057347
REQUEST	4873		MyLocales	1590235997988	1590236057351	OK	 
REQUEST	2580		FieldsEmpty	1590236003477	1590236057356	OK	 
REQUEST	2595		FieldsEmpty	1590236003665	1590236057357	OK	 
REQUEST	2887		FieldsEmpty	1590236003677	1590236057359	OK	 
REQUEST	4815		MyLocales	1590236003019	1590236057364	OK	 
USER	CrearLocalTestNegativo	2696	END	1590235771742	1590236057424
REQUEST	4397		FormLocal	1590235997431	1590236057431	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2616		LocalCreated	1590235997430	1590236057433	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4877		MyLocales	1590235998060	1590236057437	OK	 
REQUEST	3708		FormLocal	1590235998107	1590236057439	OK	 
REQUEST	2504		LocalCreated	1590235998157	1590236057440	OK	 
REQUEST	2753		LocalCreated	1590236003693	1590236057441	OK	 
REQUEST	2627		LocalCreated	1590235998271	1590236057465	OK	 
REQUEST	3610		FormLocal	1590236003834	1590236057467	OK	 
REQUEST	3305		FormLocal	1590236003897	1590236057468	OK	 
REQUEST	3689		FormLocal	1590236003912	1590236057469	OK	 
REQUEST	2604		LocalCreated	1590235998324	1590236057470	OK	 
REQUEST	2707		LocalCreated	1590235998324	1590236057471	OK	 
REQUEST	4947		MyLocales	1590235998060	1590236057480	OK	 
REQUEST	2505		LocalCreated	1590235997480	1590236057481	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3593		FormLocal	1590235997482	1590236057482	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2654		LocalCreated	1590235997482	1590236057482	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4869		MyLocales	1590235997491	1590236057491	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4922		MyLocales	1590235998042	1590236057494	OK	 
REQUEST	2582		FieldsEmpty	1590236004052	1590236057499	OK	 
REQUEST	4702		MyLocales	1590235998060	1590236057500	OK	 
REQUEST	3546		FormLocal	1590236004067	1590236057505	OK	 
REQUEST	2727		LocalCreated	1590235998447	1590236057507	OK	 
REQUEST	2636		FieldsEmpty	1590236004147	1590236057508	OK	 
REQUEST	4905		FormLocal	1590236004157	1590236057510	OK	 
REQUEST	2644		FieldsEmpty	1590236004157	1590236057512	OK	 
REQUEST	3695		FormLocal	1590236004220	1590236057513	OK	 
REQUEST	4951		MyLocales	1590235997501	1590236057513	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2653		LocalCreated Redirect 1	1590236003475	1590236057528	OK	 
REQUEST	2495		FieldsEmpty	1590236004272	1590236057532	OK	 
REQUEST	2802		FieldsEmpty	1590236004360	1590236057539	OK	 
REQUEST	3729		FormLocal	1590235997569	1590236057576	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4963		MyLocales	1590235997648	1590236057648	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3741		FormLocal	1590235998601	1590236057653	OK	 
REQUEST	3703		FormLocal	1590235998640	1590236057654	OK	 
REQUEST	2751		FieldsEmpty	1590236004419	1590236057656	OK	 
REQUEST	4957		MyLocales	1590235998077	1590236057678	OK	 
REQUEST	4882		MyLocales	1590235998077	1590236057691	OK	 
REQUEST	2624		LocalCreated	1590235998722	1590236057692	OK	 
REQUEST	2374		LocalCreated	1590235998728	1590236057693	OK	 
REQUEST	2640		FieldsEmpty	1590236004502	1590236057694	OK	 
REQUEST	4915		MyLocales	1590235997696	1590236057697	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2679		FieldsEmpty	1590236004556	1590236057699	OK	 
REQUEST	2619		LocalCreated	1590235998728	1590236057757	OK	 
REQUEST	3727		FormLocal	1590235998752	1590236057758	OK	 
REQUEST	4867		MyLocales	1590235998060	1590236057760	OK	 
REQUEST	4764		MyLocales	1590235998107	1590236057789	OK	 
REQUEST	3455		FormLocal	1590235998814	1590236057791	OK	 
REQUEST	2718		LocalCreated	1590236004645	1590236057792	OK	 
USER	CrearLocalTestNegativo	2537	END	1590235768393	1590236057792
REQUEST	2602		FieldsEmpty	1590236004462	1590236057815	OK	 
REQUEST	2615		LocalCreated	1590235998840	1590236057903	OK	 
REQUEST	2557		LocalCreated	1590235998858	1590236057903	OK	 
REQUEST	4409		FormLocal	1590236004691	1590236057904	OK	 
REQUEST	2652		FieldsEmpty	1590236004757	1590236057905	OK	 
REQUEST	2833		FieldsEmpty	1590236004800	1590236057907	OK	 
REQUEST	2829		FieldsEmpty	1590236004817	1590236057908	OK	 
REQUEST	4874		MyLocales	1590235998445	1590236057915	OK	 
REQUEST	2524		LocalCreated	1590235999161	1590236057916	OK	 
REQUEST	2549		FieldsEmpty	1590236004842	1590236057919	OK	 
REQUEST	3779		FormLocal	1590235999177	1590236057921	OK	 
REQUEST	2661		LocalCreated	1590235999208	1590236057922	OK	 
REQUEST	2660		LocalCreated	1590235999208	1590236057922	OK	 
REQUEST	2830		FieldsEmpty	1590236004875	1590236057924	OK	 
REQUEST	3730		FormLocal	1590236004877	1590236057924	OK	 
REQUEST	2610		LocalCreated	1590236004930	1590236057927	OK	 
REQUEST	2561		LocalCreated	1590235999267	1590236057928	OK	 
REQUEST	4783		MyLocales	1590235998586	1590236057933	OK	 
REQUEST	4762		FormLocal	1590235999333	1590236057934	OK	 
REQUEST	4670		FormLocal	1590236005058	1590236057936	OK	 
REQUEST	4835		FormLocal	1590236005058	1590236057938	OK	 
REQUEST	2893		FieldsEmpty	1590236005083	1590236057939	OK	 
REQUEST	2573		LocalCreated	1590235997939	1590236057941	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3505		FormLocal	1590235997939	1590236057941	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4948		MyLocales	1590235998379	1590236057953	OK	 
REQUEST	2522		LocalCreated	1590235997939	1590236057990	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4786		MyLocales	1590235998586	1590236058014	OK	 
USER	CrearLocalTestNegativo	2541	END	1590235768568	1590236058073
REQUEST	1859		LocalCreated Redirect 1	1590235998643	1590236058097	OK	 
REQUEST	2625		LocalCreated	1590235999447	1590236058102	OK	 
REQUEST	3423		FormLocal	1590235999447	1590236058103	OK	 
REQUEST	2630		FieldsEmpty	1590236005303	1590236058104	OK	 
REQUEST	2742		FieldsEmpty	1590236005306	1590236058105	OK	 
REQUEST	4728		MyLocales	1590235998695	1590236058141	OK	 
REQUEST	2850		FieldsEmpty	1590236005328	1590236058146	OK	 
REQUEST	2600		FieldsEmpty	1590236005367	1590236058148	OK	 
REQUEST	4897		MyLocales	1590235998640	1590236058205	OK	 
REQUEST	3635		FormLocal	1590235999477	1590236058208	OK	 
REQUEST	3663		FormLocal	1590235999520	1590236058209	OK	 
REQUEST	3084		FieldsEmpty	1590236005411	1590236058210	OK	 
REQUEST	2878		FieldsEmpty	1590236005411	1590236058210	OK	 
REQUEST	3026		LocalCreated	1590235999536	1590236058211	OK	 
REQUEST	2701		FieldsEmpty	1590236005442	1590236058211	OK	 
REQUEST	3675		FormLocal	1590235999551	1590236058212	OK	 
REQUEST	2606		LocalCreated	1590235998216	1590236058217	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1911		LocalCreated Redirect 1	1590235998832	1590236058263	OK	 
REQUEST	2614		LocalCreated	1590235999614	1590236058264	OK	 
REQUEST	2620		LocalCreated	1590235999614	1590236058265	OK	 
REQUEST	2548		FieldsEmpty	1590236005648	1590236058267	OK	 
REQUEST	2849		FieldsEmpty	1590236005665	1590236058268	OK	 
USER	CrearLocalTestPositivo	1656	END	1590235751133	1590236058282
USER	CrearLocalTestPositivo	2070	END	1590235759717	1590236058311
USER	CrearLocalTestPositivo	1775	END	1590235753889	1590236058317
REQUEST	2607		LocalCreated	1590235998295	1590236058345	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4023		MyLocales	1590235998325	1590236058345	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1858		LocalCreated Redirect 1	1590235999078	1590236058357	OK	 
REQUEST	2901		FieldsEmpty	1590236005725	1590236058372	OK	 
REQUEST	1968		LocalCreated Redirect 1	1590236005116	1590236058389	OK	 
REQUEST	2317		LocalCreated	1590235999666	1590236058390	OK	 
REQUEST	2731		FieldsEmpty	1590236005790	1590236058394	OK	 
REQUEST	4674		MyLocales	1590235999442	1590236058395	OK	 
REQUEST	2605		LocalCreated	1590235999667	1590236058396	OK	 
REQUEST	1805		LocalCreated Redirect 1	1590236004969	1590236058434	OK	 
USER	CrearLocalTestNegativo	2743	END	1590235772651	1590236058436
USER	CrearLocalTestNegativo	2529	END	1590235768076	1590236058450
USER	CrearLocalTestNegativo	2682	END	1590235771182	1590236058481
USER	CrearLocalTestNegativo	2584	END	1590235769247	1590236058481
REQUEST	4842		MyLocales	1590235998467	1590236058490	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4553		MyLocales	1590235999442	1590236058496	OK	 
USER	CrearLocalTestNegativo	2402	END	1590235765995	1590236058508
REQUEST	2523		LocalCreated	1590235998498	1590236058512	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	CrearLocalTestNegativo	2444	END	1590235766655	1590236058524
USER	CrearLocalTestPositivo	1712	END	1590235752377	1590236058548
REQUEST	4901		MyLocales	1590235999447	1590236058556	OK	 
REQUEST	4146		FormLocal	1590235998557	1590236058563	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2519		LocalCreated Redirect 1	1590236054947	1590236058608	OK	 
REQUEST	2455		LocalCreated	1590235999802	1590236058609	OK	 
REQUEST	2562		LocalCreated	1590235999836	1590236058611	OK	 
REQUEST	3569		FormLocal	1590235999883	1590236058612	OK	 
REQUEST	2596		FieldsEmpty	1590236006027	1590236058613	OK	 
REQUEST	4564		FormLocal	1590236000008	1590236058614	OK	 
REQUEST	2752		FieldsEmpty	1590236006057	1590236058614	OK	 
REQUEST	2737		FieldsEmpty	1590236006071	1590236058616	OK	 
REQUEST	1908		LocalCreated Redirect 1	1590236005633	1590236058645	OK	 
REQUEST	2667		LocalCreated	1590236000072	1590236058646	OK	 
REQUEST	4573		FormLocal	1590236000137	1590236058647	OK	 
REQUEST	2527		LocalCreated	1590236000203	1590236058649	OK	 
REQUEST	2677		LocalCreated	1590236000203	1590236058649	OK	 
REQUEST	2659		LocalCreated	1590236000218	1590236058651	OK	 
REQUEST	2957		LocalCreated	1590236000203	1590236058651	OK	 
REQUEST	2790		FieldsEmpty	1590236006324	1590236058653	OK	 
REQUEST	4673		FormLocal	1590236000334	1590236058672	OK	 
USER	CrearLocalTestPositivo	1668	END	1590235751607	1590236058697
REQUEST	4790		MyLocales	1590235999617	1590236058706	OK	 
REQUEST	4740		MyLocales	1590235999474	1590236058723	OK	 
REQUEST	2054		LocalCreated Redirect 1	1590235999650	1590236058793	OK	 
REQUEST	1870		LocalCreated Redirect 1	1590235998790	1590236058802	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4339		MyLocales	1590235999667	1590236058838	OK	 
REQUEST	2427		LocalCreated	1590236000545	1590236058841	OK	 
USER	CrearLocalTestNegativo	2586	END	1590235769327	1590236058870
REQUEST	1956		LocalCreated Redirect 1	1590236005829	1590236058893	OK	 
REQUEST	1826		LocalCreated Redirect 1	1590235999714	1590236058897	OK	 
REQUEST	4223		FormLocal	1590236006451	1590236058898	OK	 
REQUEST	3757		FormLocal	1590236006573	1590236058901	OK	 
REQUEST	4879		FormLocal	1590236006497	1590236058901	OK	 
REQUEST	2859		LocalCreated	1590236006603	1590236058903	OK	 
REQUEST	2590		FieldsEmpty	1590236006618	1590236058904	OK	 
USER	CrearLocalTestNegativo	2448	END	1590235766811	1590236058910
REQUEST	2574		LocalCreated	1590236000637	1590236058960	OK	 
REQUEST	2672		LocalCreated	1590236000819	1590236058960	OK	 
REQUEST	3624		FormLocal	1590236000819	1590236058961	OK	 
REQUEST	4000		FormLocal	1590236000741	1590236058962	OK	 
REQUEST	4731		FormLocal	1590236000987	1590236058963	OK	 
REQUEST	2770		LocalCreated	1590236001067	1590236058965	OK	 
REQUEST	2127		LocalCreated Redirect 1	1590236005945	1590236058967	OK	 
REQUEST	1874		LocalCreated Redirect 1	1590236005941	1590236058986	OK	 
USER	CrearLocalTestNegativo	2601	END	1590235769927	1590236059017
REQUEST	2409		LocalCreated	1590235999037	1590236059052	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	3542		FormLocal	1590236001079	1590236059054	OK	 
REQUEST	4351		FormLocal	1590236001132	1590236059055	OK	 
REQUEST	2581		FieldsEmpty	1590236006742	1590236059058	OK	 
REQUEST	2377		LocalCreated Redirect 1	1590236000019	1590236059058	OK	 
REQUEST	2740		FieldsEmpty	1590236006742	1590236059061	OK	 
REQUEST	2726		LocalCreated	1590236001186	1590236059063	OK	 
REQUEST	3522		FormLocal	1590236001201	1590236059064	OK	 
REQUEST	2711		LocalCreated	1590236001208	1590236059065	OK	 
REQUEST	4833		FormLocal	1590236006806	1590236059066	OK	 
REQUEST	2834		FieldsEmpty	1590236006763	1590236059086	OK	 
REQUEST	4911		MyLocales	1590236000403	1590236059114	OK	 
REQUEST	2779		FieldsEmpty	1590236007107	1590236059119	OK	 
REQUEST	4946		MyLocales	1590236000407	1590236059132	OK	 
REQUEST	3619		FormLocal	1590236007170	1590236059142	OK	 
REQUEST	2827		LocalCreated	1590236001300	1590236059145	OK	 
REQUEST	2880		FieldsEmpty	1590236007227	1590236059148	OK	 
USER	CrearLocalTestPositivo	1625	END	1590235750897	1590236059200
REQUEST	4071		FormLocal	1590236001300	1590236059207	OK	 
REQUEST	2943		FieldsEmpty	1590236007135	1590236059208	OK	 
REQUEST	3722		FormLocal	1590236001345	1590236059219	OK	 
REQUEST	1965		LocalCreated Redirect 1	1590235999247	1590236059247	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	CrearLocalTestNegativo	2598	END	1590235769808	1590236059249
REQUEST	4964		MyLocales	1590236000434	1590236059252	OK	 
USER	CrearLocalTestNegativo	2736	END	1590235772367	1590236059327
REQUEST	2376		LocalCreated Redirect 1	1590236055351	1590236059329	OK	 
REQUEST	4424		FormLocal	1590235999333	1590236059333	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	CrearLocalTestNegativo	2691	END	1590235771555	1590236059340
REQUEST	2859		LocalCreated Redirect 1	1590236058903	1590236059367	OK	 
REQUEST	2603		LocalCreated	1590235999267	1590236059368	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	CrearLocalTestNegativo	2531	END	1590235768157	1590236059378
USER	CrearLocalTestNegativo	2333	END	1590235764211	1590236059378
REQUEST	1913		LocalCreated Redirect 1	1590236006674	1590236059401	OK	 
REQUEST	3571		FormLocal	1590236007478	1590236059406	OK	 
REQUEST	4818		FormLocal	1590236007645	1590236059409	OK	 
REQUEST	3669		FormLocal	1590236007647	1590236059413	OK	 
REQUEST	2473		LocalCreated	1590236001739	1590236059415	OK	 
REQUEST	2761		LocalCreated	1590236001652	1590236059416	OK	 
REQUEST	4344		FormLocal	1590235999393	1590236059436	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4821		MyLocales	1590236001079	1590236059437	OK	 
USER	CrearLocalTestNegativo	2578	END	1590235769011	1590236059492
REQUEST	1904		LocalCreated Redirect 1	1590236006690	1590236059504	OK	 
REQUEST	1909		LocalCreated Redirect 1	1590236001227	1590236059515	OK	 
REQUEST	4558		MyLocales	1590236001132	1590236059519	OK	 
REQUEST	3743		FormLocal	1590236007822	1590236059519	OK	 
REQUEST	3977		FormLocal	1590236001784	1590236059520	OK	 
REQUEST	2675		LocalCreated	1590236007832	1590236059522	OK	 
REQUEST	2754		LocalCreated	1590236007832	1590236059523	OK	 
REQUEST	3724		FormLocal	1590236007832	1590236059524	OK	 
REQUEST	2982		FieldsEmpty	1590236007941	1590236059576	OK	 
REQUEST	3029		FieldsEmpty	1590236007947	1590236059577	OK	 
REQUEST	4813		MyLocales	1590235999617	1590236059618	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2063		LocalCreated Redirect 1	1590236001251	1590236059652	OK	 
REQUEST	4515		FormLocal	1590236002188	1590236059654	OK	 
REQUEST	4776		FormLocal	1590236002242	1590236059661	OK	 
REQUEST	3715		FormLocal	1590236002297	1590236059662	OK	 
REQUEST	3790		FormLocal	1590236008244	1590236059664	OK	 
REQUEST	3009		LocalCreated	1590236002487	1590236059665	OK	 
REQUEST	2649		FieldsEmpty	1590236008244	1590236059666	OK	 
REQUEST	4191		FormLocal	1590236002488	1590236059666	OK	 
REQUEST	3601		FormLocal	1590236002579	1590236059666	OK	 
REQUEST	2838		FieldsEmpty	1590236008367	1590236059668	OK	 
REQUEST	3052		FieldsEmpty	1590236008367	1590236059670	OK	 
REQUEST	3644		FormLocal	1590235999707	1590236059708	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4854		MyLocales	1590235999667	1590236059724	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2471		LocalCreated	1590236002311	1590236059730	OK	 
REQUEST	1819		LocalCreated Redirect 1	1590236001446	1590236059751	OK	 
USER	CrearLocalTestNegativo	3001	END	1590235777948	1590236059777
REQUEST	2004		LocalCreated Redirect 1	1590236001510	1590236059799	OK	 
REQUEST	2823		LocalCreated	1590236002727	1590236059800	OK	 
REQUEST	4892		FormLocal	1590236002754	1590236059807	OK	 
REQUEST	2571		LocalCreated	1590235999802	1590236059817	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4608		MyLocales	1590236001467	1590236059833	OK	 
REQUEST	2851		FieldsEmpty	1590236008397	1590236059836	OK	 
REQUEST	3547		FormLocal	1590236002801	1590236059836	OK	 
REQUEST	3750		FormLocal	1590236008626	1590236059837	OK	 
REQUEST	2763		LocalCreated	1590236002961	1590236059837	OK	 
REQUEST	2525		LocalCreated	1590236003006	1590236059838	OK	 
REQUEST	2717		LocalCreated	1590236003019	1590236059839	OK	 
REQUEST	2835		FieldsEmpty	1590236008751	1590236059876	OK	 
REQUEST	2728		FieldsEmpty	1590236008782	1590236059877	OK	 
REQUEST	2856		LocalCreated	1590236003006	1590236059910	OK	 
REQUEST	4487		FormLocal	1590236003160	1590236059924	OK	 
REQUEST	4965		FormLocal	1590236003160	1590236059925	OK	 
REQUEST	2792		FieldsEmpty	1590236008851	1590236059926	OK	 
REQUEST	4977		MyLocales	1590236001739	1590236059927	OK	 
REQUEST	2906		LocalCreated	1590236008900	1590236059927	OK	 
REQUEST	2885		FieldsEmpty	1590236008900	1590236059927	OK	 
REQUEST	2771		LocalCreated	1590236008927	1590236059929	OK	 
REQUEST	2904		LocalCreated	1590236008939	1590236059930	OK	 
REQUEST	3674		FormLocal	1590236003357	1590236059930	OK	 
REQUEST	2710		LocalCreated	1590236003377	1590236059931	OK	 
REQUEST	3733		FormLocal	1590236008927	1590236059931	OK	 
REQUEST	2845		FieldsEmpty	1590236008851	1590236059932	OK	 
REQUEST	2936		FieldsEmpty	1590236009112	1590236059932	OK	 
REQUEST	2774		LocalCreated	1590236003407	1590236059933	OK	 
REQUEST	2629		FieldsEmpty	1590236009128	1590236059933	OK	 
REQUEST	2746		FieldsEmpty	1590236009190	1590236059934	OK	 
REQUEST	4962		MyLocales	1590236001783	1590236059963	OK	 
REQUEST	2555		LocalCreated Redirect 1	1590236056106	1590236060022	OK	 
REQUEST	3720		FormLocal	1590236003584	1590236060023	OK	 
REQUEST	2568		LocalCreated	1590236003584	1590236060025	OK	 
REQUEST	3728		FormLocal	1590236009337	1590236060028	OK	 
REQUEST	4789		FormLocal	1590236003633	1590236060029	OK	 
REQUEST	2719		LocalCreated	1590236003633	1590236060030	OK	 
REQUEST	2708		LocalCreated	1590236003648	1590236060032	OK	 
REQUEST	2569		LocalCreated	1590236003693	1590236060033	OK	 
REQUEST	1868		LocalCreated Redirect 1	1590236002664	1590236060100	OK	 
USER	CrearLocalTestNegativo	2493	END	1590235767617	1590236060144
USER	CrearLocalTestNegativo	2536	END	1590235768347	1590236060181
REQUEST	1974		LocalCreated Redirect 1	1590236002812	1590236060206	OK	 
REQUEST	2683		FieldsEmpty	1590236009634	1590236060214	OK	 
USER	CrearLocalTestNegativo	2551	END	1590235768949	1590236060222
USER	CrearLocalTestNegativo	2801	END	1590235773937	1590236060249
