ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarAnuncioTest	aceptaranunciotest	1590183478526	 	3.3.1
USER	AceptarAnuncioTestPositivo	4027	END	1590183561130	1590183637634
USER	AceptarAnuncioTestNegativo	4951	END	1590183579109	1590183637651
REQUEST	4503		AnuncioAccepted	1590183637695	1590183637699	OK	 
REQUEST	4362		AnuncioAccepted	1590183637727	1590183637733	OK	 
REQUEST	4476		AnuncioAccepted	1590183637727	1590183637733	OK	 
REQUEST	4927		ShowAnuncio	1590183637727	1590183637734	OK	 
REQUEST	4505		AnuncioAccepted	1590183637745	1590183637753	OK	 
REQUEST	4926		ShowAnuncio	1590183637746	1590183637753	OK	 
REQUEST	4018		AnuncioAccepted	1590183637748	1590183637757	OK	 
REQUEST	4506		AnuncioAccepted	1590183637745	1590183637758	OK	 
USER	AceptarAnuncioTestPositivo	4053	END	1590183561226	1590183637769
REQUEST	4508		AnuncioAccepted	1590183637766	1590183637771	OK	 
REQUEST	4409		ShowAnuncio	1590183637766	1590183637772	OK	 
REQUEST	3660		AnuncioAccepted	1590183637766	1590183637773	OK	 
USER	AceptarAnuncioTestNegativo	4952	END	1590183579151	1590183637792
REQUEST	4364		AnuncioAccepted	1590183637792	1590183637796	OK	 
REQUEST	4511		AnuncioAccepted	1590183637792	1590183637796	OK	 
REQUEST	4928		ShowAnuncio	1590183637792	1590183637797	OK	 
USER	AceptarAnuncioTestPositivo	4016	END	1590183560687	1590183637842
REQUEST	4512		AnuncioAccepted	1590183637844	1590183637847	OK	 
REQUEST	4514		AnuncioAccepted	1590183637859	1590183637864	OK	 
USER	AceptarAnuncioTestNegativo	4651	END	1590183573140	1590183637898
USER	AceptarAnuncioTestNegativo	4953	END	1590183579208	1590183637934
USER	AceptarAnuncioTestNegativo	4954	END	1590183579231	1590183637955
USER	AceptarAnuncioTestNegativo	4637	END	1590183572586	1590183637974
REQUEST	4516		AnuncioAccepted	1590183637974	1590183637978	OK	 
REQUEST	4515		AnuncioAccepted	1590183637974	1590183637978	OK	 
REQUEST	4929		ShowAnuncio	1590183637974	1590183637981	OK	 
USER	AceptarAnuncioTestNegativo	4530	END	1590183570289	1590183638030
USER	AceptarAnuncioTestNegativo	4978	END	1590183579274	1590183638049
REQUEST	4517		AnuncioAccepted	1590183638104	1590183638109	OK	 
REQUEST	4518		AnuncioAccepted	1590183638104	1590183638110	OK	 
USER	AceptarAnuncioTestNegativo	4979	END	1590183579308	1590183638133
USER	AceptarAnuncioTestPositivo	4061	END	1590183561548	1590183638135
USER	AceptarAnuncioTestPositivo	4057	END	1590183561394	1590183638136
USER	AceptarAnuncioTestPositivo	3957	END	1590183559329	1590183638148
USER	AceptarAnuncioTestPositivo	3609	END	1590183552444	1590183638172
REQUEST	4519		AnuncioAccepted	1590183638172	1590183638181	OK	 
REQUEST	4521		AnuncioAccepted	1590183638172	1590183638181	OK	 
USER	AceptarAnuncioTestPositivo	3956	END	1590183559292	1590183638189
REQUEST	4520		AnuncioAccepted	1590183638207	1590183638213	OK	 
USER	AceptarAnuncioTestPositivo	4062	END	1590183561587	1590183638224
USER	AceptarAnuncioTestNegativo	4981	END	1590183579377	1590183638224
REQUEST	4522		AnuncioAccepted	1590183638224	1590183638230	OK	 
REQUEST	4956		ShowAnuncio	1590183638224	1590183638231	OK	 
USER	AceptarAnuncioTestNegativo	4980	END	1590183579338	1590183638244
REQUEST	4523		AnuncioAccepted	1590183638243	1590183638250	OK	 
REQUEST	4957		ShowAnuncio	1590183638245	1590183638253	OK	 
REQUEST	4958		ShowAnuncio	1590183638245	1590183638254	OK	 
USER	AceptarAnuncioTestPositivo	4060	END	1590183561507	1590183638264
USER	AceptarAnuncioTestPositivo	4063	END	1590183561638	1590183638266
USER	AceptarAnuncioTestPositivo	4064	END	1590183561679	1590183638285
USER	AceptarAnuncioTestNegativo	4982	END	1590183579425	1590183638286
USER	AceptarAnuncioTestNegativo	4983	END	1590183579459	1590183638286
USER	AceptarAnuncioTestPositivo	4056	END	1590183561345	1590183638287
USER	AceptarAnuncioTestPositivo	3967	END	1590183559726	1590183638306
USER	AceptarAnuncioTestPositivo	4065	END	1590183561809	1590183638307
REQUEST	4524		AnuncioAccepted	1590183638306	1590183638312	OK	 
REQUEST	4959		ShowAnuncio	1590183638306	1590183638315	OK	 
USER	AceptarAnuncioTestPositivo	4067	END	1590183561816	1590183638332
REQUEST	4507		AnuncioAccepted	1590183638328	1590183638338	OK	 
REQUEST	4960		ShowAnuncio	1590183638331	1590183638339	OK	 
USER	AceptarAnuncioTestPositivo	3970	END	1590183559851	1590183638341
REQUEST	4525		AnuncioAccepted	1590183638328	1590183638343	OK	 
USER	AceptarAnuncioTestPositivo	4014	END	1590183560620	1590183638346
REQUEST	4961		ShowAnuncio	1590183638347	1590183638355	OK	 
USER	AceptarAnuncioTestNegativo	4984	END	1590183579500	1590183638360
USER	AceptarAnuncioTestNegativo	4986	END	1590183579582	1590183638365
REQUEST	4963		ShowAnuncio	1590183638366	1590183638371	OK	 
REQUEST	4553		AnuncioAccepted	1590183638384	1590183638388	OK	 
USER	AceptarAnuncioTestNegativo	4987	END	1590183579625	1590183638409
REQUEST	4527		AnuncioAccepted	1590183638408	1590183638411	OK	 
USER	AceptarAnuncioTestNegativo	4988	END	1590183579674	1590183638414
REQUEST	4966		ShowAnuncio	1590183638414	1590183638417	OK	 
USER	AceptarAnuncioTestPositivo	3823	END	1590183557013	1590183638432
USER	AceptarAnuncioTestPositivo	3973	END	1590183559965	1590183638450
REQUEST	4555		AnuncioAccepted	1590183638450	1590183638453	OK	 
REQUEST	4557		AnuncioAccepted	1590183638454	1590183638458	OK	 
REQUEST	3972		AnuncioAccepted	1590183638469	1590183638473	OK	 
REQUEST	4556		AnuncioAccepted	1590183638469	1590183638474	OK	 
REQUEST	4554		AnuncioAccepted	1590183638474	1590183638476	OK	 
USER	AceptarAnuncioTestPositivo	3976	END	1590183560097	1590183638504
REQUEST	4962		ShowAnuncio	1590183638504	1590183638508	OK	 
USER	AceptarAnuncioTestNegativo	4790	END	1590183575708	1590183638524
USER	AceptarAnuncioTestNegativo	4990	END	1590183579742	1590183638524
USER	AceptarAnuncioTestPositivo	3955	END	1590183559260	1590183638525
USER	AceptarAnuncioTestPositivo	3668	END	1590183553819	1590183638540
REQUEST	4558		AnuncioAccepted	1590183638560	1590183638564	OK	 
USER	AceptarAnuncioTestPositivo	3908	END	1590183558438	1590183638564
USER	AceptarAnuncioTestPositivo	3975	END	1590183560063	1590183638565
REQUEST	4968		ShowAnuncio	1590183638584	1590183638606	OK	 
REQUEST	4559		AnuncioAccepted	1590183638584	1590183638606	OK	 
USER	AceptarAnuncioTestPositivo	3962	END	1590183559526	1590183638636
REQUEST	4561		AnuncioAccepted	1590183638636	1590183638639	OK	 
REQUEST	4560		AnuncioAccepted	1590183638654	1590183638657	OK	 
REQUEST	4566		AnuncioAccepted	1590183638654	1590183638657	OK	 
USER	AceptarAnuncioTestPositivo	3963	END	1590183559585	1590183638674
REQUEST	4567		AnuncioAccepted	1590183638674	1590183638681	OK	 
REQUEST	4565		AnuncioAccepted	1590183638674	1590183638681	OK	 
REQUEST	4563		AnuncioAccepted	1590183638674	1590183638682	OK	 
USER	AceptarAnuncioTestPositivo	3964	END	1590183559616	1590183638699
USER	AceptarAnuncioTestPositivo	4023	END	1590183560986	1590183638700
USER	AceptarAnuncioTestPositivo	3960	END	1590183559467	1590183638702
USER	AceptarAnuncioTestPositivo	3604	END	1590183552250	1590183638741
USER	AceptarAnuncioTestPositivo	3978	END	1590183560165	1590183638741
USER	AceptarAnuncioTestNegativo	4989	END	1590183579711	1590183638744
REQUEST	4564		AnuncioAccepted	1590183638741	1590183638748	OK	 
REQUEST	4568		AnuncioAccepted	1590183638742	1590183638748	OK	 
REQUEST	4569		AnuncioAccepted	1590183638767	1590183638774	OK	 
REQUEST	4570		AnuncioAccepted	1590183638765	1590183638774	OK	 
REQUEST	4915		ShowAnuncio	1590183638765	1590183638775	OK	 
REQUEST	4967		ShowAnuncio	1590183638765	1590183638777	OK	 
REQUEST	4465		AnuncioAccepted	1590183638786	1590183638792	OK	 
REQUEST	4571		AnuncioAccepted	1590183638786	1590183638792	OK	 
USER	AceptarAnuncioTestPositivo	4012	END	1590183560530	1590183638804
REQUEST	4572		AnuncioAccepted	1590183638804	1590183638811	OK	 
REQUEST	4970		ShowAnuncio	1590183638804	1590183638812	OK	 
REQUEST	4971		ShowAnuncio	1590183638806	1590183638813	OK	 
USER	AceptarAnuncioTestNegativo	4991	END	1590183579779	1590183638823
USER	AceptarAnuncioTestNegativo	4993	END	1590183579855	1590183638824
USER	AceptarAnuncioTestNegativo	4992	END	1590183579819	1590183638825
USER	AceptarAnuncioTestNegativo	4994	END	1590183579908	1590183638826
USER	AceptarAnuncioTestPositivo	3614	END	1590183552654	1590183638827
REQUEST	4964		ShowAnuncio	1590183638823	1590183638831	OK	 
REQUEST	4969		ShowAnuncio	1590183638846	1590183638851	OK	 
REQUEST	4576		AnuncioAccepted	1590183638846	1590183638851	OK	 
REQUEST	4573		AnuncioAccepted	1590183638846	1590183638851	OK	 
USER	AceptarAnuncioTestPositivo	3974	END	1590183560005	1590183638865
REQUEST	4578		AnuncioAccepted	1590183638865	1590183638869	OK	 
REQUEST	4972		ShowAnuncio	1590183638865	1590183638870	OK	 
REQUEST	4513		AnuncioAccepted	1590183638865	1590183638870	OK	 
REQUEST	4574		AnuncioAccepted	1590183638882	1590183638887	OK	 
REQUEST	4577		AnuncioAccepted	1590183638884	1590183638887	OK	 
USER	AceptarAnuncioTestPositivo	4059	END	1590183561478	1590183638904
USER	AceptarAnuncioTestPositivo	4017	END	1590183560724	1590183638904
REQUEST	4606		AnuncioAccepted	1590183638901	1590183638906	OK	 
REQUEST	4321		AnuncioAccepted	1590183638901	1590183638906	OK	 
USER	AceptarAnuncioTestNegativo	4995	END	1590183579951	1590183638924
REQUEST	4607		AnuncioAccepted	1590183638923	1590183638927	OK	 
REQUEST	4608		AnuncioAccepted	1590183638923	1590183638927	OK	 
REQUEST	4974		ShowAnuncio	1590183638924	1590183638929	OK	 
REQUEST	4605		AnuncioAccepted	1590183638925	1590183638929	OK	 
USER	AceptarAnuncioTestNegativo	4999	END	1590183580096	1590183638947
USER	AceptarAnuncioTestPositivo	3928	END	1590183559225	1590183638947
REQUEST	4611		AnuncioAccepted	1590183638947	1590183638955	OK	 
REQUEST	4973		ShowAnuncio	1590183638947	1590183638956	OK	 
USER	AceptarAnuncioTestNegativo	4997	END	1590183580020	1590183638970
USER	AceptarAnuncioTestNegativo	4996	END	1590183579980	1590183638971
USER	AceptarAnuncioTestNegativo	4998	END	1590183580063	1590183638972
REQUEST	4975		ShowAnuncio	1590183638974	1590183638979	OK	 
REQUEST	4976		ShowAnuncio	1590183638974	1590183638979	OK	 
USER	AceptarAnuncioTestNegativo	5000	END	1590183580142	1590183638985
REQUEST	4609		AnuncioAccepted	1590183638985	1590183638990	OK	 
REQUEST	4955		ShowAnuncio	1590183638985	1590183638991	OK	 
REQUEST	4610		AnuncioAccepted	1590183639005	1590183639010	OK	 
REQUEST	4612		AnuncioAccepted	1590183639005	1590183639010	OK	 
USER	AceptarAnuncioTestPositivo	4058	END	1590183561439	1590183639024
USER	AceptarAnuncioTestPositivo	3959	END	1590183559417	1590183639024
REQUEST	4615		AnuncioAccepted	1590183639064	1590183639067	OK	 
USER	AceptarAnuncioTestPositivo	3927	END	1590183559193	1590183639095
USER	AceptarAnuncioTestPositivo	4010	END	1590183560446	1590183639114
USER	AceptarAnuncioTestPositivo	4006	END	1590183560290	1590183639135
REQUEST	4616		AnuncioAccepted	1590183639134	1590183639140	OK	 
USER	AceptarAnuncioTestPositivo	3914	END	1590183558676	1590183639164
USER	AceptarAnuncioTestPositivo	4015	END	1590183560647	1590183639188
USER	AceptarAnuncioTestPositivo	4068	END	1590183561874	1590183639206
USER	AceptarAnuncioTestPositivo	4011	END	1590183560510	1590183639226
REQUEST	4617		AnuncioAccepted	1590183639244	1590183639249	OK	 
USER	AceptarAnuncioTestPositivo	4070	END	1590183561927	1590183639291
USER	AceptarAnuncioTestPositivo	4021	END	1590183560885	1590183639294
USER	AceptarAnuncioTestPositivo	4066	END	1590183561812	1590183639313
USER	AceptarAnuncioTestPositivo	3968	END	1590183559768	1590183639315
USER	AceptarAnuncioTestPositivo	3958	END	1590183559374	1590183639334
USER	AceptarAnuncioTestPositivo	4009	END	1590183560405	1590183639375
REQUEST	4575		ShowAnuncio	1590183639373	1590183639381	OK	 
REQUEST	4618		AnuncioAccepted	1590183639394	1590183639398	OK	 
USER	AceptarAnuncioTestPositivo	4008	END	1590183560372	1590183639411
USER	AceptarAnuncioTestNegativo	4985	END	1590183579540	1590183639414
USER	AceptarAnuncioTestPositivo	3716	END	1590183554687	1590183639414
USER	AceptarAnuncioTestPositivo	4069	END	1590183561904	1590183639435
USER	AceptarAnuncioTestPositivo	4106	END	1590183562334	1590183639435
USER	AceptarAnuncioTestPositivo	4013	END	1590183560564	1590183639436
USER	AceptarAnuncioTestPositivo	4111	END	1590183562531	1590183639437
USER	AceptarAnuncioTestPositivo	4005	END	1590183560255	1590183639472
USER	AceptarAnuncioTestPositivo	4074	END	1590183562075	1590183639474
USER	AceptarAnuncioTestPositivo	4071	END	1590183561973	1590183639474
USER	AceptarAnuncioTestPositivo	4103	END	1590183562203	1590183639504
USER	AceptarAnuncioTestPositivo	4105	END	1590183562290	1590183639531
USER	AceptarAnuncioTestPositivo	3863	END	1590183557648	1590183639531
USER	AceptarAnuncioTestPositivo	4076	END	1590183562151	1590183639534
REQUEST	4619		AnuncioAccepted	1590183639531	1590183639535	OK	 
REQUEST	4620		AnuncioAccepted	1590183639535	1590183639539	OK	 
USER	AceptarAnuncioTestPositivo	4108	END	1590183562417	1590183639547
USER	AceptarAnuncioTestPositivo	4107	END	1590183562371	1590183639547
USER	AceptarAnuncioTestPositivo	4077	END	1590183562190	1590183639547
USER	AceptarAnuncioTestPositivo	4072	END	1590183561998	1590183639548
USER	AceptarAnuncioTestPositivo	4112	END	1590183562565	1590183639548
USER	AceptarAnuncioTestPositivo	4075	END	1590183562109	1590183639566
USER	AceptarAnuncioTestPositivo	4109	END	1590183562462	1590183639566
USER	AceptarAnuncioTestPositivo	4073	END	1590183562035	1590183639566
USER	AceptarAnuncioTestPositivo	4116	END	1590183562725	1590183639567
USER	AceptarAnuncioTestPositivo	4113	END	1590183562626	1590183639567
USER	AceptarAnuncioTestPositivo	4115	END	1590183562692	1590183639585
USER	AceptarAnuncioTestPositivo	4114	END	1590183562654	1590183639600
USER	AceptarAnuncioTestPositivo	4118	END	1590183562830	1590183639604
REQUEST	4621		AnuncioAccepted	1590183639600	1590183639605	OK	 
USER	AceptarAnuncioTestPositivo	3159	END	1590183543455	1590183639627
USER	AceptarAnuncioTestPositivo	3623	END	1590183553009	1590183639662
USER	AceptarAnuncioTestPositivo	4120	END	1590183562888	1590183639664
USER	AceptarAnuncioTestPositivo	4122	END	1590183562971	1590183639713
USER	AceptarAnuncioTestPositivo	4123	END	1590183563031	1590183639733
USER	AceptarAnuncioTestPositivo	4121	END	1590183562934	1590183639752
REQUEST	4622		AnuncioAccepted	1590183639774	1590183639778	OK	 
USER	AceptarAnuncioTestPositivo	4128	END	1590183563217	1590183639788
REQUEST	4624		AnuncioAccepted	1590183639788	1590183639793	OK	 
USER	AceptarAnuncioTestPositivo	4127	END	1590183563188	1590183639807
USER	AceptarAnuncioTestPositivo	4126	END	1590183563150	1590183639807
USER	AceptarAnuncioTestNegativo	4831	END	1590183576361	1590183639842
USER	AceptarAnuncioTestPositivo	4155	END	1590183563254	1590183639842
USER	AceptarAnuncioTestPositivo	4158	END	1590183563374	1590183639844
REQUEST	4510		ShowAnuncio	1590183639842	1590183639849	OK	 
USER	AceptarAnuncioTestPositivo	4156	END	1590183563300	1590183639864
USER	AceptarAnuncioTestPositivo	4161	END	1590183563485	1590183639864
USER	AceptarAnuncioTestPositivo	4157	END	1590183563338	1590183639865
REQUEST	4119		AnuncioAccepted	1590183639864	1590183639869	OK	 
USER	AceptarAnuncioTestPositivo	4124	END	1590183563050	1590183639885
USER	AceptarAnuncioTestNegativo	4645	END	1590183572896	1590183639904
USER	AceptarAnuncioTestPositivo	4160	END	1590183563444	1590183639940
USER	AceptarAnuncioTestPositivo	4162	END	1590183563532	1590183639944
REQUEST	4810		ShowAnuncio	1590183639944	1590183639951	OK	 
REQUEST	4625		AnuncioAccepted	1590183640026	1590183640031	OK	 
REQUEST	4623		AnuncioAccepted	1590183640046	1590183640052	OK	 
USER	AceptarAnuncioTestPositivo	4163	END	1590183563565	1590183640145
USER	AceptarAnuncioTestPositivo	4166	END	1590183563693	1590183640145
USER	AceptarAnuncioTestPositivo	4165	END	1590183563647	1590183640149
REQUEST	4627		AnuncioAccepted	1590183640141	1590183640151	OK	 
REQUEST	4654		AnuncioAccepted	1590183640141	1590183640152	OK	 
REQUEST	4653		AnuncioAccepted	1590183640244	1590183640248	OK	 
USER	AceptarAnuncioTestPositivo	4167	END	1590183563735	1590183640274
USER	AceptarAnuncioTestPositivo	4168	END	1590183563774	1590183640274
USER	AceptarAnuncioTestPositivo	4169	END	1590183563804	1590183640275
USER	AceptarAnuncioTestPositivo	4171	END	1590183563884	1590183640275
USER	AceptarAnuncioTestPositivo	4170	END	1590183563848	1590183640294
USER	AceptarAnuncioTestPositivo	4172	END	1590183563950	1590183640295
USER	AceptarAnuncioTestPositivo	4173	END	1590183563985	1590183640314
REQUEST	4655		AnuncioAccepted	1590183640314	1590183640320	OK	 
REQUEST	4656		AnuncioAccepted	1590183640314	1590183640320	OK	 
USER	AceptarAnuncioTestPositivo	4174	END	1590183564013	1590183640334
REQUEST	4663		AnuncioAccepted	1590183640334	1590183640339	OK	 
REQUEST	4659		AnuncioAccepted	1590183640334	1590183640340	OK	 
REQUEST	4662		AnuncioAccepted	1590183640353	1590183640357	OK	 
USER	AceptarAnuncioTestPositivo	4175	END	1590183564055	1590183640374
USER	AceptarAnuncioTestPositivo	4176	END	1590183564085	1590183640392
USER	AceptarAnuncioTestPositivo	3969	END	1590183559804	1590183640414
USER	AceptarAnuncioTestPositivo	4178	END	1590183564164	1590183640415
REQUEST	4665		AnuncioAccepted	1590183640414	1590183640421	OK	 
REQUEST	4660		AnuncioAccepted	1590183640414	1590183640421	OK	 
REQUEST	4658		AnuncioAccepted	1590183640434	1590183640438	OK	 
USER	AceptarAnuncioTestPositivo	4177	END	1590183564131	1590183640450
USER	AceptarAnuncioTestPositivo	4179	END	1590183564219	1590183640451
REQUEST	4664		AnuncioAccepted	1590183640451	1590183640457	OK	 
REQUEST	4657		AnuncioAccepted	1590183640454	1590183640459	OK	 
USER	AceptarAnuncioTestPositivo	4205	END	1590183564248	1590183640502
USER	AceptarAnuncioTestPositivo	4208	END	1590183564371	1590183640504
USER	AceptarAnuncioTestPositivo	4206	END	1590183564289	1590183640524
REQUEST	4159		AnuncioAccepted	1590183640523	1590183640530	OK	 
USER	AceptarAnuncioTestPositivo	4210	END	1590183564447	1590183640544
USER	AceptarAnuncioTestPositivo	4207	END	1590183564333	1590183640544
REQUEST	4666		AnuncioAccepted	1590183640639	1590183640644	OK	 
REQUEST	4667		AnuncioAccepted	1590183640654	1590183640659	OK	 
REQUEST	4669		AnuncioAccepted	1590183640685	1590183640691	OK	 
USER	AceptarAnuncioTestPositivo	4209	END	1590183564434	1590183640743
REQUEST	4671		AnuncioAccepted	1590183640810	1590183640813	OK	 
USER	AceptarAnuncioTestPositivo	4211	END	1590183564491	1590183640843
USER	AceptarAnuncioTestPositivo	4214	END	1590183564602	1590183641107
USER	AceptarAnuncioTestPositivo	4212	END	1590183564532	1590183641127
REQUEST	4613		AnuncioAccepted	1590183641125	1590183641132	OK	 
USER	AceptarAnuncioTestPositivo	4213	END	1590183564563	1590183641146
REQUEST	4626		AnuncioAccepted	1590183641224	1590183641228	OK	 
USER	AceptarAnuncioTestPositivo	4215	END	1590183564635	1590183641242
USER	AceptarAnuncioTestPositivo	4217	END	1590183564715	1590183641378
USER	AceptarAnuncioTestPositivo	2977	END	1590183540167	1590183641397
USER	AceptarAnuncioTestPositivo	4218	END	1590183564754	1590183641484
REQUEST	4673		AnuncioAccepted	1590183641484	1590183641489	OK	 
USER	AceptarAnuncioTestPositivo	4220	END	1590183564836	1590183641504
USER	AceptarAnuncioTestPositivo	4219	END	1590183564796	1590183641504
REQUEST	4676		ShowAnuncio	1590183641523	1590183641528	OK	 
REQUEST	4706		AnuncioAccepted	1590183641544	1590183641550	OK	 
REQUEST	4675		AnuncioAccepted	1590183641564	1590183641570	OK	 
REQUEST	4705		AnuncioAccepted	1590183641574	1590183641577	OK	 
REQUEST	4710		AnuncioAccepted	1590183641589	1590183641593	OK	 
REQUEST	4704		AnuncioAccepted	1590183641654	1590183641658	OK	 
USER	AceptarAnuncioTestPositivo	4221	END	1590183564876	1590183641670
USER	AceptarAnuncioTestPositivo	4222	END	1590183564940	1590183641671
REQUEST	4703		AnuncioAccepted	1590183641721	1590183641725	OK	 
REQUEST	4716		AnuncioAccepted	1590183641764	1590183641767	OK	 
REQUEST	4711		AnuncioAccepted	1590183641764	1590183641767	OK	 
USER	AceptarAnuncioTestPositivo	4224	END	1590183565006	1590183641792
REQUEST	4672		AnuncioAccepted	1590183641792	1590183641796	OK	 
USER	AceptarAnuncioTestPositivo	4225	END	1590183565052	1590183641865
USER	AceptarAnuncioTestPositivo	4223	END	1590183564965	1590183641865
USER	AceptarAnuncioTestPositivo	4226	END	1590183565085	1590183641884
USER	AceptarAnuncioTestPositivo	4228	END	1590183565162	1590183641941
USER	AceptarAnuncioTestPositivo	4125	END	1590183563122	1590183641941
USER	AceptarAnuncioTestPositivo	4229	END	1590183565197	1590183642077
USER	AceptarAnuncioTestPositivo	4227	END	1590183565119	1590183642094
REQUEST	4661		AnuncioAccepted	1590183642094	1590183642097	OK	 
REQUEST	4713		AnuncioAccepted	1590183642094	1590183642097	OK	 
REQUEST	4668		AnuncioAccepted	1590183642094	1590183642097	OK	 
REQUEST	4708		AnuncioAccepted	1590183642139	1590183642141	OK	 
REQUEST	4526		AnuncioAccepted	1590183642156	1590183642160	OK	 
REQUEST	4718		AnuncioAccepted	1590183642156	1590183642161	OK	 
REQUEST	4674		AnuncioAccepted	1590183642158	1590183642162	OK	 
REQUEST	4721		AnuncioAccepted	1590183642156	1590183642163	OK	 
REQUEST	4677		AnuncioAccepted	1590183642158	1590183642163	OK	 
USER	AceptarAnuncioTestPositivo	4256	END	1590183565291	1590183642403
USER	AceptarAnuncioTestPositivo	4110	END	1590183562493	1590183642424
REQUEST	4726		AnuncioAccepted	1590183642424	1590183642428	OK	 
REQUEST	4720		AnuncioAccepted	1590183642456	1590183642459	OK	 
USER	AceptarAnuncioTestNegativo	4792	END	1590183575783	1590183642474
REQUEST	4717		AnuncioAccepted	1590183642487	1590183642490	OK	 
USER	AceptarAnuncioTestNegativo	4796	END	1590183575953	1590183642538
REQUEST	4670		AnuncioAccepted	1590183642555	1590183642558	OK	 
REQUEST	4714		AnuncioAccepted	1590183642555	1590183642558	OK	 
REQUEST	4407		AnuncioAccepted	1590183642575	1590183642578	OK	 
REQUEST	4820		ShowAnuncio	1590183642592	1590183642601	OK	 
REQUEST	4865		ShowAnuncio	1590183642594	1590183642601	OK	 
REQUEST	4725		AnuncioAccepted	1590183642594	1590183642601	OK	 
USER	AceptarAnuncioTestNegativo	4741	END	1590183574686	1590183642614
REQUEST	4878		ShowAnuncio	1590183642614	1590183642618	OK	 
REQUEST	4509		AnuncioAccepted	1590183642632	1590183642635	OK	 
USER	AceptarAnuncioTestPositivo	4257	END	1590183565339	1590183642650
USER	AceptarAnuncioTestPositivo	4258	END	1590183565374	1590183642669
REQUEST	4757		AnuncioAccepted	1590183642669	1590183642672	OK	 
REQUEST	4326		AnuncioAccepted	1590183642669	1590183642672	OK	 
REQUEST	4370		AnuncioAccepted	1590183642669	1590183642672	OK	 
REQUEST	4755		AnuncioAccepted	1590183642669	1590183642672	OK	 
REQUEST	4758		AnuncioAccepted	1590183642689	1590183642693	OK	 
REQUEST	4722		AnuncioAccepted	1590183642689	1590183642695	OK	 
REQUEST	4719		AnuncioAccepted	1590183642690	1590183642695	OK	 
REQUEST	4709		AnuncioAccepted	1590183642689	1590183642697	OK	 
REQUEST	4723		AnuncioAccepted	1590183642697	1590183642700	OK	 
REQUEST	4712		AnuncioAccepted	1590183642714	1590183642719	OK	 
REQUEST	4724		AnuncioAccepted	1590183642714	1590183642719	OK	 
REQUEST	4614		AnuncioAccepted	1590183642714	1590183642719	OK	 
REQUEST	4760		AnuncioAccepted	1590183642734	1590183642739	OK	 
REQUEST	4764		AnuncioAccepted	1590183642737	1590183642741	OK	 
REQUEST	4761		AnuncioAccepted	1590183642748	1590183642753	OK	 
REQUEST	4727		AnuncioAccepted	1590183642750	1590183642755	OK	 
USER	AceptarAnuncioTestPositivo	4259	END	1590183565411	1590183642805
REQUEST	4763		AnuncioAccepted	1590183642804	1590183642808	OK	 
REQUEST	4762		AnuncioAccepted	1590183642804	1590183642808	OK	 
REQUEST	4504		AnuncioAccepted	1590183642804	1590183642808	OK	 
REQUEST	4854		ShowAnuncio	1590183642825	1590183642830	OK	 
REQUEST	4728		AnuncioAccepted	1590183642858	1590183642861	OK	 
REQUEST	4965		ShowAnuncio	1590183642864	1590183642869	OK	 
USER	AceptarAnuncioTestPositivo	4007	END	1590183560326	1590183642877
USER	AceptarAnuncioTestPositivo	4261	END	1590183565488	1590183642877
REQUEST	4767		AnuncioAccepted	1590183642911	1590183642915	OK	 
REQUEST	4759		AnuncioAccepted	1590183642911	1590183642916	OK	 
REQUEST	4766		AnuncioAccepted	1590183642917	1590183642921	OK	 
REQUEST	4756		AnuncioAccepted	1590183642943	1590183642947	OK	 
USER	AceptarAnuncioTestNegativo	4735	END	1590183574463	1590183642960
REQUEST	4768		AnuncioAccepted	1590183642964	1590183642967	OK	 
USER	AceptarAnuncioTestPositivo	4260	END	1590183565462	1590183642993
REQUEST	4769		AnuncioAccepted	1590183642994	1590183642997	OK	 
REQUEST	4775		AnuncioAccepted	1590183643034	1590183643037	OK	 
REQUEST	4772		AnuncioAccepted	1590183643064	1590183643068	OK	 
REQUEST	4774		AnuncioAccepted	1590183643081	1590183643084	OK	 
REQUEST	4771		AnuncioAccepted	1590183643081	1590183643084	OK	 
REQUEST	4773		AnuncioAccepted	1590183643101	1590183643104	OK	 
REQUEST	4776		AnuncioAccepted	1590183643104	1590183643107	OK	 
REQUEST	4804		AnuncioAccepted	1590183643124	1590183643126	OK	 
REQUEST	4777		AnuncioAccepted	1590183643137	1590183643140	OK	 
REQUEST	4803		AnuncioAccepted	1590183643156	1590183643160	OK	 
REQUEST	4778		AnuncioAccepted	1590183643156	1590183643160	OK	 
REQUEST	4805		AnuncioAccepted	1590183643156	1590183643165	OK	 
REQUEST	4806		AnuncioAccepted	1590183643156	1590183643165	OK	 
REQUEST	4807		AnuncioAccepted	1590183643190	1590183643193	OK	 
REQUEST	4808		AnuncioAccepted	1590183643190	1590183643193	OK	 
REQUEST	4809		AnuncioAccepted	1590183643194	1590183643197	OK	 
REQUEST	4811		AnuncioAccepted	1590183643291	1590183643294	OK	 
REQUEST	4812		AnuncioAccepted	1590183643326	1590183643328	OK	 
REQUEST	4814		AnuncioAccepted	1590183643378	1590183643380	OK	 
USER	AceptarAnuncioTestPositivo	4263	END	1590183565569	1590183643399
REQUEST	4815		AnuncioAccepted	1590183643399	1590183643402	OK	 
