ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.VerMisLocalesTest	vermislocalestest	1590169929324	 	3.3.1
USER	VerMisLocalesNegativoTest	4889	START	1590170000795	1590170000795
REQUEST	4301		Welcome	1590169993049	1590170000803	OK	 
REQUEST	4305		Welcome	1590169993167	1590170000804	OK	 
REQUEST	4308		Welcome	1590169993267	1590170000804	OK	 
REQUEST	939		MyLocales	1590169993089	1590170000810	OK	 
REQUEST	4309		Welcome	1590169993291	1590170000810	OK	 
REQUEST	3481		WrongLogin	1590169993302	1590170000811	OK	 
REQUEST	3073		WrongLogin	1590169993338	1590170000813	OK	 
REQUEST	846		MyLocales	1590169993291	1590170000820	OK	 
REQUEST	3864		Welcome	1590169986545	1590170000825	OK	 
REQUEST	883		Forbidden	1590169993335	1590170000829	OK	 
REQUEST	2950		RightLogin	1590169993351	1590170000829	OK	 
USER	VerMisLocalesPositivoTest	4853	START	1590170000833	1590170000833
USER	VerMisLocalesNegativoTest	4890	START	1590170000834	1590170000834
REQUEST	880		Forbidden	1590169993346	1590170000842	OK	 
USER	VerMisLocalesPositivoTest	4854	START	1590170000843	1590170000843
USER	VerMisLocalesNegativoTest	4891	START	1590170000844	1590170000844
REQUEST	879		Forbidden	1590169993298	1590170000853	OK	 
REQUEST	4343		Welcome	1590169993267	1590170000857	OK	 
REQUEST	3422		WrongLogin	1590169993363	1590170000859	OK	 
REQUEST	3482		WrongLogin	1590169993363	1590170000859	OK	 
REQUEST	1826		RightLogged Redirect 1	1590169990913	1590170000859	OK	 
REQUEST	2011		WrongLogged Redirect 1	1590169993380	1590170000863	OK	 
REQUEST	2230		WrongLogged	1590169993400	1590170000864	OK	 
REQUEST	2132		RightLogged	1590169993400	1590170000864	OK	 
REQUEST	2137		RightLogged	1590169993400	1590170000865	OK	 
REQUEST	2216		WrongLogged	1590169993405	1590170000865	OK	 
REQUEST	1894		WrongLogged Redirect 1	1590169992384	1590170000871	OK	 
REQUEST	4345		Welcome	1590169993338	1590170000871	OK	 
REQUEST	2139		RightLogged	1590169993418	1590170000875	OK	 
REQUEST	2198		RightLogged	1590169993423	1590170000877	OK	 
USER	VerMisLocalesNegativoTest	97	END	1590169931977	1590170000881
USER	VerMisLocalesNegativoTest	4892	START	1590170000887	1590170000887
USER	VerMisLocalesPositivoTest	4855	START	1590170000885	1590170000885
REQUEST	4382		Welcome	1590169993414	1590170000894	OK	 
REQUEST	4340		Welcome	1590169993167	1590170000894	OK	 
REQUEST	2217		WrongLogged	1590169993430	1590170000896	OK	 
REQUEST	2187		RightLogged	1590169993431	1590170000896	OK	 
REQUEST	2140		RightLogged	1590169993431	1590170000896	OK	 
REQUEST	2138		RightLogged	1590169993436	1590170000896	OK	 
REQUEST	3480		WrongLogin	1590169993448	1590170000897	OK	 
REQUEST	4344		Welcome	1590169993295	1590170000903	OK	 
REQUEST	4348		Welcome	1590169993439	1590170000903	OK	 
REQUEST	2218		WrongLogged	1590169993460	1590170000905	OK	 
REQUEST	2222		WrongLogged	1590169993463	1590170000905	OK	 
REQUEST	3161		WrongLogin	1590169993474	1590170000906	OK	 
USER	VerMisLocalesPositivoTest	4856	START	1590170000911	1590170000911
USER	VerMisLocalesNegativoTest	4893	START	1590170000911	1590170000911
USER	VerMisLocalesPositivoTest	4857	START	1590170000917	1590170000917
USER	VerMisLocalesNegativoTest	4894	START	1590170000920	1590170000920
USER	VerMisLocalesNegativoTest	82	END	1590169931539	1590170000927
REQUEST	4341		Welcome	1590169993211	1590170000933	OK	 
REQUEST	4339		Welcome	1590169993159	1590170000933	OK	 
REQUEST	4349		Welcome	1590169993467	1590170000939	OK	 
REQUEST	4347		Welcome	1590169993408	1590170000943	OK	 
REQUEST	4386		Welcome	1590169993487	1590170000946	OK	 
REQUEST	4351		Welcome	1590169993514	1590170000951	OK	 
REQUEST	4157		Welcome	1590169990931	1590170000953	OK	 
REQUEST	3389		RightLogin	1590169993534	1590170000955	OK	 
REQUEST	1962		WrongLogged	1590169987540	1590170000958	OK	 
USER	VerMisLocalesPositivoTest	4858	START	1590170000967	1590170000967
USER	VerMisLocalesNegativoTest	4895	START	1590170000967	1590170000967
REQUEST	4387		Welcome	1590169993525	1590170000977	OK	 
REQUEST	3445		RightLogin	1590169993537	1590170000978	OK	 
REQUEST	2186		RightLogged	1590169993539	1590170000979	OK	 
REQUEST	3483		WrongLogin	1590169993537	1590170000979	OK	 
USER	VerMisLocalesPositivoTest	4859	START	1590170000987	1590170000987
REQUEST	814		Forbidden	1590169993533	1590170000993	OK	 
USER	VerMisLocalesNegativoTest	4896	START	1590170000996	1590170000996
REQUEST	1858		RightLogged Redirect 1	1590169992385	1590170001004	OK	 
USER	VerMisLocalesPositivoTest	712	END	1590169941485	1590170001011
USER	VerMisLocalesNegativoTest	4897	START	1590170001011	1590170001011
USER	VerMisLocalesPositivoTest	4860	START	1590170001011	1590170001011
REQUEST	4388		Welcome	1590169993554	1590170001018	OK	 
REQUEST	4383		Welcome	1590169993448	1590170001019	OK	 
REQUEST	848		MyLocales	1590169993591	1590170001021	OK	 
REQUEST	844		MyLocales	1590169993547	1590170001025	OK	 
REQUEST	3443		RightLogin	1590169993611	1590170001027	OK	 
REQUEST	3428		WrongLogin	1590169993609	1590170001028	OK	 
USER	VerMisLocalesPositivoTest	4861	START	1590170001045	1590170001045
USER	VerMisLocalesNegativoTest	4898	START	1590170001051	1590170001051
REQUEST	4389		Welcome	1590169993604	1590170001063	OK	 
REQUEST	1962		WrongLogged Redirect 1	1590170000958	1590170001067	OK	 
REQUEST	4352		Welcome	1590169993525	1590170001070	OK	 
REQUEST	847		MyLocales	1590169993629	1590170001071	OK	 
REQUEST	2156		WrongLogged	1590169992038	1590170001076	OK	 
REQUEST	4342		Welcome	1590169993235	1590170001077	OK	 
USER	VerMisLocalesPositivoTest	4862	START	1590170001080	1590170001080
USER	VerMisLocalesNegativoTest	4899	START	1590170001080	1590170001080
REQUEST	887		Forbidden	1590169993633	1590170001092	OK	 
USER	VerMisLocalesPositivoTest	645	END	1590169940574	1590170001095
USER	VerMisLocalesPositivoTest	521	END	1590169939056	1590170001097
USER	VerMisLocalesPositivoTest	4863	START	1590170001100	1590170001100
REQUEST	881		Forbidden	1590169993648	1590170001105	OK	 
USER	VerMisLocalesNegativoTest	4900	START	1590170001107	1590170001107
REQUEST	2156		WrongLogged Redirect 1	1590170001076	1590170001118	OK	 
REQUEST	1794		WrongLogged Redirect 1	1590169990037	1590170001120	OK	 
REQUEST	3484		WrongLogin	1590169993671	1590170001121	OK	 
REQUEST	2633		WrongLogin	1590169993671	1590170001121	OK	 
USER	VerMisLocalesPositivoTest	4864	START	1590170001129	1590170001129
REQUEST	885		Forbidden	1590169993648	1590170001131	OK	 
REQUEST	886		Forbidden	1590169993661	1590170001136	OK	 
REQUEST	3369		RightLogin	1590169993694	1590170001136	OK	 
REQUEST	2601		RightLogin	1590169993697	1590170001137	OK	 
REQUEST	3221		WrongLogin	1590169993690	1590170001138	OK	 
USER	VerMisLocalesNegativoTest	4901	START	1590170001134	1590170001134
USER	VerMisLocalesNegativoTest	89	END	1590169931716	1590170001149
REQUEST	610		Forbidden	1590169993699	1590170001151	OK	 
REQUEST	3485		WrongLogin	1590169993702	1590170001151	OK	 
USER	VerMisLocalesPositivoTest	4865	START	1590170001152	1590170001152
USER	VerMisLocalesNegativoTest	4902	START	1590170001153	1590170001153
USER	VerMisLocalesPositivoTest	583	END	1590169939834	1590170001158
USER	VerMisLocalesPositivoTest	649	END	1590169940692	1590170001158
REQUEST	4350		Welcome	1590169993478	1590170001164	OK	 
REQUEST	4390		Welcome	1590169993615	1590170001165	OK	 
USER	VerMisLocalesNegativoTest	93	END	1590169931817	1590170001167
USER	VerMisLocalesNegativoTest	95	END	1590169931900	1590170001168
REQUEST	643		MyLocales	1590169993710	1590170001173	OK	 
REQUEST	3371		RightLogin	1590169993713	1590170001174	OK	 
REQUEST	3489		WrongLogin	1590169993713	1590170001174	OK	 
REQUEST	3449		RightLogin	1590169993716	1590170001202	OK	 
USER	VerMisLocalesPositivoTest	4866	START	1590170001203	1590170001203
USER	VerMisLocalesNegativoTest	98	END	1590169931987	1590170001203
USER	VerMisLocalesNegativoTest	96	END	1590169931924	1590170001203
USER	VerMisLocalesNegativoTest	4903	START	1590170001203	1590170001203
USER	VerMisLocalesPositivoTest	4867	START	1590170001209	1590170001209
USER	VerMisLocalesNegativoTest	4904	START	1590170001211	1590170001211
REQUEST	4359		Welcome	1590169993719	1590170001218	OK	 
REQUEST	1974		RightLogged Redirect 1	1590169992514	1590170001225	OK	 
REQUEST	4392		Welcome	1590169993675	1590170001225	OK	 
REQUEST	1977		RightLogged Redirect 1	1590169993394	1590170001225	OK	 
REQUEST	2038		RightLogged	1590169990348	1590170001231	OK	 
REQUEST	4106		Welcome	1590169989519	1590170001238	OK	 
USER	VerMisLocalesPositivoTest	4868	START	1590170001241	1590170001241
REQUEST	890		Forbidden	1590169993761	1590170001248	OK	 
REQUEST	882		Forbidden	1590169993758	1590170001251	OK	 
REQUEST	2991		WrongLogin	1590169993786	1590170001251	OK	 
REQUEST	3448		RightLogin	1590169993793	1590170001252	OK	 
REQUEST	3487		WrongLogin	1590169993795	1590170001252	OK	 
USER	VerMisLocalesNegativoTest	4905	START	1590170001253	1590170001253
REQUEST	891		Forbidden	1590169993798	1590170001268	OK	 
USER	VerMisLocalesPositivoTest	4869	START	1590170001271	1590170001271
USER	VerMisLocalesNegativoTest	4906	START	1590170001271	1590170001271
REQUEST	4395		Welcome	1590169993776	1590170001283	OK	 
REQUEST	4358		Welcome	1590169993707	1590170001285	OK	 
REQUEST	3452		RightLogin	1590169993810	1590170001287	OK	 
REQUEST	3490		WrongLogin	1590169993813	1590170001289	OK	 
REQUEST	3492		WrongLogin	1590169993816	1590170001289	OK	 
REQUEST	2016		WrongLogged	1590169988927	1590170001292	OK	 
REQUEST	853		MyLocales	1590169993807	1590170001301	OK	 
REQUEST	4355		Welcome	1590169993613	1590170001303	OK	 
REQUEST	888		Forbidden	1590169993838	1590170001321	OK	 
USER	VerMisLocalesPositivoTest	4870	START	1590170001327	1590170001327
USER	VerMisLocalesNegativoTest	4907	START	1590170001332	1590170001332
USER	VerMisLocalesPositivoTest	4871	START	1590170001340	1590170001340
USER	VerMisLocalesNegativoTest	4908	START	1590170001343	1590170001343
USER	VerMisLocalesPositivoTest	4909	START	1590170001347	1590170001347
USER	VerMisLocalesNegativoTest	4942	START	1590170001349	1590170001349
REQUEST	635		Forbidden	1590169993841	1590170001372	OK	 
USER	VerMisLocalesNegativoTest	4943	START	1590170001375	1590170001375
USER	VerMisLocalesPositivoTest	4910	START	1590170001375	1590170001375
REQUEST	4384		Welcome	1590169993470	1590170001384	OK	 
REQUEST	4385		Welcome	1590169993475	1590170001384	OK	 
REQUEST	738		MyLocales	1590169993833	1590170001385	OK	 
REQUEST	3491		WrongLogin	1590169993844	1590170001385	OK	 
REQUEST	889		Forbidden	1590169993847	1590170001398	OK	 
REQUEST	3453		RightLogin	1590169993856	1590170001400	OK	 
USER	VerMisLocalesNegativoTest	4944	START	1590170001405	1590170001405
USER	VerMisLocalesPositivoTest	4911	START	1590170001405	1590170001405
REQUEST	4354		Welcome	1590169993595	1590170001415	OK	 
REQUEST	1610		WrongLogged Redirect 1	1590169992516	1590170001418	OK	 
REQUEST	733		MyLocales	1590169988878	1590170001418	OK	 
USER	VerMisLocalesNegativoTest	91	END	1590169931812	1590170001428
REQUEST	894		Forbidden	1590169993869	1590170001434	OK	 
REQUEST	3451		RightLogin	1590169993872	1590170001435	OK	 
REQUEST	3495		WrongLogin	1590169993875	1590170001435	OK	 
USER	VerMisLocalesPositivoTest	4912	START	1590170001436	1590170001436
USER	VerMisLocalesNegativoTest	4945	START	1590170001437	1590170001437
USER	VerMisLocalesNegativoTest	83	END	1590169931588	1590170001447
REQUEST	4172		Welcome	1590169990342	1590170001447	OK	 
REQUEST	4360		Welcome	1590169993768	1590170001452	OK	 
REQUEST	784		MyLocales	1590169992185	1590170001453	OK	 
REQUEST	3493		WrongLogin	1590169993902	1590170001454	OK	 
REQUEST	4397		Welcome	1590169993853	1590170001459	OK	 
REQUEST	459		MyLocales	1590169983334	1590170001459	OK	 
REQUEST	3212		WrongLogin	1590169993912	1590170001461	OK	 
REQUEST	3454		RightLogin	1590169993922	1590170001461	OK	 
REQUEST	3457		RightLogin	1590169993925	1590170001462	OK	 
REQUEST	3496		WrongLogin	1590169993928	1590170001462	OK	 
USER	VerMisLocalesPositivoTest	4913	START	1590170001478	1590170001478
USER	VerMisLocalesNegativoTest	4946	START	1590170001480	1590170001480
USER	VerMisLocalesNegativoTest	4947	START	1590170001488	1590170001488
USER	VerMisLocalesPositivoTest	4914	START	1590170001488	1590170001488
REQUEST	4398		Welcome	1590169993866	1590170001496	OK	 
REQUEST	4176		Welcome	1590169990454	1590170001498	OK	 
REQUEST	4237		Welcome	1590169992193	1590170001500	OK	 
REQUEST	4400		Welcome	1590169993906	1590170001503	OK	 
REQUEST	892		Forbidden	1590169993940	1590170001516	OK	 
USER	VerMisLocalesPositivoTest	4915	START	1590170001516	1590170001516
USER	VerMisLocalesNegativoTest	4948	START	1590170001518	1590170001518
REQUEST	4362		Welcome	1590169993852	1590170001534	OK	 
REQUEST	612		Forbidden	1590169993942	1590170001536	OK	 
REQUEST	856		MyLocales	1590169993969	1590170001540	OK	 
REQUEST	4361		Welcome	1590169993825	1590170001543	OK	 
REQUEST	1975		RightLogged	1590169987659	1590170001546	OK	 
REQUEST	3494		WrongLogin	1590169993992	1590170001546	OK	 
REQUEST	3089		RightLogin	1590169993995	1590170001549	OK	 
REQUEST	3458		RightLogin	1590169993998	1590170001550	OK	 
REQUEST	3499		WrongLogin	1590169994021	1590170001551	OK	 
REQUEST	3249		RightLogin	1590169994024	1590170001551	OK	 
REQUEST	3497		WrongLogin	1590169994027	1590170001552	OK	 
USER	VerMisLocalesPositivoTest	648	END	1590169940666	1590170001554
USER	VerMisLocalesPositivoTest	4916	START	1590170001555	1590170001555
USER	VerMisLocalesNegativoTest	4949	START	1590170001555	1590170001555
REQUEST	4364		Welcome	1590169993876	1590170001564	OK	 
REQUEST	4367		Welcome	1590169993948	1590170001565	OK	 
REQUEST	2220		WrongLogged	1590169994050	1590170001566	OK	 
REQUEST	2190		RightLogged	1590169994046	1590170001567	OK	 
REQUEST	4401		Welcome	1590169993931	1590170001571	OK	 
REQUEST	4403		Welcome	1590169993985	1590170001571	OK	 
REQUEST	2161		WrongLogged	1590169994066	1590170001572	OK	 
REQUEST	2221		WrongLogged	1590169994063	1590170001572	OK	 
USER	VerMisLocalesPositivoTest	4917	START	1590170001573	1590170001573
USER	VerMisLocalesNegativoTest	4950	START	1590170001574	1590170001574
REQUEST	4365		Welcome	1590169993915	1590170001584	OK	 
REQUEST	737		MyLocales	1590169991217	1590170001584	OK	 
REQUEST	1944		WrongLogged Redirect 1	1590169992261	1590170001588	OK	 
REQUEST	4239		Welcome	1590169992227	1590170001589	OK	 
REQUEST	3500		WrongLogin	1590169994102	1590170001589	OK	 
REQUEST	2545		RightLogin	1590169994105	1590170001590	OK	 
REQUEST	3461		RightLogin	1590169994108	1590170001590	OK	 
REQUEST	3501		WrongLogin	1590169994111	1590170001591	OK	 
REQUEST	4405		Welcome	1590169994077	1590170001594	OK	 
REQUEST	4372		Welcome	1590169994126	1590170001603	OK	 
REQUEST	4271		Welcome	1590169992196	1590170001603	OK	 
REQUEST	2547		RightLogin	1590169994137	1590170001604	OK	 
REQUEST	3462		RightLogin	1590169994133	1590170001604	OK	 
REQUEST	897		Forbidden	1590169994122	1590170001605	OK	 
REQUEST	1000		MyLocales	1590169994056	1590170001609	OK	 
REQUEST	1710		RightLogged	1590169984054	1590170001609	OK	 
REQUEST	3463		RightLogin	1590169994161	1590170001610	OK	 
USER	VerMisLocalesPositivoTest	4918	START	1590170001615	1590170001615
USER	VerMisLocalesNegativoTest	4951	START	1590170001615	1590170001615
USER	VerMisLocalesPositivoTest	4919	START	1590170001631	1590170001631
USER	VerMisLocalesNegativoTest	4952	START	1590170001633	1590170001633
REQUEST	762		Forbidden	1590169994167	1590170001642	OK	 
REQUEST	4366		Welcome	1590169993931	1590170001650	OK	 
REQUEST	4406		Welcome	1590169994085	1590170001651	OK	 
REQUEST	4370		Welcome	1590169994069	1590170001653	OK	 
USER	VerMisLocalesPositivoTest	4920	START	1590170001658	1590170001658
USER	VerMisLocalesNegativoTest	4953	START	1590170001658	1590170001658
REQUEST	899		Forbidden	1590169994199	1590170001666	OK	 
REQUEST	1885		WrongLogged Redirect 1	1590169991321	1590170001668	OK	 
REQUEST	4375		Welcome	1590169994191	1590170001670	OK	 
REQUEST	2141		RightLogged	1590169994210	1590170001670	OK	 
REQUEST	2142		RightLogged	1590169994217	1590170001671	OK	 
REQUEST	2192		RightLogged	1590169994217	1590170001671	OK	 
REQUEST	2208		RightLogged	1590169994218	1590170001673	OK	 
REQUEST	2093		WrongLogged	1590169991356	1590170001675	OK	 
REQUEST	1909		RightLogged Redirect 1	1590169992264	1590170001681	OK	 
REQUEST	567		MyLocales	1590169994140	1590170001682	OK	 
REQUEST	2179		WrongLogged	1590169994210	1590170001683	OK	 
REQUEST	2149		WrongLogged	1590169994218	1590170001683	OK	 
REQUEST	2223		WrongLogged	1590169994250	1590170001683	OK	 
REQUEST	2225		WrongLogged	1590169994245	1590170001684	OK	 
REQUEST	2154		WrongLogged	1590169994253	1590170001684	OK	 
REQUEST	2162		WrongLogged	1590169993025	1590170001686	OK	 
REQUEST	2150		WrongLogged	1590169994217	1590170001687	OK	 
REQUEST	2196		RightLogged	1590169994258	1590170001688	OK	 
USER	VerMisLocalesPositivoTest	4921	START	1590170001693	1590170001693
USER	VerMisLocalesNegativoTest	4954	START	1590170001693	1590170001693
REQUEST	898		Forbidden	1590169994255	1590170001701	OK	 
USER	VerMisLocalesPositivoTest	4922	START	1590170001713	1590170001713
USER	VerMisLocalesNegativoTest	4955	START	1590170001713	1590170001713
REQUEST	901		Forbidden	1590169994258	1590170001720	OK	 
REQUEST	4373		Welcome	1590169994143	1590170001732	OK	 
REQUEST	4407		Welcome	1590169994115	1590170001732	OK	 
REQUEST	4206		Welcome	1590169991307	1590170001738	OK	 
REQUEST	4412		Welcome	1590169994264	1590170001738	OK	 
REQUEST	2243		WrongLogged	1590169994271	1590170001738	OK	 
REQUEST	2228		WrongLogged	1590169994272	1590170001739	OK	 
REQUEST	2195		RightLogged	1590169994271	1590170001739	OK	 
REQUEST	2133		RightLogged	1590169994271	1590170001739	OK	 
REQUEST	2211		RightLogged	1590169994274	1590170001740	OK	 
REQUEST	2173		WrongLogged	1590169994277	1590170001740	OK	 
REQUEST	924		MyLocales	1590169994258	1590170001746	OK	 
REQUEST	3464		RightLogin	1590169994286	1590170001749	OK	 
REQUEST	4410		Welcome	1590169994199	1590170001753	OK	 
REQUEST	2208		RightLogged Redirect 1	1590170001674	1590170001754	OK	 
USER	VerMisLocalesPositivoTest	4923	START	1590170001759	1590170001759
USER	VerMisLocalesNegativoTest	4956	START	1590170001762	1590170001762
USER	VerMisLocalesNegativoTest	99	END	1590169932002	1590170001765
REQUEST	623		Forbidden	1590169994298	1590170001770	OK	 
USER	VerMisLocalesNegativoTest	4957	START	1590170001772	1590170001772
USER	VerMisLocalesPositivoTest	4924	START	1590170001771	1590170001771
REQUEST	4376		Welcome	1590169994213	1590170001783	OK	 
REQUEST	4409		Welcome	1590169994165	1590170001787	OK	 
REQUEST	4303		Welcome	1590169993118	1590170001789	OK	 
REQUEST	2162		WrongLogged Redirect 1	1590170001686	1590170001796	OK	 
REQUEST	3559		Welcome	1590169981804	1590170001796	OK	 
REQUEST	4416		Welcome	1590169994318	1590170001799	OK	 
REQUEST	4453		Welcome	1590169994310	1590170001800	OK	 
REQUEST	3505		WrongLogin	1590169994344	1590170001800	OK	 
REQUEST	3503		WrongLogin	1590169994341	1590170001800	OK	 
USER	VerMisLocalesPositivoTest	4925	START	1590170001802	1590170001802
USER	VerMisLocalesNegativoTest	4958	START	1590170001805	1590170001805
