ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarLocalTest	aceptarlocaltest	1590257910400	 	3.3.1
REQUEST	1909		RightLogin	1590258013267	1590258013267	OK	 
USER	AceptarLocalTestNegativo	758	END	1590257949256	1590258013283
REQUEST	1169		RightLogged	1590258013286	1590258013287	OK	 
REQUEST	1169		RightLogged Redirect 1	1590258013287	1590258013290	OK	 
REQUEST	1739		WrongLogged	1590258013314	1590258013315	OK	 
REQUEST	1739		WrongLogged Redirect 1	1590258013315	1590258013319	OK	 
REQUEST	919		Forbidden	1590258013314	1590258013320	OK	 
REQUEST	1910		RightLogin	1590258013361	1590258013361	OK	 
REQUEST	1920		WrongLogin	1590258013361	1590258013361	OK	 
REQUEST	668		MyLocales	1590258013201	1590258013366	OK	 
REQUEST	427		ShowLocal	1590258013366	1590258013369	OK	 
REQUEST	1170		RightLogged	1590258013376	1590258013377	OK	 
REQUEST	1170		RightLogged Redirect 1	1590258013377	1590258013378	OK	 
USER	AceptarLocalTestNegativo	759	END	1590257949360	1590258013392
REQUEST	1740		WrongLogged	1590258013396	1590258013397	OK	 
REQUEST	1740		WrongLogged Redirect 1	1590258013397	1590258013398	OK	 
REQUEST	920		Forbidden	1590258013396	1590258013400	OK	 
REQUEST	669		MyLocales	1590258013286	1590258013459	OK	 
REQUEST	1911		RightLogin	1590258013470	1590258013471	OK	 
REQUEST	1921		WrongLogin	1590258013470	1590258013471	OK	 
REQUEST	1171		RightLogged	1590258013486	1590258013486	OK	 
REQUEST	1171		RightLogged Redirect 1	1590258013486	1590258013488	OK	 
REQUEST	428		ShowLocal	1590258013486	1590258013488	OK	 
REQUEST	921		Forbidden	1590258013486	1590258013490	OK	 
USER	AceptarLocalTestNegativo	760	END	1590257949456	1590258013501
REQUEST	1741		WrongLogged	1590258013501	1590258013502	OK	 
REQUEST	1741		WrongLogged Redirect 1	1590258013502	1590258013506	OK	 
REQUEST	1172		RightLogged	1590258013566	1590258013566	OK	 
REQUEST	1912		RightLogin	1590258013566	1590258013567	OK	 
REQUEST	1922		WrongLogin	1590258013566	1590258013567	OK	 
REQUEST	1172		RightLogged Redirect 1	1590258013566	1590258013568	OK	 
REQUEST	429		ShowLocal	1590258013566	1590258013569	OK	 
REQUEST	670		MyLocales	1590258013396	1590258013583	OK	 
USER	AceptarLocalTestNegativo	772	END	1590257949564	1590258013596
REQUEST	1742		WrongLogged	1590258013596	1590258013596	OK	 
REQUEST	1742		WrongLogged Redirect 1	1590258013596	1590258013597	OK	 
REQUEST	922		Forbidden	1590258013595	1590258013599	OK	 
REQUEST	671		MyLocales	1590258013486	1590258013666	OK	 
REQUEST	1933		WrongLogin	1590258013676	1590258013676	OK	 
REQUEST	1923		RightLogin	1590258013676	1590258013677	OK	 
REQUEST	1753		WrongLogged	1590258013676	1590258013677	OK	 
REQUEST	430		ShowLocal	1590258013676	1590258013678	OK	 
REQUEST	1753		WrongLogged Redirect 1	1590258013677	1590258013678	OK	 
USER	AceptarLocalTestNegativo	773	END	1590257949646	1590258013689
REQUEST	1183		RightLogged	1590258013689	1590258013689	OK	 
REQUEST	1183		RightLogged Redirect 1	1590258013689	1590258013691	OK	 
REQUEST	933		Forbidden	1590258013689	1590258013693	OK	 
REQUEST	672		MyLocales	1590258013566	1590258013740	OK	 
REQUEST	431		ShowLocal	1590258013751	1590258013754	OK	 
REQUEST	1934		WrongLogin	1590258013767	1590258013767	OK	 
REQUEST	1924		RightLogin	1590258013767	1590258013767	OK	 
USER	AceptarLocalTestNegativo	774	END	1590257949751	1590258013783
REQUEST	1754		WrongLogged	1590258013783	1590258013783	OK	 
REQUEST	1754		WrongLogged Redirect 1	1590258013783	1590258013785	OK	 
REQUEST	934		Forbidden	1590258013783	1590258013786	OK	 
REQUEST	1184		RightLogged	1590258013798	1590258013799	OK	 
REQUEST	1184		RightLogged Redirect 1	1590258013799	1590258013802	OK	 
REQUEST	1935		WrongLogin	1590258013866	1590258013866	OK	 
REQUEST	1925		RightLogin	1590258013866	1590258013867	OK	 
REQUEST	443		ShowLocal	1590258013866	1590258013869	OK	 
USER	AceptarLocalTestNegativo	775	END	1590257949846	1590258013876
REQUEST	1185		RightLogged	1590258013876	1590258013877	OK	 
REQUEST	1185		RightLogged Redirect 1	1590258013877	1590258013878	OK	 
REQUEST	935		Forbidden	1590258013876	1590258013881	OK	 
REQUEST	683		MyLocales	1590258013705	1590258013884	OK	 
REQUEST	1755		WrongLogged	1590258013892	1590258013893	OK	 
REQUEST	1755		WrongLogged Redirect 1	1590258013893	1590258013897	OK	 
REQUEST	1926		RightLogin	1590258013956	1590258013956	OK	 
REQUEST	1936		WrongLogin	1590258013956	1590258013956	OK	 
REQUEST	684		MyLocales	1590258013798	1590258013961	OK	 
USER	AceptarLocalTestNegativo	776	END	1590257949954	1590258013988
REQUEST	1756		WrongLogged	1590258013988	1590258013990	OK	 
REQUEST	1756		WrongLogged Redirect 1	1590258013990	1590258013991	OK	 
REQUEST	936		Forbidden	1590258013988	1590258013993	OK	 
REQUEST	444		ShowLocal	1590258013970	1590258014002	OK	 
REQUEST	1186		RightLogged	1590258014006	1590258014006	OK	 
REQUEST	1186		RightLogged Redirect 1	1590258014006	1590258014010	OK	 
REQUEST	1757		WrongLogged	1590258014066	1590258014072	OK	 
REQUEST	1187		RightLogged	1590258014067	1590258014072	OK	 
REQUEST	1927		RightLogin	1590258014067	1590258014072	OK	 
REQUEST	1937		WrongLogin	1590258014067	1590258014072	OK	 
REQUEST	1187		RightLogged Redirect 1	1590258014072	1590258014073	OK	 
REQUEST	445		ShowLocal	1590258014066	1590258014073	OK	 
REQUEST	1757		WrongLogged Redirect 1	1590258014072	1590258014075	OK	 
USER	AceptarLocalTestNegativo	777	END	1590257950052	1590258014086
REQUEST	937		Forbidden	1590258014082	1590258014086	OK	 
REQUEST	685		MyLocales	1590258013908	1590258014088	OK	 
REQUEST	686		MyLocales	1590258013988	1590258014161	OK	 
USER	AceptarLocalTestNegativo	778	END	1590257950146	1590258014176
REQUEST	1928		RightLogin	1590258014176	1590258014176	OK	 
REQUEST	1938		WrongLogin	1590258014176	1590258014176	OK	 
REQUEST	1758		WrongLogged	1590258014176	1590258014177	OK	 
REQUEST	1758		WrongLogged Redirect 1	1590258014177	1590258014178	OK	 
REQUEST	1188		RightLogged	1590258014192	1590258014193	OK	 
REQUEST	1188		RightLogged Redirect 1	1590258014193	1590258014194	OK	 
REQUEST	938		Forbidden	1590258014196	1590258014200	OK	 
REQUEST	446		ShowLocal	1590258014192	1590258014201	OK	 
REQUEST	687		MyLocales	1590258014097	1590258014272	OK	 
REQUEST	1939		WrongLogin	1590258014276	1590258014277	OK	 
REQUEST	1929		RightLogin	1590258014276	1590258014277	OK	 
REQUEST	1759		WrongLogged	1590258014276	1590258014277	OK	 
REQUEST	1759		WrongLogged Redirect 1	1590258014278	1590258014279	OK	 
USER	AceptarLocalTestNegativo	779	END	1590257950255	1590258014292
REQUEST	1189		RightLogged	1590258014292	1590258014293	OK	 
REQUEST	1189		RightLogged Redirect 1	1590258014293	1590258014294	OK	 
REQUEST	939		Forbidden	1590258014296	1590258014300	OK	 
REQUEST	447		ShowLocal	1590258014276	1590258014302	OK	 
REQUEST	688		MyLocales	1590258014196	1590258014356	OK	 
REQUEST	1190		RightLogged	1590258014370	1590258014371	OK	 
REQUEST	1940		WrongLogin	1590258014370	1590258014371	OK	 
REQUEST	1930		RightLogin	1590258014370	1590258014371	OK	 
REQUEST	1190		RightLogged Redirect 1	1590258014371	1590258014372	OK	 
USER	AceptarLocalTestNegativo	780	END	1590257950349	1590258014386
REQUEST	1760		WrongLogged	1590258014386	1590258014386	OK	 
REQUEST	448		ShowLocal	1590258014386	1590258014389	OK	 
REQUEST	1760		WrongLogged Redirect 1	1590258014386	1590258014390	OK	 
REQUEST	940		Forbidden	1590258014386	1590258014390	OK	 
REQUEST	689		MyLocales	1590258014296	1590258014468	OK	 
REQUEST	941		Forbidden	1590258014466	1590258014470	OK	 
USER	AceptarLocalTestNegativo	781	END	1590257950446	1590258014480
REQUEST	1191		RightLogged	1590258014480	1590258014480	OK	 
REQUEST	1931		RightLogin	1590258014480	1590258014480	OK	 
REQUEST	1941		WrongLogin	1590258014480	1590258014480	OK	 
REQUEST	1761		WrongLogged	1590258014480	1590258014480	OK	 
REQUEST	1761		WrongLogged Redirect 1	1590258014480	1590258014481	OK	 
REQUEST	1191		RightLogged Redirect 1	1590258014480	1590258014481	OK	 
REQUEST	449		ShowLocal	1590258014479	1590258014496	OK	 
REQUEST	690		MyLocales	1590258014386	1590258014570	OK	 
REQUEST	1942		WrongLogin	1590258014573	1590258014574	OK	 
REQUEST	1932		RightLogin	1590258014573	1590258014575	OK	 
REQUEST	942		Forbidden	1590258014576	1590258014579	OK	 
USER	AceptarLocalTestNegativo	782	END	1590257950552	1590258014589
REQUEST	1192		RightLogged	1590258014589	1590258014589	OK	 
REQUEST	1762		WrongLogged	1590258014589	1590258014589	OK	 
REQUEST	1192		RightLogged Redirect 1	1590258014589	1590258014591	OK	 
REQUEST	1762		WrongLogged Redirect 1	1590258014589	1590258014593	OK	 
REQUEST	450		ShowLocal	1590258014573	1590258014604	OK	 
REQUEST	691		MyLocales	1590258014496	1590258014657	OK	 
REQUEST	1943		RightLogin	1590258014683	1590258014683	OK	 
REQUEST	1952		WrongLogin	1590258014683	1590258014684	OK	 
REQUEST	953		Forbidden	1590258014683	1590258014687	OK	 
REQUEST	451		ShowLocal	1590258014686	1590258014688	OK	 
REQUEST	1773		WrongLogged	1590258014698	1590258014699	OK	 
REQUEST	1203		RightLogged	1590258014698	1590258014699	OK	 
REQUEST	1203		RightLogged Redirect 1	1590258014699	1590258014702	OK	 
REQUEST	1773		WrongLogged Redirect 1	1590258014699	1590258014703	OK	 
USER	AceptarLocalTestNegativo	792	END	1590257950677	1590258014714
REQUEST	452		ShowLocal	1590258014761	1590258014763	OK	 
REQUEST	1204		RightLogged	1590258014776	1590258014777	OK	 
REQUEST	1944		RightLogin	1590258014776	1590258014777	OK	 
REQUEST	1953		WrongLogin	1590258014776	1590258014777	OK	 
REQUEST	1204		RightLogged Redirect 1	1590258014777	1590258014778	OK	 
REQUEST	954		Forbidden	1590258014776	1590258014781	OK	 
REQUEST	692		MyLocales	1590258014604	1590258014784	OK	 
USER	AceptarLocalTestNegativo	793	END	1590257950756	1590258014792
REQUEST	1774		WrongLogged	1590258014792	1590258014793	OK	 
REQUEST	1774		WrongLogged Redirect 1	1590258014793	1590258014795	OK	 
REQUEST	703		MyLocales	1590258014667	1590258014858	OK	 
USER	AceptarLocalTestNegativo	794	END	1590257950856	1590258014886
REQUEST	1775		WrongLogged	1590258014886	1590258014887	OK	 
REQUEST	1945		RightLogin	1590258014886	1590258014887	OK	 
REQUEST	1954		WrongLogin	1590258014886	1590258014887	OK	 
REQUEST	1775		WrongLogged Redirect 1	1590258014887	1590258014888	OK	 
REQUEST	955		Forbidden	1590258014886	1590258014890	OK	 
REQUEST	1205		RightLogged	1590258014901	1590258014902	OK	 
REQUEST	1205		RightLogged Redirect 1	1590258014902	1590258014903	OK	 
REQUEST	463		ShowLocal	1590258014906	1590258014907	OK	 
REQUEST	956		Forbidden	1590258014964	1590258014968	OK	 
REQUEST	704		MyLocales	1590258014796	1590258014969	OK	 
REQUEST	1946		RightLogin	1590258014979	1590258014980	OK	 
REQUEST	1955		WrongLogin	1590258014979	1590258014980	OK	 
REQUEST	1206		RightLogged	1590258014979	1590258014980	OK	 
REQUEST	1206		RightLogged Redirect 1	1590258014980	1590258014981	OK	 
USER	AceptarLocalTestNegativo	795	END	1590257950962	1590258014996
REQUEST	1776		WrongLogged	1590258014996	1590258014996	OK	 
REQUEST	1776		WrongLogged Redirect 1	1590258014996	1590258015001	OK	 
REQUEST	464		ShowLocal	1590258014995	1590258015006	OK	 
REQUEST	705		MyLocales	1590258014886	1590258015056	OK	 
REQUEST	1947		RightLogin	1590258015076	1590258015076	OK	 
REQUEST	1956		WrongLogin	1590258015076	1590258015077	OK	 
REQUEST	957		Forbidden	1590258015076	1590258015080	OK	 
USER	AceptarLocalTestNegativo	796	END	1590257951060	1590258015089
REQUEST	1777		WrongLogged	1590258015089	1590258015089	OK	 
REQUEST	1207		RightLogged	1590258015089	1590258015089	OK	 
REQUEST	1207		RightLogged Redirect 1	1590258015089	1590258015091	OK	 
REQUEST	1777		WrongLogged Redirect 1	1590258015089	1590258015093	OK	 
REQUEST	465		ShowLocal	1590258015089	1590258015095	OK	 
REQUEST	706		MyLocales	1590258014966	1590258015155	OK	 
REQUEST	958		Forbidden	1590258015167	1590258015171	OK	 
REQUEST	466		ShowLocal	1590258015183	1590258015185	OK	 
USER	AceptarLocalTestNegativo	797	END	1590257951156	1590258015186
REQUEST	1778		WrongLogged	1590258015186	1590258015186	OK	 
REQUEST	1778		WrongLogged Redirect 1	1590258015186	1590258015188	OK	 
REQUEST	1208		RightLogged	1590258015198	1590258015199	OK	 
REQUEST	1208		RightLogged Redirect 1	1590258015199	1590258015200	OK	 
REQUEST	1948		RightLogin	1590258015216	1590258015216	OK	 
REQUEST	1957		WrongLogin	1590258015216	1590258015217	OK	 
REQUEST	707		MyLocales	1590258015064	1590258015240	OK	 
REQUEST	1949		RightLogin	1590258015276	1590258015277	OK	 
REQUEST	1209		RightLogged	1590258015276	1590258015277	OK	 
REQUEST	1958		WrongLogin	1590258015276	1590258015277	OK	 
REQUEST	1209		RightLogged Redirect 1	1590258015277	1590258015278	OK	 
REQUEST	959		Forbidden	1590258015276	1590258015281	OK	 
USER	AceptarLocalTestNegativo	798	END	1590257951263	1590258015295
REQUEST	1779		WrongLogged	1590258015296	1590258015296	OK	 
REQUEST	1779		WrongLogged Redirect 1	1590258015296	1590258015297	OK	 
REQUEST	467		ShowLocal	1590258015295	1590258015298	OK	 
REQUEST	708		MyLocales	1590258015167	1590258015343	OK	 
REQUEST	1210		RightLogged	1590258015360	1590258015361	OK	 
REQUEST	1210		RightLogged Redirect 1	1590258015361	1590258015362	OK	 
REQUEST	1950		RightLogin	1590258015376	1590258015381	OK	 
REQUEST	1959		WrongLogin	1590258015376	1590258015381	OK	 
REQUEST	468		ShowLocal	1590258015346	1590258015383	OK	 
USER	AceptarLocalTestNegativo	799	END	1590257951356	1590258015392
REQUEST	1780		WrongLogged	1590258015392	1590258015393	OK	 
REQUEST	960		Forbidden	1590258015392	1590258015397	OK	 
REQUEST	1780		WrongLogged Redirect 1	1590258015393	1590258015397	OK	 
REQUEST	709		MyLocales	1590258015276	1590258015447	OK	 
REQUEST	1951		RightLogin	1590258015470	1590258015470	OK	 
REQUEST	1211		RightLogged	1590258015485	1590258015486	OK	 
REQUEST	1781		WrongLogged	1590258015486	1590258015486	OK	 
REQUEST	1960		WrongLogin	1590258015486	1590258015486	OK	 
REQUEST	1781		WrongLogged Redirect 1	1590258015486	1590258015488	OK	 
REQUEST	1211		RightLogged Redirect 1	1590258015486	1590258015489	OK	 
REQUEST	961		Forbidden	1590258015485	1590258015490	OK	 
USER	AceptarLocalTestNegativo	800	END	1590257951466	1590258015501
REQUEST	469		ShowLocal	1590258015501	1590258015503	OK	 
REQUEST	710		MyLocales	1590258015360	1590258015551	OK	 
REQUEST	1972		WrongLogin	1590258015566	1590258015566	OK	 
REQUEST	1961		RightLogin	1590258015566	1590258015567	OK	 
REQUEST	1212		RightLogged	1590258015580	1590258015581	OK	 
REQUEST	1782		WrongLogged	1590258015580	1590258015581	OK	 
REQUEST	1782		WrongLogged Redirect 1	1590258015581	1590258015582	OK	 
REQUEST	1212		RightLogged Redirect 1	1590258015581	1590258015582	OK	 
REQUEST	962		Forbidden	1590258015580	1590258015584	OK	 
REQUEST	470		ShowLocal	1590258015566	1590258015586	OK	 
USER	AceptarLocalTestNegativo	801	END	1590257951570	1590258015596
REQUEST	711		MyLocales	1590258015470	1590258015644	OK	 
REQUEST	1793		WrongLogged	1590258015658	1590258015659	OK	 
REQUEST	1793		WrongLogged Redirect 1	1590258015659	1590258015660	OK	 
REQUEST	471		ShowLocal	1590258015658	1590258015672	OK	 
REQUEST	1973		WrongLogin	1590258015674	1590258015675	OK	 
REQUEST	1962		RightLogin	1590258015674	1590258015675	OK	 
REQUEST	973		Forbidden	1590258015676	1590258015679	OK	 
USER	AceptarLocalTestNegativo	813	END	1590257951670	1590258015690
REQUEST	1223		RightLogged	1590258015689	1590258015690	OK	 
REQUEST	1223		RightLogged Redirect 1	1590258015690	1590258015691	OK	 
REQUEST	712		MyLocales	1590258015596	1590258015758	OK	 
REQUEST	1224		RightLogged	1590258015768	1590258015768	OK	 
REQUEST	1974		WrongLogin	1590258015768	1590258015768	OK	 
REQUEST	1963		RightLogin	1590258015768	1590258015768	OK	 
REQUEST	1224		RightLogged Redirect 1	1590258015768	1590258015770	OK	 
REQUEST	1794		WrongLogged	1590258015783	1590258015784	OK	 
REQUEST	472		ShowLocal	1590258015768	1590258015787	OK	 
REQUEST	974		Forbidden	1590258015783	1590258015789	OK	 
REQUEST	1794		WrongLogged Redirect 1	1590258015784	1590258015789	OK	 
USER	AceptarLocalTestNegativo	814	END	1590257951766	1590258015799
REQUEST	723		MyLocales	1590258015674	1590258015844	OK	 
REQUEST	1975		WrongLogin	1590258015856	1590258015856	OK	 
REQUEST	1964		RightLogin	1590258015877	1590258015878	OK	 
REQUEST	1795		WrongLogged	1590258015877	1590258015878	OK	 
REQUEST	1795		WrongLogged Redirect 1	1590258015878	1590258015880	OK	 
REQUEST	483		ShowLocal	1590258015877	1590258015880	OK	 
REQUEST	975		Forbidden	1590258015893	1590258015897	OK	 
USER	AceptarLocalTestNegativo	815	END	1590257951868	1590258015908
REQUEST	1225		RightLogged	1590258015908	1590258015909	OK	 
REQUEST	1225		RightLogged Redirect 1	1590258015909	1590258015912	OK	 
REQUEST	724		MyLocales	1590258015783	1590258015959	OK	 
REQUEST	1965		RightLogin	1590258015971	1590258015971	OK	 
REQUEST	1976		WrongLogin	1590258015971	1590258015972	OK	 
REQUEST	1796		WrongLogged	1590258015986	1590258015987	OK	 
REQUEST	1226		RightLogged	1590258015986	1590258015987	OK	 
REQUEST	1226		RightLogged Redirect 1	1590258015987	1590258015988	OK	 
REQUEST	976		Forbidden	1590258015986	1590258015990	OK	 
REQUEST	1796		WrongLogged Redirect 1	1590258015987	1590258015991	OK	 
REQUEST	484		ShowLocal	1590258015986	1590258015993	OK	 
USER	AceptarLocalTestNegativo	816	END	1590257951966	1590258016002
REQUEST	1797		WrongLogged	1590258016064	1590258016065	OK	 
REQUEST	1977		WrongLogin	1590258016066	1590258016066	OK	 
REQUEST	1966		RightLogin	1590258016066	1590258016066	OK	 
REQUEST	1797		WrongLogged Redirect 1	1590258016065	1590258016067	OK	 
REQUEST	725		MyLocales	1590258015893	1590258016071	OK	 
USER	AceptarLocalTestNegativo	817	END	1590257952066	1590258016096
REQUEST	1227		RightLogged	1590258016096	1590258016096	OK	 
REQUEST	1227		RightLogged Redirect 1	1590258016096	1590258016098	OK	 
REQUEST	977		Forbidden	1590258016096	1590258016100	OK	 
REQUEST	485		ShowLocal	1590258016096	1590258016102	OK	 
REQUEST	726		MyLocales	1590258015986	1590258016169	OK	 
REQUEST	1978		WrongLogin	1590258016176	1590258016176	OK	 
REQUEST	1798		WrongLogged	1590258016176	1590258016176	OK	 
REQUEST	1967		RightLogin	1590258016176	1590258016176	OK	 
REQUEST	1798		WrongLogged Redirect 1	1590258016176	1590258016178	OK	 
REQUEST	1228		RightLogged	1590258016189	1590258016190	OK	 
REQUEST	978		Forbidden	1590258016189	1590258016194	OK	 
REQUEST	1228		RightLogged Redirect 1	1590258016190	1590258016195	OK	 
REQUEST	486		ShowLocal	1590258016176	1590258016204	OK	 
USER	AceptarLocalTestNegativo	818	END	1590257952172	1590258016206
REQUEST	727		MyLocales	1590258016064	1590258016232	OK	 
REQUEST	487		ShowLocal	1590258016267	1590258016270	OK	 
REQUEST	1979		WrongLogin	1590258016283	1590258016284	OK	 
REQUEST	1968		RightLogin	1590258016283	1590258016284	OK	 
REQUEST	1229		RightLogged	1590258016286	1590258016286	OK	 
REQUEST	1799		WrongLogged	1590258016286	1590258016286	OK	 
REQUEST	1799		WrongLogged Redirect 1	1590258016286	1590258016289	OK	 
REQUEST	1229		RightLogged Redirect 1	1590258016286	1590258016289	OK	 
USER	AceptarLocalTestNegativo	819	END	1590257952266	1590258016303
REQUEST	979		Forbidden	1590258016303	1590258016308	OK	 
REQUEST	728		MyLocales	1590258016174	1590258016337	OK	 
REQUEST	1230		RightLogged	1590258016366	1590258016366	OK	 
REQUEST	1969		RightLogin	1590258016366	1590258016367	OK	 
REQUEST	1980		WrongLogin	1590258016366	1590258016367	OK	 
REQUEST	488		ShowLocal	1590258016365	1590258016368	OK	 
REQUEST	1230		RightLogged Redirect 1	1590258016367	1590258016368	OK	 
REQUEST	1800		WrongLogged	1590258016381	1590258016382	OK	 
REQUEST	1800		WrongLogged Redirect 1	1590258016382	1590258016383	OK	 
REQUEST	980		Forbidden	1590258016386	1590258016389	OK	 
USER	AceptarLocalTestNegativo	820	END	1590257952376	1590258016412
REQUEST	729		MyLocales	1590258016267	1590258016434	OK	 
REQUEST	1970		RightLogin	1590258016475	1590258016475	OK	 
REQUEST	1981		WrongLogin	1590258016475	1590258016476	OK	 
REQUEST	1801		WrongLogged	1590258016476	1590258016476	OK	 
REQUEST	489		ShowLocal	1590258016475	1590258016477	OK	 
