ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarORechazarFiesta	aceptarorechazarfiesta	1590562783700	 	3.3.1
REQUEST	3758		23457712be420ec1a113139552b091a3.jpg	1590562988360	1590562998369	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3957		23457712be420ec1a113139552b091a3.jpg	1590562988366	1590562998369	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3806		23457712be420ec1a113139552b091a3.jpg	1590562988364	1590562998369	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	898		AceptarFiesta	1590562998369	1590562998372	OK	 
REQUEST	3973		23457712be420ec1a113139552b091a3.jpg	1590562988372	1590562998388	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3405		23457712be420ec1a113139552b091a3.jpg	1590562988369	1590562998388	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3771		23457712be420ec1a113139552b091a3.jpg	1590562988375	1590562998388	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3875		23457712be420ec1a113139552b091a3.jpg	1590562988369	1590562998388	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3969		23457712be420ec1a113139552b091a3.jpg	1590562988372	1590562998388	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3770		23457712be420ec1a113139552b091a3.jpg	1590562988369	1590562998388	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3685		23457712be420ec1a113139552b091a3.jpg	1590562988386	1590562998388	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3714		23457712be420ec1a113139552b091a3.jpg	1590562988375	1590562998388	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3966		23457712be420ec1a113139552b091a3.jpg	1590562988379	1590562998388	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3496		23457712be420ec1a113139552b091a3.jpg	1590562988382	1590562998388	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3977		23457712be420ec1a113139552b091a3.jpg	1590562988384	1590562998389	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3673		23457712be420ec1a113139552b091a3.jpg	1590562988385	1590562998389	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3775		23457712be420ec1a113139552b091a3.jpg	1590562988379	1590562998389	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3780		23457712be420ec1a113139552b091a3.jpg	1590562988384	1590562998389	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	886		AceptarFiesta	1590562998389	1590562998392	OK	 
REQUEST	3980		23457712be420ec1a113139552b091a3.jpg	1590562988399	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3776		23457712be420ec1a113139552b091a3.jpg	1590562988390	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3972		23457712be420ec1a113139552b091a3.jpg	1590562988393	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3970		23457712be420ec1a113139552b091a3.jpg	1590562988392	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3777		23457712be420ec1a113139552b091a3.jpg	1590562988389	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3678		23457712be420ec1a113139552b091a3.jpg	1590562988393	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3335		23457712be420ec1a113139552b091a3.jpg	1590562988390	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3985		23457712be420ec1a113139552b091a3.jpg	1590562988400	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3774		23457712be420ec1a113139552b091a3.jpg	1590562988396	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3602		23457712be420ec1a113139552b091a3.jpg	1590562988407	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3975		23457712be420ec1a113139552b091a3.jpg	1590562988399	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3783		23457712be420ec1a113139552b091a3.jpg	1590562988405	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3976		23457712be420ec1a113139552b091a3.jpg	1590562988397	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	2731		23457712be420ec1a113139552b091a3.jpg	1590562988407	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3981		23457712be420ec1a113139552b091a3.jpg	1590562988399	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3782		23457712be420ec1a113139552b091a3.jpg	1590562988403	1590562998409	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3723		23457712be420ec1a113139552b091a3.jpg	1590562988410	1590562998411	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	795		Logout	1590562998411	1590562998412	OK	 
REQUEST	1669		AceptarFiesta	1590562998411	1590562998414	OK	 
REQUEST	3983		23457712be420ec1a113139552b091a3.jpg	1590562988410	1590562998429	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3784		23457712be420ec1a113139552b091a3.jpg	1590562988414	1590562998429	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3789		23457712be420ec1a113139552b091a3.jpg	1590562988410	1590562998429	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3979		23457712be420ec1a113139552b091a3.jpg	1590562988414	1590562998429	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	2245		23457712be420ec1a113139552b091a3.jpg	1590562988424	1590562998429	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3984		23457712be420ec1a113139552b091a3.jpg	1590562988416	1590562998429	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3787		23457712be420ec1a113139552b091a3.jpg	1590562988422	1590562998429	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3791		23457712be420ec1a113139552b091a3.jpg	1590562988419	1590562998429	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3603		23457712be420ec1a113139552b091a3.jpg	1590562988424	1590562998429	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3786		23457712be420ec1a113139552b091a3.jpg	1590562988417	1590562998429	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3314		23457712be420ec1a113139552b091a3.jpg	1590562988419	1590562998429	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3991		23457712be420ec1a113139552b091a3.jpg	1590562988424	1590562998429	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3361		23457712be420ec1a113139552b091a3.jpg	1590562988428	1590562998431	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	738		Logout	1590562998430	1590562998433	OK	 
REQUEST	616		Logout	1590562998430	1590562998434	OK	 
REQUEST	973		AceptarFiesta	1590562998430	1590562998436	OK	 
REQUEST	902		AceptarFiesta	1590562998430	1590562998436	OK	 
REQUEST	865		AceptarFiesta	1590562998430	1590562998436	OK	 
REQUEST	3788		23457712be420ec1a113139552b091a3.jpg	1590562988429	1590562998449	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	1062		Logout	1590562998449	1590562998451	OK	 
REQUEST	282		AceptarFiesta	1590562998449	1590562998452	OK	 
REQUEST	896		AceptarFiesta	1590562998449	1590562998452	OK	 
REQUEST	3309		23457712be420ec1a113139552b091a3.jpg	1590562988468	1590562998469	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3797		23457712be420ec1a113139552b091a3.jpg	1590562988463	1590562998469	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3796		23457712be420ec1a113139552b091a3.jpg	1590562988461	1590562998469	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3990		23457712be420ec1a113139552b091a3.jpg	1590562988461	1590562998469	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3987		23457712be420ec1a113139552b091a3.jpg	1590562988464	1590562998469	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3268		23457712be420ec1a113139552b091a3.jpg	1590562988464	1590562998469	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3795		23457712be420ec1a113139552b091a3.jpg	1590562988466	1590562998470	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3982		23457712be420ec1a113139552b091a3.jpg	1590562988463	1590562998469	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3992		23457712be420ec1a113139552b091a3.jpg	1590562988465	1590562998469	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3799		23457712be420ec1a113139552b091a3.jpg	1590562988466	1590562998470	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3794		23457712be420ec1a113139552b091a3.jpg	1590562988468	1590562998470	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3507		23457712be420ec1a113139552b091a3.jpg	1590562988480	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3993		23457712be420ec1a113139552b091a3.jpg	1590562988470	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3998		23457712be420ec1a113139552b091a3.jpg	1590562988476	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3800		23457712be420ec1a113139552b091a3.jpg	1590562988473	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3317		23457712be420ec1a113139552b091a3.jpg	1590562988470	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3997		23457712be420ec1a113139552b091a3.jpg	1590562988473	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3253		23457712be420ec1a113139552b091a3.jpg	1590562988487	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3913		23457712be420ec1a113139552b091a3.jpg	1590562988484	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3620		23457712be420ec1a113139552b091a3.jpg	1590562988475	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3996		23457712be420ec1a113139552b091a3.jpg	1590562988470	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3802		23457712be420ec1a113139552b091a3.jpg	1590562988478	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3322		23457712be420ec1a113139552b091a3.jpg	1590562988480	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	4000		23457712be420ec1a113139552b091a3.jpg	1590562988483	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3798		23457712be420ec1a113139552b091a3.jpg	1590562988483	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3921		23457712be420ec1a113139552b091a3.jpg	1590562988490	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3906		23457712be420ec1a113139552b091a3.jpg	1590562988486	1590562998490	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	2967		23457712be420ec1a113139552b091a3.jpg	1590562988490	1590562998494	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3881		23457712be420ec1a113139552b091a3.jpg	1590562988490	1590562998494	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3707		23457712be420ec1a113139552b091a3.jpg	1590562988490	1590562998494	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3803		23457712be420ec1a113139552b091a3.jpg	1590562988491	1590562998494	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3330		23457712be420ec1a113139552b091a3.jpg	1590562988493	1590562998494	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	1437		Denegar	1590562998492	1590562998495	OK	 
REQUEST	3608		23457712be420ec1a113139552b091a3.jpg	1590562988500	1590562998510	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3905		23457712be420ec1a113139552b091a3.jpg	1590562988497	1590562998510	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3711		23457712be420ec1a113139552b091a3.jpg	1590562988504	1590562998510	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3527		23457712be420ec1a113139552b091a3.jpg	1590562988496	1590562998510	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3909		23457712be420ec1a113139552b091a3.jpg	1590562988496	1590562998510	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3003		23457712be420ec1a113139552b091a3.jpg	1590562988499	1590562998510	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3899		23457712be420ec1a113139552b091a3.jpg	1590562988508	1590562998510	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3896		23457712be420ec1a113139552b091a3.jpg	1590562988501	1590562998510	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3729		23457712be420ec1a113139552b091a3.jpg	1590562988508	1590562998510	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3081		23457712be420ec1a113139552b091a3.jpg	1590562988501	1590562998510	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3616		23457712be420ec1a113139552b091a3.jpg	1590562988508	1590562998510	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	2691		23457712be420ec1a113139552b091a3.jpg	1590562988506	1590562998510	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3721		23457712be420ec1a113139552b091a3.jpg	1590562988504	1590562998510	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	2092		23457712be420ec1a113139552b091a3.jpg	1590562988519	1590562998530	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3526		23457712be420ec1a113139552b091a3.jpg	1590562988519	1590562998530	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3410		23457712be420ec1a113139552b091a3.jpg	1590562988515	1590562998530	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	2483		23457712be420ec1a113139552b091a3.jpg	1590562988519	1590562998530	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3337		23457712be420ec1a113139552b091a3.jpg	1590562988514	1590562998530	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3408		23457712be420ec1a113139552b091a3.jpg	1590562988513	1590562998530	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3538		23457712be420ec1a113139552b091a3.jpg	1590562988523	1590562998530	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3904		23457712be420ec1a113139552b091a3.jpg	1590562988514	1590562998530	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3305		23457712be420ec1a113139552b091a3.jpg	1590562988519	1590562998530	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3632		23457712be420ec1a113139552b091a3.jpg	1590562988516	1590562998530	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3712		23457712be420ec1a113139552b091a3.jpg	1590562988529	1590562998530	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3303		23457712be420ec1a113139552b091a3.jpg	1590562988523	1590562998531	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3709		23457712be420ec1a113139552b091a3.jpg	1590562988525	1590562998531	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3275		23457712be420ec1a113139552b091a3.jpg	1590562988527	1590562998531	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3598		23457712be420ec1a113139552b091a3.jpg	1590562988519	1590562998531	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
REQUEST	3838		23457712be420ec1a113139552b091a3.jpg	1590562988525	1590562998531	KO	i.n.c.ConnectTimeoutException: connection timed out: i.pinimg.com/95.100.245.13:443
