ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarLocalTest	aceptarlocaltest	1590257138182	 	3.3.1
USER	AceptarLocalTestNegativo	3353	START	1590257222940	1590257222940
REQUEST	1569		RightLogged	1590257221748	1590257222940	OK	 
REQUEST	498		MyLocales	1590257220183	1590257222941	OK	 
REQUEST	538		MyLocales	1590257221222	1590257222944	OK	 
REQUEST	1067		Forbidden	1590257221660	1590257222946	OK	 
REQUEST	1068		Forbidden	1590257221710	1590257222950	OK	 
REQUEST	14		ShowLocal	1590257220798	1590257222953	OK	 
REQUEST	2710		WrongLogged	1590257221788	1590257222954	OK	 
REQUEST	2669		WrongLogged	1590257220833	1590257222955	OK	 
REQUEST	1500		RightLogged Redirect 1	1590257221789	1590257222960	OK	 
REQUEST	1461		RightLogged Redirect 1	1590257221791	1590257222962	OK	 
REQUEST	2641		WrongLogged Redirect 1	1590257221794	1590257222963	OK	 
REQUEST	2909		WrongLogin	1590257221802	1590257222963	OK	 
REQUEST	3017		RightLogin	1590257221802	1590257222963	OK	 
REQUEST	3036		WrongLogin	1590257221802	1590257222963	OK	 
REQUEST	2972		RightLogin	1590257221803	1590257222963	OK	 
REQUEST	2993		WrongLogin	1590257221803	1590257222963	OK	 
REQUEST	2992		WrongLogin	1590257221803	1590257222963	OK	 
REQUEST	2585		WrongLogged Redirect 1	1590257220851	1590257222965	OK	 
REQUEST	1531		RightLogged	1590257220859	1590257222965	OK	 
REQUEST	12		ShowLocal	1590257220811	1590257222967	OK	 
REQUEST	1070		Forbidden	1590257221818	1590257222973	OK	 
REQUEST	2588		WrongLogged Redirect 1	1590257219908	1590257222975	OK	 
REQUEST	3229		Welcome	1590257219733	1590257222978	OK	 
REQUEST	2600		WrongLogged Redirect 1	1590257221758	1590257222978	OK	 
REQUEST	1069		Forbidden	1590257221759	1590257222978	OK	 
REQUEST	3248		Welcome	1590257220683	1590257222978	OK	 
REQUEST	1213		RightLogged Redirect 1	1590257221809	1590257222978	OK	 
REQUEST	1405		RightLogged	1590257217579	1590257222978	OK	 
REQUEST	1525		RightLogged	1590257220574	1590257222978	OK	 
USER	AceptarLocalTestNegativo	3354	START	1590257222979	1590257222979
USER	AceptarLocalTestPositivo	3334	START	1590257222979	1590257222979
REQUEST	2627		WrongLogged Redirect 1	1590257220895	1590257222981	OK	 
REQUEST	1492		RightLogged	1590257219909	1590257222982	OK	 
REQUEST	1369		RightLogged Redirect 1	1590257217803	1590257222983	OK	 
REQUEST	1532		RightLogged	1590257220913	1590257222983	OK	 
REQUEST	2587		WrongLogged Redirect 1	1590257220925	1590257222984	OK	 
REQUEST	1444		RightLogged Redirect 1	1590257220935	1590257222985	OK	 
REQUEST	2546		WrongLogged Redirect 1	1590257218913	1590257222991	OK	 
REQUEST	17		ShowLocal	1590257220942	1590257222995	OK	 
REQUEST	3196		Welcome	1590257218941	1590257223000	OK	 
REQUEST	3173		Welcome	1590257218940	1590257223001	OK	 
REQUEST	3253		Welcome	1590257220943	1590257223002	OK	 
REQUEST	1071		Forbidden	1590257221853	1590257223007	OK	 
REQUEST	2970		RightLogin	1590257221742	1590257223021	OK	 
REQUEST	1410		RightLogged Redirect 1	1590257221294	1590257223022	OK	 
USER	AceptarLocalTestNegativo	3355	START	1590257223028	1590257223028
USER	AceptarLocalTestPositivo	3335	START	1590257223028	1590257223028
USER	AceptarLocalTestNegativo	785	END	1590257158528	1590257223059
USER	AceptarLocalTestNegativo	786	END	1590257158578	1590257223059
USER	AceptarLocalTestNegativo	787	END	1590257158638	1590257223078
USER	AceptarLocalTestPositivo	3336	START	1590257223079	1590257223079
USER	AceptarLocalTestNegativo	3356	START	1590257223080	1590257223080
USER	AceptarLocalTestPositivo	3337	START	1590257223137	1590257223137
USER	AceptarLocalTestNegativo	3357	START	1590257223137	1590257223137
REQUEST	539		MyLocales	1590257221268	1590257223182	OK	 
REQUEST	2357		WrongLogged Redirect 1	1590257220946	1590257223184	OK	 
USER	AceptarLocalTestPositivo	3338	START	1590257223188	1590257223188
USER	AceptarLocalTestNegativo	3358	START	1590257223188	1590257223188
USER	AceptarLocalTestNegativo	789	END	1590257158731	1590257223190
REQUEST	2666		WrongLogged Redirect 1	1590257221857	1590257223192	OK	 
USER	AceptarLocalTestNegativo	788	END	1590257158684	1590257223201
REQUEST	460		MyLocales	1590257219319	1590257223217	OK	 
REQUEST	2673		WrongLogged	1590257220968	1590257223217	OK	 
REQUEST	3019		RightLogin	1590257221911	1590257223223	OK	 
USER	AceptarLocalTestNegativo	790	END	1590257158778	1590257223227
USER	AceptarLocalTestPositivo	3339	START	1590257223228	1590257223228
USER	AceptarLocalTestNegativo	3359	START	1590257223229	1590257223229
REQUEST	1571		RightLogged	1590257221911	1590257223245	OK	 
REQUEST	3275		Welcome	1590257220983	1590257223245	OK	 
USER	AceptarLocalTestNegativo	3360	START	1590257223279	1590257223279
USER	AceptarLocalTestPositivo	3340	START	1590257223279	1590257223279
USER	AceptarLocalTestNegativo	791	END	1590257158828	1590257223311
REQUEST	540		MyLocales	1590257221331	1590257223314	OK	 
REQUEST	1412		RightLogged	1590257217918	1590257223315	OK	 
REQUEST	3218		Welcome	1590257220036	1590257223318	OK	 
REQUEST	3312		Welcome	1590257221911	1590257223324	OK	 
REQUEST	1072		Forbidden	1590257221911	1590257223328	OK	 
REQUEST	563		MyLocales	1590257221468	1590257223328	OK	 
REQUEST	569		MyLocales	1590257221759	1590257223336	OK	 
USER	AceptarLocalTestNegativo	792	END	1590257158878	1590257223337
USER	AceptarLocalTestPositivo	3341	START	1590257223337	1590257223337
USER	AceptarLocalTestNegativo	3361	START	1590257223338	1590257223338
REQUEST	1495		RightLogged	1590257220058	1590257223339	OK	 
REQUEST	3294		Welcome	1590257221928	1590257223346	OK	 
REQUEST	524		MyLocales	1590257220513	1590257223350	OK	 
REQUEST	3175		Welcome	1590257219044	1590257223371	OK	 
REQUEST	15		ShowLocal	1590257221061	1590257223371	OK	 
REQUEST	2994		WrongLogin	1590257221987	1590257223378	OK	 
USER	AceptarLocalTestPositivo	3342	START	1590257223378	1590257223378
USER	AceptarLocalTestNegativo	3362	START	1590257223378	1590257223378
REQUEST	1073		Forbidden	1590257221970	1590257223396	OK	 
REQUEST	3277		Welcome	1590257221079	1590257223405	OK	 
REQUEST	3314		Welcome	1590257221988	1590257223406	OK	 
REQUEST	18		ShowLocal	1590257221102	1590257223411	OK	 
REQUEST	1074		Forbidden	1590257222018	1590257223414	OK	 
REQUEST	525		MyLocales	1590257220578	1590257223417	OK	 
REQUEST	1574		RightLogged	1590257222018	1590257223420	OK	 
REQUEST	3296		Welcome	1590257222035	1590257223421	OK	 
USER	AceptarLocalTestNegativo	3383	START	1590257223423	1590257223423
REQUEST	3315		Welcome	1590257222035	1590257223424	OK	 
USER	AceptarLocalTestPositivo	3363	START	1590257223424	1590257223424
REQUEST	2715		WrongLogged	1590257222065	1590257223426	OK	 
REQUEST	443		MyLocales	1590257218538	1590257223426	OK	 
REQUEST	3278		Welcome	1590257221129	1590257223433	OK	 
REQUEST	1075		Forbidden	1590257222065	1590257223433	OK	 
REQUEST	20		ShowLocal	1590257221161	1590257223445	OK	 
REQUEST	3316		Welcome	1590257222083	1590257223450	OK	 
REQUEST	1407		RightLogged Redirect 1	1590257221170	1590257223453	OK	 
REQUEST	2547		WrongLogged Redirect 1	1590257221176	1590257223455	OK	 
REQUEST	531		MyLocales	1590257220859	1590257223463	OK	 
REQUEST	2631		WrongLogged Redirect 1	1590257221176	1590257223464	OK	 
REQUEST	1246		RightLogged	1590257213608	1590257223465	OK	 
REQUEST	1076		Forbidden	1590257222112	1590257223473	OK	 
USER	AceptarLocalTestPositivo	3364	START	1590257223478	1590257223478
USER	AceptarLocalTestNegativo	793	END	1590257158928	1590257223479
USER	AceptarLocalTestNegativo	3384	START	1590257223478	1590257223478
REQUEST	3221		Welcome	1590257220184	1590257223486	OK	 
REQUEST	3258		Welcome	1590257221191	1590257223488	OK	 
REQUEST	1077		Forbidden	1590257222148	1590257223493	OK	 
REQUEST	1498		RightLogged Redirect 1	1590257222436	1590257223500	OK	 
REQUEST	2639		WrongLogged	1590257220219	1590257223500	OK	 
REQUEST	2717		WrongLogged	1590257222174	1590257223500	OK	 
REQUEST	1290		RightLogged Redirect 1	1590257222657	1590257223501	OK	 
USER	AceptarLocalTestNegativo	794	END	1590257158978	1590257223509
REQUEST	3259		Welcome	1590257221228	1590257223511	OK	 
REQUEST	1373		RightLogged Redirect 1	1590257220245	1590257223512	OK	 
REQUEST	2590		WrongLogged Redirect 1	1590257221231	1590257223515	OK	 
REQUEST	1335		RightLogged	1590257216059	1590257223515	OK	 
REQUEST	33		ShowLocal	1590257222189	1590257223518	OK	 
USER	AceptarLocalTestNegativo	3385	START	1590257223519	1590257223519
USER	AceptarLocalTestPositivo	3365	START	1590257223519	1590257223519
REQUEST	452		MyLocales	1590257218940	1590257223522	OK	 
REQUEST	2513		WrongLogged Redirect 1	1590257220245	1590257223525	OK	 
REQUEST	2548		WrongLogged Redirect 1	1590257222199	1590257223528	OK	 
REQUEST	35		ShowLocal	1590257222218	1590257223537	OK	 
REQUEST	1578		RightLogged	1590257222218	1590257223537	OK	 
REQUEST	1078		Forbidden	1590257222218	1590257223539	OK	 
REQUEST	2679		WrongLogged	1590257221264	1590257223539	OK	 
REQUEST	2517		WrongLogged	1590257217179	1590257223539	OK	 
USER	AceptarLocalTestPositivo	3366	START	1590257223568	1590257223568
USER	AceptarLocalTestNegativo	3386	START	1590257223568	1590257223568
USER	AceptarLocalTestNegativo	3387	START	1590257223618	1590257223618
USER	AceptarLocalTestPositivo	3367	START	1590257223618	1590257223618
REQUEST	533		MyLocales	1590257220968	1590257223664	OK	 
REQUEST	2592		WrongLogged Redirect 1	1590257221295	1590257223666	OK	 
REQUEST	3319		Welcome	1590257222229	1590257223669	OK	 
USER	AceptarLocalTestPositivo	3368	START	1590257223677	1590257223677
REQUEST	1079		Forbidden	1590257222261	1590257223677	OK	 
USER	AceptarLocalTestNegativo	3388	START	1590257223677	1590257223677
USER	AceptarLocalTestNegativo	3389	START	1590257223723	1590257223723
USER	AceptarLocalTestPositivo	3369	START	1590257223723	1590257223723
USER	AceptarLocalTestNegativo	795	END	1590257159037	1590257223738
REQUEST	495		MyLocales	1590257220038	1590257223749	OK	 
REQUEST	3240		Welcome	1590257220296	1590257223751	OK	 
REQUEST	3223		Welcome	1590257220296	1590257223753	OK	 
REQUEST	2632		WrongLogged Redirect 1	1590257222276	1590257223754	OK	 
REQUEST	3282		Welcome	1590257221332	1590257223755	OK	 
REQUEST	3301		Welcome	1590257222296	1590257223756	OK	 
REQUEST	3141		Welcome	1590257218324	1590257223757	OK	 
REQUEST	2633		WrongLogged Redirect 1	1590257222305	1590257223759	OK	 
REQUEST	1493		RightLogged Redirect 1	1590257222309	1590257223760	OK	 
REQUEST	2553		WrongLogged Redirect 1	1590257221355	1590257223761	OK	 
REQUEST	3140		Welcome	1590257218268	1590257223766	OK	 
REQUEST	1080		Forbidden	1590257222321	1590257223768	OK	 
USER	AceptarLocalTestPositivo	3370	START	1590257223770	1590257223770
USER	AceptarLocalTestNegativo	3390	START	1590257223770	1590257223770
USER	AceptarLocalTestNegativo	797	END	1590257159133	1590257223785
USER	AceptarLocalTestNegativo	796	END	1590257159086	1590257223788
REQUEST	572		MyLocales	1590257221927	1590257223793	OK	 
REQUEST	1541		RightLogged	1590257221360	1590257223793	OK	 
REQUEST	1378		RightLogged Redirect 1	1590257218349	1590257223800	OK	 
REQUEST	1417		RightLogged Redirect 1	1590257219407	1590257223803	OK	 
REQUEST	535		MyLocales	1590257221048	1590257223804	OK	 
REQUEST	3262		Welcome	1590257221378	1590257223814	OK	 
REQUEST	3283		Welcome	1590257221378	1590257223814	OK	 
REQUEST	1454		RightLogged Redirect 1	1590257222348	1590257223816	OK	 
REQUEST	2674		WrongLogged Redirect 1	1590257222348	1590257223816	OK	 
REQUEST	1536		RightLogged Redirect 1	1590257222366	1590257223818	OK	 
REQUEST	1081		Forbidden	1590257222368	1590257223823	OK	 
REQUEST	3263		Welcome	1590257221429	1590257223825	OK	 
REQUEST	1563		RightLogged	1590257221467	1590257223825	OK	 
REQUEST	1462		RightLogged	1590257219412	1590257223825	OK	 
REQUEST	1502		RightLogged	1590257220409	1590257223825	OK	 
REQUEST	1537		RightLogged Redirect 1	1590257222372	1590257223826	OK	 
REQUEST	1455		RightLogged Redirect 1	1590257222356	1590257223831	OK	 
USER	AceptarLocalTestPositivo	3371	START	1590257223832	1590257223832
USER	AceptarLocalTestNegativo	3391	START	1590257223832	1590257223832
REQUEST	1082		Forbidden	1590257222410	1590257223836	OK	 
REQUEST	573		MyLocales	1590257221970	1590257223838	OK	 
REQUEST	2915		WrongLogin	1590257222410	1590257223842	OK	 
REQUEST	2635		WrongLogged Redirect 1	1590257222387	1590257223843	OK	 
REQUEST	23		ShowLocal	1590257221498	1590257223849	OK	 
REQUEST	3023		RightLogin	1590257222437	1590257223849	OK	 
REQUEST	27		ShowLocal	1590257221518	1590257223852	OK	 
REQUEST	8		ShowLocal	1590257220491	1590257223861	OK	 
REQUEST	1564		RightLogged	1590257221529	1590257223861	OK	 
REQUEST	3323		Welcome	1590257222437	1590257223868	OK	 
USER	AceptarLocalTestPositivo	3372	START	1590257223868	1590257223868
USER	AceptarLocalTestNegativo	3392	START	1590257223868	1590257223868
REQUEST	574		MyLocales	1590257222018	1590257223881	OK	 
REQUEST	2705		WrongLogged	1590257221548	1590257223882	OK	 
REQUEST	3001		WrongLogin	1590257222462	1590257223884	OK	 
REQUEST	1603		RightLogged	1590257222463	1590257223884	OK	 
REQUEST	41		ShowLocal	1590257222461	1590257223889	OK	 
REQUEST	2743		WrongLogged	1590257222464	1590257223889	OK	 
REQUEST	1103		Forbidden	1590257222463	1590257223890	OK	 
REQUEST	3287		Welcome	1590257221581	1590257223894	OK	 
REQUEST	3045		RightLogin	1590257222463	1590257223896	OK	 
REQUEST	3324		Welcome	1590257222488	1590257223898	OK	 
USER	AceptarLocalTestNegativo	798	END	1590257159180	1590257223898
REQUEST	575		MyLocales	1590257222082	1590257223899	OK	 
REQUEST	3306		Welcome	1590257221581	1590257223902	OK	 
REQUEST	26		ShowLocal	1590257221597	1590257223909	OK	 
REQUEST	2744		WrongLogged	1590257222519	1590257223910	OK	 
REQUEST	3188		Welcome	1590257218540	1590257223916	OK	 
REQUEST	1104		Forbidden	1590257222519	1590257223916	OK	 
REQUEST	2745		WrongLogged	1590257222534	1590257223917	OK	 
REQUEST	3345		Welcome	1590257222535	1590257223918	OK	 
USER	AceptarLocalTestPositivo	3373	START	1590257223919	1590257223919
USER	AceptarLocalTestNegativo	3393	START	1590257223919	1590257223919
REQUEST	1456		RightLogged Redirect 1	1590257221651	1590257223923	OK	 
REQUEST	1105		Forbidden	1590257222568	1590257223925	OK	 
REQUEST	3288		Welcome	1590257221628	1590257223926	OK	 
REQUEST	1497		RightLogged Redirect 1	1590257221658	1590257223928	OK	 
USER	AceptarLocalTestNegativo	799	END	1590257159228	1590257223959
USER	AceptarLocalTestNegativo	3394	START	1590257223975	1590257223975
USER	AceptarLocalTestPositivo	3374	START	1590257223975	1590257223975
REQUEST	576		MyLocales	1590257222112	1590257223981	OK	 
REQUEST	3247		Welcome	1590257220658	1590257223983	OK	 
REQUEST	3002		WrongLogin	1590257222596	1590257223983	OK	 
REQUEST	3228		Welcome	1590257219684	1590257223984	OK	 
REQUEST	2504		WrongLogged Redirect 1	1590257219706	1590257223987	OK	 
REQUEST	2936		RightLogin	1590257222628	1590257223987	OK	 
REQUEST	2958		WrongLogin	1590257222629	1590257223987	OK	 
REQUEST	3269		Welcome	1590257220683	1590257223989	OK	 
REQUEST	3046		RightLogin	1590257222629	1590257223989	OK	 
REQUEST	1106		Forbidden	1590257222598	1590257223992	OK	 
REQUEST	499		MyLocales	1590257220252	1590257224016	OK	 
REQUEST	2598		WrongLogged Redirect 1	1590257221689	1590257224018	OK	 
USER	AceptarLocalTestNegativo	3395	START	1590257224022	1590257224022
USER	AceptarLocalTestPositivo	3375	START	1590257224022	1590257224022
USER	AceptarLocalTestPositivo	3376	START	1590257224068	1590257224068
USER	AceptarLocalTestNegativo	3396	START	1590257224068	1590257224068
USER	AceptarLocalTestNegativo	800	END	1590257159278	1590257224079
REQUEST	578		MyLocales	1590257222218	1590257224104	OK	 
REQUEST	500		MyLocales	1590257220296	1590257224106	OK	 
REQUEST	1568		RightLogged	1590257221710	1590257224106	OK	 
REQUEST	2747		WrongLogged	1590257222663	1590257224109	OK	 
REQUEST	3230		Welcome	1590257219820	1590257224111	OK	 
REQUEST	3067		WrongLogin	1590257222676	1590257224115	OK	 
REQUEST	1107		Forbidden	1590257222663	1590257224117	OK	 
USER	AceptarLocalTestPositivo	3377	START	1590257224133	1590257224133
USER	AceptarLocalTestNegativo	3397	START	1590257224134	1590257224134
REQUEST	2708		WrongLogged	1590257221727	1590257224172	OK	 
REQUEST	2516		WrongLogged Redirect 1	1590257222660	1590257224172	OK	 
USER	AceptarLocalTestNegativo	3398	START	1590257224173	1590257224173
USER	AceptarLocalTestPositivo	3378	START	1590257224173	1590257224173
USER	AceptarLocalTestNegativo	801	END	1590257159328	1590257224208
USER	AceptarLocalTestPositivo	3379	START	1590257224221	1590257224221
USER	AceptarLocalTestNegativo	3399	START	1590257224221	1590257224221
REQUEST	580		MyLocales	1590257222335	1590257224240	OK	 
REQUEST	2982		RightLogin	1590257222706	1590257224244	OK	 
REQUEST	1214		RightLogged Redirect 1	1590257219703	1590257224246	OK	 
REQUEST	1460		RightLogged Redirect 1	1590257222718	1590257224251	OK	 
USER	AceptarLocalTestNegativo	3400	START	1590257224268	1590257224268
USER	AceptarLocalTestPositivo	3380	START	1590257224268	1590257224268
REQUEST	1		ShowLocal	1590257219836	1590257224370	OK	 
REQUEST	3069		WrongLogin	1590257222744	1590257224371	OK	 
REQUEST	564		MyLocales	1590257221518	1590257224372	OK	 
REQUEST	3214		Welcome	1590257219837	1590257224374	OK	 
REQUEST	2749		WrongLogged	1590257222748	1590257224374	OK	 
REQUEST	1403		RightLogged Redirect 1	1590257218789	1590257224376	OK	 
REQUEST	542		MyLocales	1590257221405	1590257224377	OK	 
REQUEST	3329		Welcome	1590257222746	1590257224379	OK	 
REQUEST	3049		RightLogin	1590257222744	1590257224379	OK	 
USER	AceptarLocalTestPositivo	3381	START	1590257224381	1590257224381
USER	AceptarLocalTestNegativo	3401	START	1590257224381	1590257224381
USER	AceptarLocalTestNegativo	802	END	1590257159385	1590257224382
USER	AceptarLocalTestPositivo	3382	START	1590257224382	1590257224382
USER	AceptarLocalTestNegativo	3402	START	1590257224382	1590257224382
USER	AceptarLocalTestNegativo	823	END	1590257159417	1590257224382
REQUEST	2640		WrongLogged Redirect 1	1590257222772	1590257224387	OK	 
REQUEST	1108		Forbidden	1590257222708	1590257224390	OK	 
REQUEST	603		MyLocales	1590257222462	1590257224407	OK	 
REQUEST	1109		Forbidden	1590257222788	1590257224422	OK	 
USER	AceptarLocalTestNegativo	824	END	1590257159464	1590257224423
REQUEST	604		MyLocales	1590257222518	1590257224432	OK	 
USER	AceptarLocalTestPositivo	3403	START	1590257224444	1590257224444
USER	AceptarLocalTestNegativo	3423	START	1590257224444	1590257224444
REQUEST	25		ShowLocal	1590257221742	1590257224449	OK	 
REQUEST	3330		Welcome	1590257222788	1590257224454	OK	 
REQUEST	3272		Welcome	1590257220835	1590257224456	OK	 
REQUEST	3050		RightLogin	1590257222815	1590257224456	OK	 
REQUEST	3310		Welcome	1590257221786	1590257224461	OK	 
REQUEST	2670		WrongLogged	1590257220811	1590257224462	OK	 
REQUEST	2940		RightLogin	1590257222815	1590257224462	OK	 
REQUEST	3070		WrongLogin	1590257222815	1590257224462	OK	 
REQUEST	1110		Forbidden	1590257222815	1590257224467	OK	 
REQUEST	2642		WrongLogged Redirect 1	1590257221806	1590257224470	OK	 
REQUEST	1483		RightLogged Redirect 1	1590257221811	1590257224471	OK	 
REQUEST	2671		WrongLogged	1590257220878	1590257224472	OK	 
REQUEST	2520		WrongLogged Redirect 1	1590257221814	1590257224473	OK	 
REQUEST	22		ShowLocal	1590257221818	1590257224475	OK	 
REQUEST	1570		RightLogged	1590257221818	1590257224476	OK	 
USER	AceptarLocalTestNegativo	3424	START	1590257224478	1590257224478
USER	AceptarLocalTestPositivo	3404	START	1590257224478	1590257224478
REQUEST	527		MyLocales	1590257220683	1590257224489	OK	 
REQUEST	2625		WrongLogged Redirect 1	1590257221828	1590257224493	OK	 
REQUEST	1300		RightLogged Redirect 1	1590257220849	1590257224493	OK	 
REQUEST	1492		RightLogged Redirect 1	1590257222982	1590257224493	OK	 
REQUEST	2584		WrongLogged Redirect 1	1590257222859	1590257224502	OK	 
REQUEST	1111		Forbidden	1590257222865	1590257224502	OK	 
REQUEST	34		ShowLocal	1590257221833	1590257224505	OK	 
